s0,s1,s2,s3,s4,d0,d1,d2,d3,d4,cluster
0.260167868925576,0.7339679762756826,0.18606360459176213,0.2439514196483187,0.1785951263640384,0.8171932582658995,0.3054503261350623,0.7284627569192674,0.45851477407561736,0.48352375477792797,0
0.30457189527849127,0.778653921098553,0.25301416612613636,0.24586383415594273,0.2103916372286901,0.6823563415790871,0.9304797502275814,0.7655339757940963,0.34419666169607555,0.9427047176196688,0
0.2981743183204553,0.7627785974840068,0.20532158971377393,0.2416362691209479,0.27819598178103566,0.5449273108572463,0.9697355572614476,0.10762083625430408,0.44300373875831667,0.8446908721097038,0
0.12130565237505833,0.7432954447724217,0.2169108650887102,0.23863201275735946,0.37437209658967247,0.489940894616847,0.4692805610687487,0.08722272652163265,0.2576585125266163,0.009605160397254009,0
0.17951741556025047,0.7219147165966362,0.2858019282051834,0.23203254854869118,0.1375547759483735,0.4785420761923873,0.271200391579683,0.5906589149267155,0.8768889676079206,0.5923077578682375,0
0.21782025329300878,0.7235489838870145,0.23649927368563126,0.2515838393189382,0.2697343561995901,0.22719577100295463,0.3424472602110338,0.7996705542210567,0.18363614961062513,0.46615922054543335,0
0.24460100919699462,0.6816694146271711,0.1947486686409262,0.24948870764928546,0.21666829632328405,0.8203138212474085,0.5465069531121873,0.11388794381414358,0.13479905036724182,0.26073104790992985,0
0.30165635992911394,0.6860631123745914,0.27390402998082664,0.2852232221381015,0.28618761196705256,0.6459440177822187,0.11634726248292615,0.4714955314215349,0.6156720758435984,0.46880120306709605,0
0.18151524061968807,0.7923118167300341,0.35543924050388853,0.2537158866472198,0.26182125121258026,0.24121189392397724,0.9786660249982655,0.9042862067749798,0.9716693792062637,0.09544472832589701,0
0.24213582644718346,0.8388245690471621,0.25782891595626417,0.30391999012390347,0.34938509307484117,0.15182441932221946,0.8299634575902008,0.27506487104803945,0.27061594977657344,0.7976226181430629,0
0.15703730280285072,0.6717566672132858,0.2349693271923269,0.2609946415679913,0.19551118831028388,0.2364200476277557,0.9876452533225253,0.5575314344205055,0.10316450855761361,0.674323920869505,0
0.2941983769135428,0.8062932483845976,0.2859923566660593,0.2904065152317076,0.26371934096045707,0.6773791553715205,0.6338251402103652,0.21987600031836518,0.764390095791106,0.7564852951626402,0
0.2013484051480029,0.7225769492492629,0.23276987589881099,0.26069330233184834,0.24879124697258506,0.204656275020213,0.05227059984691118,0.38046642805802444,0.17550105263734506,0.9108872091649151,0
0.23466872090743007,0.7549528358868364,0.17493141939788726,0.27812675829366357,0.24705717696585103,0.5740772755364174,0.43243145620143686,0.26445495048329537,0.5359923103806077,0.9245332755983234,0
0.17758236522599818,0.7775862682655383,0.2603922552708483,0.2779383933009329,0.2704012562139207,0.7684159212268837,0.433213356932319,0.5426833840771961,0.9731186639529938,0.13836526310662045,0
0.28132385205099764,0.6664916111719061,0.3080789903661916,0.27606406338484724,0.28809139101279413,0.748865556994193,0.5745729811118253,0.07579277553555985,0.6267625052471525,0.13618053936732233,0
0.22696261883359323,0.7931177473064122,0.29090493766281694,0.3418371986702559,0.3089883922752713,0.5642203237674961,0.8541223711479072,0.9069755494290866,0.28144082701828665,0.46579026272341795,0
0.23694469181724337,0.7019195028442887,0.2920991477846557,0.30167723637642824,0.3148203396563957,0.970003314906248,0.4061750256779284,0.2615772932459165,0.17606123982295985,0.3091347889154279,0
0.2989774129343978,0.7050410251390563,0.19983282373444716,0.3001510262584947,0.27845810442197727,0.730585907594392,0.5883728118701789,0.7523464854262081,0.1240843872528754,0.723434116536833,0
0.21075991410997577,0.6565959313873618,0.1779854669386471,0.2920395885340758,0.279976265212259,0.1668441472183586,0.10695449641660404,0.6265070223046525,0.24789536348586494,0.8153894988985494,0
0.20201288604888346,0.7813602626910533,0.30780121097192026,0.30262780430023495,0.2272565335460636,0.07947230098023883,0.9716327322605884,0.9200096610503685,0.2843189358735144,0.06138690491337706,0
0.2905528386604207,0.687720384037426,0.2099821811661604,0.24925373796687733,0.31706748160929515,0.8728553367779531,0.29114186749240634,0.49755061938902345,0.13849670191620822,0.9452704325173131,0
0.3045366793673637,0.7014311011501717,0.21821776526167536,0.2966653253710169,0.22810246618135765,0.6384666908765613,0.3182671821443551,0.6017597557467449,0.007628362165850389,0.8123281709317521,0
0.2633876193329184,0.725117437792189,0.1879963565353785,0.29231141935968435,0.28703462648508116,0.6707415838941825,0.40059365908556066,0.2462431050076609,0.4019590323166964,0.002627448837099089,0
0.20664325133926947,0.6602076188723338,0.13894436321339027,0.1991474036233214,0.23729590929441446,0.9773574582892989,0.615199919442281,0.6474547101430964,0.07713566464902977,0.2639984579877155,0
0.288956745650595,0.5980640529857744,0.32752580252059127,0.22728305135254806,0.24552019002075148,0.6325452377985947,0.39397589485239803,0.15108804222261574,0.2905432519850123,0.42807945684871984,0
0.22580061151123682,0.7511801660936608,0.20049059737760214,0.2710532083867524,0.2186701871044176,0.31578372597043247,0.0764800692849591,0.6324396559477766,0.2540541518753493,0.6979802237610365,0
0.17243401774337763,0.669130025011961,0.3629965840962822,0.20286277000182346,0.21321611045950095,0.5355205549911519,0.34812648317033823,0.36757121517716396,0.35208777389570267,0.6372588808797325,0
0.28818399192413113,0.6748416443804355,0.3063299674292629,0.19089350990664933,0.23407618461861174,0.22466350718781603,0.5169742180496412,0.23762453944715445,0.4987745631237428,0.4652567374245614,0
0.2690402257012308,0.7610871667304585,0.17299282723350498,0.24094081588358307,0.307564064791666,0.76612468708053,0.3493113974619322,0.9613987790517436,0.6318450418454007,0.41321681992256964,0
0.14277784943365035,0.7147291445402325,0.3465841583413058,0.2959881022514831,0.12607527371598504,0.7864406154345104,0.2132840802044763,0.7099345783416289,0.017236228792095964,0.6897382045770012,0
0.21563109489511056,0.6913131885452181,0.18578459788063717,0.3031125652485681,0.34430260068029556,0.4665517435647508,0.4894433302396216,0.8432989226720964,0.10023037413976243,0.6370645132918612,0
0.2741419298915692,0.7891335363086865,0.21040413299477967,0.21850765262964436,0.28347975148941207,0.9397504684575632,0.5539271950870612,0.16822775548664104,0.7385849010507669,0.522831928892791,0
0.2609095100779514,0.7462416822715504,0.17412779547130952,0.17611994482652998,0.30778327687043233,0.3018519053632087,0.7663877886770436,0.28410496499828164,0.0691106215751488,0.13183826068137305,0
0.2682412180942774,0.7348460733349068,0.2014168646046286,0.3155980514583671,0.3230323531768746,0.4629208341770962,0.5007805656764077,0.5090279861893865,0.3265570419985939,0.23545222298920565,0
0.34194460004389826,0.8163548082843717,0.25999757203776186,0.27219473935561767,0.2843177880519874,0.9054739616205206,0.6874091967236721,0.10781697927008893,0.5248763342400418,0.6179538343814116,0
0.2941767297106115,0.8227212634761294,0.3099737921135325,0.25580666369073285,0.25373245879292583,0.8764590957812087,0.605040651720088,0.21686164607208303,0.015117789748499977,0.37229268612108457,0
0.2380165344786435,0.8060854150641528,0.2166975043723403,0.25194676207988975,0.24401099602107218,0.4694508965616344,0.8906345465893009,0.26261102418229776,0.6779220723465231,0.9715121426242899,0
0.23863841794672236,0.7500537938186901,0.2841056337967547,0.288041130607353,0.1862626961782668,0.4379123611671727,0.015825257676877702,0.2861494853134722,0.45037121650223233,0.9267469870615869,0
0.3394584047393035,0.6690211481984185,0.26846680810978635,0.17836697115955946,0.14464816886995552,0.12874854105379996,0.6582797039199282,0.12264838060082228,0.37746929444010746,0.49898793140819286,0
0.23919206198828188,0.7882752796385621,0.2580406033945463,0.24538156598264166,0.2412875566975905,0.27583108458145067,0.3602680726114239,0.5669490792208017,0.07910697898089492,0.20590682080028289,0
0.1703219553312893,0.7696248860459124,0.2533488738143428,0.20270979905994377,0.27411061220554833,0.5385233053689514,0.8544745244543446,0.2776969999522494,0.5311943890393016,0.3918236943926041,0
0.3317101618448199,0.7307492402595577,0.20289818517278713,0.26580469173423943,0.15559776320437563,0.7959816987082334,0.8489995445953585,0.18676681828538622,0.36823371247945,0.2974009070289855,0
0.2319849237213454,0.7102056408745578,0.23055287897056376,0.20177328331696645,0.16681080656069724,0.6244291922946498,0.959497013974325,0.1683743193013415,0.8552893278614988,0.07748815547570664,0
0.30755496030228313,0.8191916734844896,0.21107188324207915,0.22371308766037454,0.2102570770311463,0.5295239090023978,0.9750363036081294,0.4327332603783758,0.5868991025055884,0.1603426814932737,0
0.2521609859474252,0.7595686852274608,0.3331727857795731,0.20418391139152542,0.20648950946511405,0.5541643123941095,0.09772856739982161,0.6352439179249999,0.839104554243963,0.044769497023030125,0
0.3366710976889247,0.8041919931022136,0.14232185982956402,0.25602729171665023,0.2693436580986586,0.3457802742840582,0.26018054621484377,0.4858449871755036,0.10475184667503279,0.2950179604592654,0
0.2642843017651978,0.7742099898586591,0.21458294460182836,0.2662673615624205,0.29392962374279863,0.6396800945359613,0.37533443390264287,0.1392871708798198,0.534958214556843,0.1600017783489831,0
0.2617507112937094,0.791831230444997,0.21955057961613753,0.2616646707386323,0.1950236799542321,0.04752313979247191,0.2560217383377651,0.8684597160280949,0.1288205550026028,0.8395027020546239,0
0.2776789973384759,0.7571685445114128,0.22432021878539984,0.20909167434319684,0.2869708958932741,0.586033617268281,0.5950424571832095,0.7666021304958844,0.5571022904428217,0.12797882546502037,0
0.23688477922229842,0.7132872303226426,0.273328301278287,0.22202697673512803,0.3611718651417084,0.4411572630430868,0.4270875784274768,0.31777855974299685,0.011299117514959378,0.2692501512241493,0
0.2697583497557284,0.6770018171632912,0.117109254170742,0.2920675093132897,0.2525121546129544,0.9141456901448319,0.6128756740949995,0.5815327643993354,0.4947221228564954,0.5986249151306858,0
0.19365663879066622,0.8464974736604387,0.3101952756117308,0.27536195311302575,0.17152201148370486,0.6045947017976666,0.5151117087579596,0.8429361873781456,0.30698475818471693,0.501836961844467,0
0.2573888663776915,0.8805320697171127,0.2750883185523936,0.11674691154976771,0.3327825146081058,0.479616862971452,0.05252623791881961,0.699595707444796,0.6385536521925481,0.7219305180818134,0
0.23556478574828058,0.7117272843785833,0.28306722271735396,0.2921470525578679,0.30150283577814274,0.05326742150678376,0.04892323669249432,0.29547577081537,0.05395235549469535,0.1571070551712639,0
0.23450055223588875,0.7771889274114171,0.22920454888853098,0.24011730416217403,0.31407176747241555,0.39700120455598853,0.03408113063117857,0.32668733106931114,0.7671592874500741,0.006124803677876378,0
0.29213273857861966,0.7461621237677523,0.28992993681086043,0.27576616440040014,0.23844756773410514,0.4806188803758231,0.23345393175466655,0.6688376103188681,0.25946283291871053,0.3844409458136998,0
0.24276120964598508,0.7828002391197363,0.3532652605622611,0.301634773160166,0.17257523429122157,0.7891461594003188,0.48239766939562145,0.5818809052032752,0.1748615611957921,0.655776651529472,0
0.2467613581975582,0.81106955021243,0.23026886705308114,0.2242127385094922,0.31956136232293314,0.37948819293194747,0.4773989775514178,0.6887687871083219,0.27020191672351146,0.2957198139911854,0
0.22560185547189573,0.840966609826356,0.20258952385486065,0.25013001840007415,0.23581269742247077,0.9002220563234311,0.9813827042125864,0.08328596862607396,0.8272343157353627,0.7508429393727686,0
0.36297804203770445,0.8586156283059334,0.24355220605945527,0.23383701769966136,0.3182531075857518,0.1468792155842965,0.5835864404161847,0.7352460215396088,0.5331776039820008,0.02002334340930567,0
0.25443952337981407,0.6661137053207511,0.22176154359794994,0.2496122365322099,0.25161356178198424,0.6359577183686966,0.7783594612727831,0.28202278616732157,0.041214237629848105,0.21637019188460416,0
0.33358175626217323,0.7437957191731907,0.22131925685505346,0.16098540851491006,0.2697843079688898,0.26044746227860716,0.337685977472564,0.11184879727825958,0.08752557319163679,0.23630488321557708,0
0.27452046457321616,0.7233144906600866,0.24211107787133396,0.24959683924975654,0.23516674063811782,0.3862773994671601,0.9133778925693772,0.12030207417940464,0.14126987390161239,0.017969971256428074,0
0.33591459492560366,0.6778227825547503,0.1600461538196472,0.20964974796738323,0.317880679107216,0.45731600583373033,0.9616310040684405,0.536103182081434,0.8628969103559941,0.795002972331073,0
0.37841862607036525,0.7623319733616387,0.2741539453131712,0.2363208297568495,0.25178833604056905,0.30424360094257785,0.09068834376521695,0.6023640663353145,0.19131248511490728,0.27922897790173895,0
0.23449994133138044,0.7217750611469057,0.3002007235894053,0.2935559162067972,0.31248379629291145,0.03908258946523302,0.3216637011481991,0.5940749583003093,0.4662431966858315,0.5818676433041549,0
0.26403741582456347,0.7496969925285937,0.22703996467621856,0.31875706153540206,0.27861925956058137,0.045411761855079,0.7931739678679476,0.9335944410654351,0.5381574712213018,0.23313605124712133,0
0.17878840364134224,0.7365149347558333,0.25765966377189575,0.27579451427465884,0.1562053654007341,0.040922416754163304,0.5360536180236272,0.4688633238590374,0.6754188659911322,0.830679134286298,0
0.3440495203841347,0.8208804921267489,0.2156342451106645,0.17066436085945236,0.2155022406544751,0.08627592400619044,0.18558174230724667,0.23005935997619287,0.9724706472471273,0.314843154173126,0
0.267610670308101,0.6810243450977544,0.2205853142128918,0.3196497503744193,0.24425701203109115,0.6676149023593517,0.948821303056668,0.5533953680456418,0.7486948186963592,0.6614934033515346,0
0.32111266238030745,0.7684347339434057,0.2628401226208178,0.303400374589411,0.3256719238309911,0.3782208124750559,0.30903726086173766,0.028943743209984496,0.9806721725654493,0.7033851686830515,0
0.30923738200737605,0.8126423375868411,0.18391722111290704,0.2326119336862927,0.19827108181919623,0.8963491446593113,0.5652677390357064,0.05884120540193116,0.42102574307368634,0.31306016845950946,0
0.2463771330529829,0.7272735862361968,0.27578422534443814,0.13842710710712858,0.22646171619900085,0.973558620819817,0.5050747812503968,0.4606173144780018,0.09634027260614486,0.3982596746256667,0
0.2849494654291449,0.7288154310077485,0.2790534403705641,0.27720920108870994,0.26098112065051593,0.6429192836185846,0.160327756687209,0.47950664995682035,0.7693281837026013,0.6786804306497739,0
0.26383354320918506,0.7695613366357019,0.2068539234572587,0.266152469161377,0.2471495221414831,0.1321753735596063,0.6228472672160194,0.8305311818905456,0.5123265559053327,0.8594143307584053,0
0.1777089158855893,0.7681555610952301,0.27095415285855384,0.2644415049271278,0.29516386588896215,0.3396020241418607,0.8915037009956637,0.33978974775768633,0.6125140817679015,0.9174210862760617,0
0.2863612765077573,0.7812973940773744,0.18896801932431934,0.25016485060571636,0.25735109490697683,0.19195993897125863,0.7036678867649185,0.612441654508305,0.9942959660643095,0.3251759805871257,0
0.2803503302709611,0.7194752429314576,0.2122514819674849,0.2607105400067509,0.2863928434677242,0.259656231588017,0.6768696834514697,0.9430031032443049,0.9116632973085801,0.05160657613831077,0
0.35891567631687316,0.7749427645028434,0.2166415418329213,0.25174191101549087,0.27641326843713443,0.09507888798666209,0.638343005166803,0.22796022762716173,0.623727057880132,0.47636963813313926,0
0.27132780465353257,0.793802239224499,0.23915270314711537,0.27137904844486216,0.1988964033341408,0.5044949788195149,0.7670369137183061,0.7785587689802269,0.20104036377733592,0.4988143013719606,0
0.27361516762341126,0.222818519109189,0.2898217053231614,0.22182965962292153,0.2118944384158383,0.42890808311974693,0.2982235184301699,0.7952451516785086,0.7970896045657643,0.22124210406653866,1
0.24737696455223954,0.25574124010524635,0.226139883358686,0.2529554915811349,0.1780914100421728,0.18493581104782597,0.3878864711198956,0.23692548891587606,0.6211781654110916,0.6359548873424029,1
0.27534511155887037,0.20420487372879426,0.1246880187843942,0.257315827336622,0.26372903717323143,0.5455248964284395,0.6303417293161384,0.7453631583344896,0.5227868791252896,0.18720935516349568,1
0.20803715180650337,0.3208082315342863,0.3074351124716684,0.16161651939805077,0.2959262181061563,0.6624731616132129,0.6925086115698108,0.8291576230095811,0.39986769372640885,0.8650690643866188,1
0.20699766171290163,0.1950924843177298,0.19545632046618805,0.22859289621539783,0.24065571611000047,0.2635151150515036,0.9054246216862281,0.9725863096208115,0.8189269623128375,0.12234094212235458,1
0.26954061188732736,0.264089118489701,0.24578458832952121,0.18599155508352758,0.3292416321509798,0.40541497253457714,0.16908770609382617,0.7786449140983731,0.24131421512987683,0.29764433707179716,1
0.27286093354410434,0.2837378400751238,0.23812442034073147,0.3506272959314979,0.26400001484416674,0.4660047289290158,0.10776553174680925,0.24414167829150113,0.4865410077421052,0.90816662693912,1
0.22942178258541146,0.2561184148892145,0.19082598782914362,0.19245272041311093,0.23731487687775765,0.33589741340622026,0.5694910414602071,0.058884505708943546,0.8793510198381712,0.11914581465369878,1
0.20237552845049092,0.24603855789506077,0.2801012221213414,0.287499049642798,0.1742906194076217,0.7131230920472823,0.018093935875806766,0.8437761772316998,0.43673126181967525,0.05757181823564872,1
0.27247668593636887,0.22035424562849598,0.18086541522307645,0.2111756063201905,0.2444790553631398,0.6377589871467296,0.9665340985803108,0.8179974148553334,0.1297156447815615,0.9767996953415019,1
0.17651096285002987,0.33648890959539524,0.2149929286690586,0.2976593542829974,0.18250385873928898,0.6487663830166693,0.1439345637399837,0.8012522685340985,0.24374967396154956,0.7384913562139195,1
0.22238985514338017,0.2866417702770968,0.342300975977592,0.29625914137309567,0.22969389185826583,0.35994457044662154,0.4610903649225989,0.5952019314794528,0.8892210667167432,0.5779277449884049,1
0.2442955025966439,0.3022864422002457,0.268324648812373,0.16817572321506408,0.2836377440607114,0.4855694677291924,0.3334234373357232,0.5005149601570686,0.577438992087824,0.38491363247906907,1
0.1921867473298605,0.2575762735507728,0.21750355463522172,0.344728991800491,0.3013070034806339,0.19319013722321743,0.14516349171376874,0.9050700766917835,0.0025952986673786205,0.2574319124979727,1
0.25537399659608223,0.28395329495022026,0.2218616366860155,0.2775241292429185,0.29074527746817663,0.7615149399434437,0.07163352179987525,0.401930359875005,0.7033850853024104,0.4131889354501047,1
0.23977290217873043,0.2713090096896431,0.206120875723287,0.2537378605528508,0.2755229558932827,0.1305737163237678,0.9316877217871113,0.4750897577232778,0.42630850337971693,0.5052934202849079,1
0.3288509173721272,0.27025812100306307,0.2460594152661562,0.40425850207464076,0.20323537892805554,0.3453264609039437,0.6753326803095748,0.267516498011223,0.23481986266686394,0.0013411391006068474,1
0.2207899433199697,0.26596916518414676,0.17085765272913658,0.21289519796469028,0.14311933969072116,0.9532322161285515,0.5917782665967508,0.7083480596809679,0.07497989402982663,0.7368236668184261,1
0.37226773566210414,0.2086127892012527,0.21194094269178382,0.3235229443814905,0.21138382240615017,0.152650569218459,0.32498704769765985,0.8336940217071427,0.08039264498804466,0.8462104431916928,1
0.1711693483899386,0.2515253225391197,0.28478224783082484,0.29783932999351637,0.27613727652300313,0.21902093748918505,0.8594675961144507,0.41385161735788467,0.9863446968724164,0.3091833496882268,1
0.20133289025355644,0.23716396064972248,0.2595073685915694,0.3279497778979388,0.3014560478108509,0.3482441737254741,0.5445199502637451,0.3511671189183171,0.895616637213137,0.47571130074241486,1
0.18247237434463576,0.34546476394533177,0.24021292560035032,0.22246185993876255,0.22355958367400625,0.707895174274591,0.3285835780821187,0.8062512699959861,0.7784556357295913,0.13924934561766222,1
0.270367496327129,0.22061537608624138,0.17220125874635125,0.2567592279986592,0.27076752510147584,0.3251362739496866,0.26289039967090144,0.9840885697198266,0.8598606063243076,0.7360879571479777,1
0.14465583198380727,0.2351711033742369,0.25558455343677894,0.30109831665199716,0.20213307282500764,0.81251608537627,0.17090462448325805,0.0935158799696506,0.35140797210213104,0.4707513950907076,1
0.21075115517953252,0.22431880716411776,0.30660523129456557,0.3007809341806339,0.22311242302311302,0.4077450165710651,0.9668068803380461,0.24271407423556457,0.8307915689030931,0.933926827009891,1
0.2887989874844295,0.23238692946706788,0.2638583825122018,0.18791245277990642,0.2609058041440968,0.3589663901324416,0.834325892411488,0.7373012497399433,0.5970602191770621,0.3123576067749707,1
0.1806191148175198,0.19062879915764125,0.32603195396677725,0.26121385136854464,0.23730063732419687,0.24667559037413278,0.5327727850786054,0.7466669769487512,0.41783128472401965,0.2929806320110877,1
0.22735380211884593,0.14839528063861934,0.3083753226271018,0.24608759607116784,0.24653698189990755,0.8589986559371218,0.0823593671507884,0.08408085816598898,0.13622096646723425,0.23601772558366418,1
0.29447019480827163,0.22770077545009657,0.32349159908670355,0.24554973747635972,0.22622455987515933,0.878865364929423,0.29624361545921885,0.695467047948005,0.5527981290369804,0.39920926651233246,1
0.3020341294212312,0.26685512316388604,0.24386932887968998,0.21937902400099102,0.19038932978741135,0.0020948799675689633,0.2910024708140716,0.17443202013328352,0.27553688012789435,0.14932577393187207,1
0.21797059000867117,0.3124628669183147,0.2793612617412835,0.22904427775785452,0.22580075956007165,0.24114358311933748,0.4510308657444434,0.36627957609511763,0.9924848398709845,0.32859098483755866,1
0.2685962521021504,0.2344273729713164,0.28739041953238054,0.20106005366219995,0.29794789403769373,0.20564985204137987,0.8164666645296195,0.1941802589224103,0.5002409093214432,0.6317160891493567,1
0.15483452366688932,0.2800731310351942,0.17864510828426722,0.1843924327431063,0.3608161517808278,0.6553437192403929,0.952962414384044,0.4322152542277694,0.22039482491616436,0.6911299777630124,1
0.25011984742089305,0.2886660966304434,0.2910502856880336,0.23215457928070532,0.30656468530911,0.13404007578006727,0.6630403763414423,0.06925877718952644,0.5699391545775646,0.01679765074254458,1
0.2585530286526856,0.2952475494643458,0.2529182469215145,0.21157179336311402,0.20148779802561528,0.8402787353412333,0.3557967907281747,0.14230391886715688,0.9301444275462141,0.26851114503450113,1
0.19656598824778723,0.16257636588140612,0.24037320938324788,0.21038551046859735,0.2410104446816412,0.7213564782771862,0.5019312311421983,0.5903908235255384,0.7816800849299125,0.18393328901795902,1
0.27955173982514087,0.2559732364832394,0.220380826702965,0.22687404708179496,0.2800614690931746,0.23859392329572648,0.5659235833656963,0.17475352041189307,0.23502913363744682,0.051936621646169856,1
0.2034458768651011,0.26893147949340523,0.26572672333240355,0.24168344290959595,0.19384144239060835,0.6938815248629314,0.25359037785155125,0.7636092355303722,0.1659530993481395,0.6261165460599952,1
0.4064280415481622,0.31960244338763366,0.24735016147185074,0.24711863562534128,0.11653463979159123,0.013421554069933062,0.7317686315775923,0.56138422944279,0.6482448800639812,0.46116695909707983,1
0.3229354570241597,0.26565073524239086,0.31280256562918807,0.28584202990274965,0.24863086601843917,0.7703329076732469,0.10779233540453315,0.47244207664253723,0.5640969585550426,0.6541167138969268,1
0.18844668906928533,0.2507281584134727,0.27071981873969636,0.24748257290094436,0.26985447126488066,0.3562381280262854,0.12416698399750203,0.487960367729222,0.17822197700683273,0.019441919068748703,1
0.19575536751770292,0.2596171365696553,0.18828852540694868,0.26168505394106795,0.24374970022983083,0.6112809265202028,0.23994860840269372,0.8119241442778306,0.7737033641401222,0.3839721354717641,1
0.24317164418194578,0.13983613168815665,0.18534196248490503,0.2105744400720146,0.15028648899192254,0.4071763900737001,0.7423511668452574,0.22381916469540253,0.5303953919798243,0.6716190932805417,1
0.2385829737342538,0.35618579625990077,0.20778664626688761,0.23064442676874305,0.20167848421474543,0.07912523666328475,0.536626816606932,0.2990365603429357,0.3585606907850809,0.5997938608917954,1
0.33432251509843086,0.25912248814207417,0.25248416651428557,0.23374630197513316,0.2431008888424694,0.35857762794164394,0.4314021612211857,0.620615584705972,0.33092856152188166,0.4905429046604025,1
0.17668781192405003,0.2615780434447071,0.23883158572112878,0.21893549455822378,0.2511372688353364,0.3836497573018549,0.9732183009082477,0.5472650464073641,0.8356059123723482,0.7171332261307982,1
0.293058921437683,0.20286320226635676,0.2646359665756284,0.2862206502446822,0.1931249598265992,0.36570117369024124,0.48424776474362874,0.24377503233118947,0.2776255831929755,0.06913947900845929,1
0.2835921370954107,0.18460107449389476,0.1932153595222233,0.35400167613561795,0.23633908552223615,0.7436711698149813,0.0007253928193313719,0.9972490113841327,0.07507949011990434,0.142961745783037,1
0.36845201385884274,0.21472740602183174,0.1621101286300279,0.2293038008598098,0.24413064247478022,0.04555218739234068,0.3177189625851633,0.07976489287933897,0.0713954067420518,0.7161683278018924,1
0.30147376141908167,0.2759678040102485,0.29439788945553713,0.23176879902265288,0.15803685883113763,0.9830431170062024,0.6012626145946173,0.2821331430405739,0.9202647468815155,0.5502129278544013,1
0.2161513123239422,0.28791107915829073,0.20796764692328723,0.21600077068405352,0.3439627546684239,0.5188819240079416,0.17572736350991058,0.971975078015195,0.8809018386696997,0.21785578134080452,1
0.3104810047285906,0.2805496659029956,0.2993063423918385,0.23944081003581022,0.2133507513997244,0.2896049807242672,0.41967195617987396,0.7085893061686053,0.17835352197564047,0.5029983640937659,1
