s0,s1,s2,s3,s4,s5,s6,d0,d1,d2,d3,d4,d5,d6,cluster
0.3839837940112093,0.7050232400498668,0.34650568056018954,0.3050973225605825,0.6691034775033171,0.11015804511247562,0.9128365457549102,0.9012078162430002,0.6269800063912108,0.8277615922712099,0.02274704869896882,0.3403103713843275,0.4601604169181399,0.04824862619240511,0
0.21285033150117935,0.8171623722158692,0.3651082331210387,0.2744309660434882,0.8430293682365171,0.30142665497049126,0.7545559922447761,0.011077594192275164,0.23721080105563208,0.6123117643494934,0.06481829569316688,0.5179535776283749,0.6482753144159216,0.7718444370301217,0
0.282082730182263,0.8056379550276281,0.3544537622842041,0.35939926671161787,0.7598411289184227,0.2755857098595768,0.7393919009324962,0.18688545441078697,0.4260357098482075,0.4788657839190885,0.4834335558300852,0.3441939719779096,0.44931998616191515,0.10618616440569084,0
0.1771522894651662,0.6960438558786198,0.24430558220538667,0.3413491522509082,0.6907447142705871,0.2735110705935053,0.6648322463779544,0.7336368715841955,0.48875700701033775,0.800285692689376,0.6476098675963268,0.866954769863606,0.15926866896442637,0.061345819522602985,0
0.4207802068345595,0.7919386295337087,0.35502195588971985,0.34698070931481834,0.6625844305026373,0.301807205947119,0.7294571766052146,0.6106413045381591,0.6188979764646844,0.44348069650068556,0.3730159050956895,0.6196189162677996,0.8699268305775348,0.8857327218185432,0
0.3043828226059591,0.7220599685062702,0.09691711220063845,0.23105088625248282,0.8277943896247875,0.3287958267813915,0.8183766994433527,0.881377985792636,0.3224523415285335,0.47900118866483277,0.8173122904237934,0.7494529932518802,0.9743425964377547,0.5277656014397919,0
0.3283888861325351,0.6887404854351616,0.2875763483248364,0.3626722486689621,0.8187229358813306,0.30869803877098917,0.8501751648530076,0.9860213339343794,0.15599117566964038,0.8313399331020697,0.40914678839690477,0.766200487474002,0.2806016906482035,0.4108239447716807,0
0.24682201959756211,0.8183931253224634,0.23567331959914986,0.2716960791383028,0.751989234536672,0.2629932163600365,0.699088640762558,0.21186869099436867,0.39950309623548963,0.9426312548788417,0.0330768089153628,0.7833993925455697,0.7911075357817396,0.03540791327759041,0
0.1735939184472207,0.6917461869967249,0.30614975321091353,0.22698558656393486,0.7970206427278173,0.2209248203034942,0.6492187574950217,0.32259548204702027,0.3189462185358186,0.22371209586300134,0.7884501951103565,0.9985848721626295,0.3987180729894718,0.057815554875271236,0
0.14034611914797374,0.7135802187697107,0.2410056822087415,0.2688823639060629,0.5846722153521275,0.30627333620304453,0.7888010957389434,0.9109214797976583,0.7549230519749403,0.2905774723681689,0.8457721749567326,0.9120485527484179,0.7068086228334579,0.18034092422530024,0
0.27690752692495124,0.6835924002975906,0.194112411960361,0.2132184985294327,0.7859417157648947,0.4153799841531126,0.6847718260549409,0.16046403380836782,0.13748252020100238,0.7464015848988701,0.03314387732760893,0.23966278735275304,0.8890528858394897,0.6234331005533282,0
0.37965652296705427,0.7571316718974161,0.19058113266230847,0.07457108051018846,0.7003733687609263,0.2385782621497102,0.9041962587588579,0.39694567709109474,0.9065229975642101,0.29812492914194355,0.7337315517089172,0.5145902423907991,0.4870414135183383,0.9784466831628165,0
0.34698736845335887,0.6505758307074943,0.26921684145796887,0.24715317038128942,0.7438431711756032,0.13952682397140717,0.8467025879178656,0.965789172336939,0.35320939857844247,0.7145537096973362,0.8172349726619024,0.006650103443211597,0.25640801576482664,0.8021025764509575,0
0.2693122316510749,0.7371726762215008,0.2941724533091005,0.25006781866665817,0.7586310407436235,0.15894455908397312,0.7630943860253392,0.49310220647618974,0.9949198957595525,0.52458128007232,0.09004709330731486,0.25569590225476435,0.06359940702124678,0.2012280010429146,0
0.19887229096513462,0.8383656500249617,0.3541514336117606,0.19365985626144866,0.6879587310586174,0.17750406034937696,0.8720910421050934,0.48622920130959135,0.8403822752206938,0.2591445388200573,0.2989943856834464,0.6704446753033835,0.1807561113156324,0.4555191471216852,0
0.3014166298668362,0.8065697983160426,0.36464923457199266,0.18943542611744724,0.705524839844327,0.27529432124900216,0.7350861349632692,0.802101362112292,0.006348126825469147,0.2496093811787221,0.7981887477123433,0.3059757392424558,0.7829692134211532,0.633468754831667,0
0.26947736199740474,0.7288004333148269,0.20569057656607725,0.16409953417957882,0.7824120597849689,0.21034737854289762,0.729450625162893,0.7503004383787084,0.2699860053368237,0.3130274840112818,0.14534422573156225,0.8985507655589832,0.003641902312784051,0.9219589650290205,0
0.33781084587089416,0.5845169461815636,0.2656365035143116,0.26214083681389755,0.6436220016381389,0.29715324107158014,0.7909058804579401,0.055544881458715833,0.2782914613488541,0.8166668314431419,0.8039825822535706,0.08510626967810753,0.9194851645962776,0.8917262864270885,0
0.3151783629688006,0.6051405783079803,0.18236532768707917,0.17552092217255388,0.7958042963197114,0.30538044854328883,0.6336557458563553,0.6455314818467166,0.12423003819037959,0.6915211372186183,0.5245281824656343,0.01730277426035709,0.9557515829825757,0.6301297412505231,0
0.20917545007091595,0.711788766361179,0.21684090512293402,0.26548410308281256,0.8550065368124437,0.27510948744591945,0.7615709598929482,0.1629141593430531,0.4161863570358688,0.2696113446605929,0.35283490180852217,0.046924384627504256,0.5433626943084865,0.04134915827137875,0
0.2788368622356715,0.6825168907520719,0.09751794706692465,0.27018004282412367,0.7757528643069322,0.29749078754058744,0.7514602883181555,0.9918255949737502,0.7914428026371787,0.937155553526782,0.37962345781970375,0.9410510511887569,0.05922523864613993,0.7633390777640605,0
0.16674700108322216,0.7238899349773309,0.237733026214096,0.2882531615217041,0.841622576059696,0.28027124044433993,0.7657256463203673,0.288517017695166,0.9664161368131607,0.3212389767398942,0.3453133198407591,0.8823403849585062,0.12586341387924505,0.14196254768681515,0
0.22748724357455355,0.6829744435627632,0.24035571931918306,0.35750320356310883,0.8383214268529366,0.20659658583076418,0.7883337897101748,0.20450153955785044,0.8689054840057435,0.2138224300719973,0.165064908927107,0.13083371357563334,0.7082620417471659,0.6905484518846777,0
0.14853982129330842,0.9279430920579245,0.17661946788142535,0.3033758867228186,0.6948555231932771,0.3277653071108574,0.6886073771895,0.17576667489493436,0.1687161757737392,0.532267761062738,0.5771246488277602,0.09946113189288774,0.8037157701953557,0.65200326291178,0
0.23106284396328786,0.6643768525518137,0.24862566696957764,0.33825831007399976,0.56861097790892,0.33632965238527446,0.6843215451391857,0.6922060561238772,0.4347151318136513,0.6435362527408202,0.5889276950778771,0.9857534679376411,0.9169096905397434,0.9323339283912969,0
0.2262412687184654,0.8560646045694645,0.2077859756106233,0.316955708243018,0.7274378702543469,0.22750014675596827,0.751304573591039,0.15663105075103434,0.7869034550325408,0.8017975996398833,0.8809174317479187,0.22906528191208342,0.19059583745554787,0.12720727333377935,0
0.20759423682364123,0.8254101074379663,0.30913067931447946,0.241454108116259,0.7050350617053972,0.2500515871989478,0.8287465651697024,0.0276025724822464,0.6863149135264115,0.29534943809925274,0.5046099461971754,0.6766849695971918,0.09474127464063165,0.9269129353829786,0
0.2095536823974574,0.7237102826284395,0.36909755952684675,0.2195205791828064,0.806938528212968,0.4063811158852389,0.8885996450727012,0.9441524440628893,0.33546340377908423,0.09696464796252768,0.6314950926026383,0.8570228152702432,0.6427113054429066,0.06158100961523405,0
0.28860559827403454,0.7402629220175504,0.2901161076124817,0.20418345858106574,0.7440293717132921,0.24935644664952544,0.8840557870186245,0.7288657050034624,0.2462389898796009,0.3819818224175735,0.4676288846399468,0.3699493155643485,0.4981216686749951,0.5631048940451157,0
0.17657092298989235,0.8712829767862513,0.3599656683090393,0.18373210023942604,0.7679500089477767,0.2408225170497154,0.8208246667669729,0.45995553226141084,0.584820107087453,0.1786960125947782,0.9377985523686387,0.49089637827882027,0.2586321338361217,0.02626623808878792,0
0.0843822861067691,0.9850376335248147,0.2625762677668391,0.2898300734128085,0.7731115922615517,0.3629130964156197,0.7220464666075507,0.7767336986926583,0.6004052142119916,0.3840338365154564,0.8704845056705237,0.5438859291467617,0.6587602983746693,0.8145733121170728,0
0.31409125406159755,0.8410935636211205,0.3437252634823691,0.33710130485991885,0.7939304079311055,0.22024677297666803,0.6949772184636227,0.8048520454696323,0.7637594568024889,0.43720272776233426,0.9012620935219444,0.08819293830251551,0.6983563613927216,0.25242288756227615,0
0.3343038596175941,0.7859197745662716,0.10247388008343183,0.1765726189968107,0.801565906946275,0.288950785498786,0.8104464615900137,0.39351383574911825,0.8711689010096079,0.7426801959773667,0.029456470606049834,0.08909835056203563,0.22445077359812293,0.9751636069775271,0
0.23626149150520087,0.7382276091547119,0.3419170100371407,0.33627096217339636,0.6691185507259723,0.20093808618316047,0.8141431553739056,0.2615342461365202,0.9706512416435785,0.35511596096659537,0.6841254018345303,0.5832582993996596,0.31377804452162517,0.9514464381863968,0
0.22285177980747609,0.7896368765880636,0.3033742287179544,0.35186870656191527,0.8616907939564812,0.13566470705821687,0.7588205613530711,0.4993126310310173,0.2432946604589592,0.44500267475180666,0.590373519945121,0.27642380668186617,0.18498914015196088,0.40869467935861015,0
0.319292864885831,0.7011977176544334,0.2177776488884059,0.42135960230761405,0.7935402291170128,0.26654596527522495,0.738082719773526,0.1378804112940022,0.8818631696559721,0.9362550755044939,0.34002795319424817,0.5495065783248209,0.6770341530648315,0.7875930414309301,0
0.2200815963136183,0.7644464154227869,0.19894216647370594,0.18162463091897585,0.6743143788974842,0.3659250490937518,0.7719797856553113,0.2596021863142206,0.02717005844057585,0.630012218241523,0.36617675555298845,0.5325792357801054,0.6267032206344696,0.10457434234126084,0
0.3337336032092353,0.8249099571051995,0.36347455045909016,0.34185736843313286,0.7412041965728339,0.10056537838795784,0.8697133473381385,0.06580904940569354,0.8667335228694548,0.10641045035228425,0.37676342350780634,0.33899243271293766,0.941449387197,0.09359072887052455,0
0.16515548228102692,0.8521070154685734,0.2894102325549386,0.20417611197015592,0.7415081969703546,0.20130497576586046,0.8581391406651995,0.7126589229689924,0.4529418323208344,0.45492414569982254,0.3225744483493731,0.7331364436933404,0.8914243309943563,0.8243974124521708,0
0.3073461218880544,0.7320643087378682,0.23370596704678098,0.23269931973478075,0.9240314640398133,0.26735920410956476,0.769946610497116,0.06518173601439758,0.7123834261911828,0.9712795495333508,0.7221225485748171,0.144581152818561,0.8746803234568458,0.3725723513764393,0
0.3272596446007905,0.7251451605927933,0.25087967564001873,0.2824552238178277,0.7987731471062692,0.45872994031638226,0.7840484741667729,0.695846310635756,0.8945531720058446,0.27704127019698277,0.5094878029927762,0.14230483159190088,0.15076397135294783,0.086794472689672,0
0.22689124713372913,0.6017388648792971,0.41474611950578166,0.1293399557688969,0.8622396937137893,0.31104004672421526,0.6033547391982343,0.09020750588621107,0.9139956450388719,0.519919021664157,0.04730917923004918,0.8788739524639064,0.9827507518401564,0.3825780897779847,0
0.19828933306555696,0.7450298600219636,0.2056069479724439,0.159355850744066,0.7438654624414803,0.3241622865886832,0.7398138729998562,0.02347719499748202,0.0529961968490581,0.5960214012190441,0.6915188980951886,0.10566476729841212,0.44624118618824504,0.5361709807344619,0
0.09480436929442282,0.739724954358364,0.3054801132689426,0.0667950973766819,0.7309113189529725,0.30091057024761364,0.8448225328084789,0.2413886931027367,0.8351947617521668,0.40846261466084577,0.1559035261574263,0.32430878746730296,0.36322626682410886,0.35048648351448763,0
0.2421861860371108,0.6527890287358264,0.204848844658051,0.24422414833976647,0.8369274246812217,0.31612091610352294,0.7702457191797414,0.3049709187682038,0.5911955230767043,0.6466644633393412,0.6064857790036552,0.4682374534576884,0.1314466986493531,0.18747909239997407,0
0.20927565852669527,0.7178798202947149,0.1376525287025706,0.23037718271460733,0.6815510475829606,0.3104343081487656,0.8870230712956086,0.6899232762321325,0.20579905214715677,0.6677345132059287,0.9253693861887414,0.3985582406213165,0.38197738235044276,0.2910369808748223,0
0.13769350280378548,0.6531429154135696,0.29795938348722467,0.20447059327518222,0.7083205256096461,0.25278615823860334,0.742011851184866,0.651288433687062,0.050957268516759635,0.8183746122880386,0.17925516246912898,0.7209987140713203,0.7371087052502237,0.022266078312415005,0
0.32927778089945703,0.7470040391425908,0.3080969223167601,0.23063617215864446,0.7968214766399571,0.2933049245601726,0.7127482593596841,0.47752288462882897,0.9299117433487939,0.8084122249310501,0.3619561397522155,0.006163062849214418,0.5508889212654752,0.34665495711826433,0
0.16822397085789176,0.7618888396260919,0.22751599938753753,0.17754842745977772,0.7254193271019482,0.24898679404351653,0.8092144200944694,0.48232993742387076,0.42276870096013397,0.2779733810429076,0.8987996718395077,0.9545160389760005,0.4816111124492888,0.0034758468690864186,0
0.08379907730252506,0.6307875384778427,0.30866338652959735,0.3377886201341479,0.8301013985844224,0.352569313847951,0.8711199863904538,0.9891837682937786,0.35815458353096274,0.8642169163142723,0.176859726287121,0.6089042401020082,0.7097049931112441,0.032792600663072546,0
0.344354104113324,0.8400415921206467,0.21420063762512281,0.23582672785921263,0.7461908896374786,0.2338966759105225,0.671338612138385,0.13795119664644795,0.2443968365624194,0.36679728762725017,0.28234863992840964,0.9950362016337321,0.44816036230920964,0.9167178792003525,0
0.09309813003989156,0.7949363496603314,0.12547071460153414,0.2244847804741993,0.6309269571323985,0.13571626475919646,0.7067110663625069,0.6328719496727202,0.4817251296254098,0.9146799462969514,0.8421280893218827,0.24726202914762396,0.8526960493255263,0.8753597438996152,0
0.32602568724927544,0.7845127461032748,0.2557264929043462,0.162678555550485,0.7654742207670561,0.22809493106149964,0.7666950184235205,0.2774236287381664,0.1385587879061222,0.31336342119466176,0.17312210785282722,0.5998668005428343,0.9362763064382104,0.4948260552991567,0
0.12560928431379065,0.7858879289213009,0.18555224540662296,0.19098927782639463,0.6962735390199157,0.3604678986656555,0.7938663979201491,0.8125841896666642,0.9731014554515905,0.22454994346500234,0.2601118036756037,0.4457035245633445,0.4476037027116808,0.37316354002547014,0
0.08939164858311044,0.6631242584702128,0.2449848439630662,0.2127925879922959,0.6315810529643859,0.2492984548026725,0.7100079451337042,0.7020567468332833,0.20151469315404447,0.06592877798149888,0.5876150489428352,0.30672481117952055,0.11026305962687077,0.42858896495252063,0
0.22409246597693436,0.77381443686183,0.3042745480393808,0.24431935705751254,0.5991235137789309,0.2062522922721117,0.6960066286726949,0.9679410378385824,0.4674278133095211,0.30307247902796575,0.7825567935774069,0.46089708511755345,0.9368667486324417,0.4962591630100429,0
0.34754012134285583,0.7723154019562143,0.2934977003555357,0.20989112374698035,0.7621351902509483,0.312316085068438,0.709991300565379,0.8478770572356412,0.7236388707225313,0.22057040706191655,0.029556463392723664,0.21934211614264199,0.31042303980753294,0.9729701265530446,0
0.22741151377032742,0.661868528903039,0.2845356378271488,0.18684825418738868,0.744037283546464,0.27956370951041853,0.8567558331112708,0.4775814911951455,0.060480008625232506,0.7099176617385514,0.2654866022519442,0.5893306728401156,0.6387319050055387,0.8188269356132203,0
0.24125190691949785,0.6279674616979719,0.2793207003486858,0.15949879811304818,0.6978535039845144,0.30918611185882006,0.827062400079388,0.20695566808949561,0.18991453457429908,0.37233004237940637,0.8620938909894174,0.9164225534230833,0.4829939997286873,0.8884776381573755,0
0.24289367057613678,0.7139333278195105,0.2755267494202772,0.22321348365440521,0.8905663667021166,0.1294401952660322,0.6195914742730946,0.8148229041410829,0.9028515806121666,0.2708819720391292,0.45403918733314175,0.3615423551274167,0.009548123984893908,0.43552839531747645,0
0.2682774280546552,0.8272322781826129,0.26951244538906827,0.41783682085467494,0.6213575327592141,0.33169092861082333,0.6018066755422098,0.5397812987935152,0.4787656383096238,0.8354647201257042,0.38294542779598806,0.6232676949709264,0.4619654295645643,0.5955745674586734,0
0.2834468549952338,0.75755001826272,0.2995995961787796,0.2901076571657446,0.7660232305167212,0.24839330501156046,0.7349015698913486,0.16146440125351202,0.7772099111382762,0.9863935709105621,0.4725664324395368,0.9477839117409799,0.07223251655699692,0.5891308223423652,0
0.19788607221392013,0.7694502064299971,0.3020333790069218,0.260658220715006,0.7962236902414,0.22523600566875754,0.7125763520332163,0.2835736372926311,0.6358345042978554,0.9111629559230959,0.2351492709970695,0.4711322325975693,0.9287624336608848,0.24249421644098723,0
0.198894001470263,0.6621931338135716,0.3353965337382503,0.27397679246706674,0.8145274143316226,0.2547047950251358,0.766686374438334,0.2714592234526978,0.9700386018901868,0.36459836675408375,0.8103949323670804,0.024511976240596645,0.7570286254862788,0.9465488489493211,0
0.2921114846498618,0.7394301022995213,0.33501243952530335,0.2279038193715693,0.7888112154380378,0.12612813596321298,0.7379240268162962,0.9825445062557985,0.42986454413030917,0.32217146014660525,0.6967975186752924,0.6409174436755248,0.29015080503973045,0.9616096315216359,0
0.2354507752840409,0.7918707977356093,0.3032372459246605,0.1239507251396649,0.7674918692322321,0.3095479675355567,0.6923994961002449,0.5385299711963086,0.02076146656224298,0.6580672089007774,0.7930966849693207,0.9919292617381551,0.21982535271964376,0.3572589347071097,0
0.2354813062483356,0.9119044886227188,0.1800795250842412,0.1706654931730786,0.7803755952305056,0.19051089161477874,0.7595054507445321,0.6799806022661806,0.6034754885883791,0.064511718019447,0.41531215346718076,0.20775301320569073,0.8699450197475549,0.3506103841307262,0
0.3087691201753949,0.7223834019237999,0.3289181586459493,0.22655206793781363,0.800244534872662,0.18808992898322102,0.8031456122120963,0.5109150364038149,0.0794292393294439,0.5362370639099098,0.5647848902925803,0.8108825908077781,0.18788142644080796,0.21744635292096048,0
0.19998238198116575,0.6888526272604159,0.45497059634353215,0.29864897716224253,0.7721440614458956,0.28879516095898133,0.7215059420010049,0.10602711365229867,0.7455330579634555,0.9749562641400334,0.5686776037321228,0.9411586212535885,0.2176949382645611,0.9810819381877351,0
0.3257037057651443,0.7198024761364392,0.22751865050546033,0.24797113993760264,0.7602261798428533,0.29129048489366566,0.6649037396525332,0.2661496440671889,0.03991286351921419,0.9788181120108478,0.7038799692796754,0.3717229455581291,0.2643720636927289,0.47705805338350094,0
0.11874776314098573,0.7850714046817701,0.30986938906786793,0.20109288028885333,0.8324399652202187,0.3484260898237142,0.7700788829588864,0.528866856081963,0.09314797205230996,0.8959966213435425,0.45335880443358945,0.35848594653927834,0.0007941641279850531,0.9427638913657935,0
0.10550844811167609,0.20385933561631647,0.18059341343495616,0.18618506958065156,0.8266803129685556,0.21200510720902976,0.16227567751329547,0.9780068770904288,0.31183374514539375,0.09384747028534779,0.6292309469654637,0.5237069178276297,0.0946714177390735,0.7416980719039021,1
0.22340754194315787,0.3872217092915152,0.26920552920533825,0.35170732163276813,0.777313086356346,0.3190135126856467,0.2523819771788144,0.2661829487118291,0.9175954103936417,0.18047277069370915,0.4959039216527613,0.7457662125986249,0.33613454854560965,0.0715553209663713,1
0.2243273739606381,0.10485883095372303,0.2177568727391358,0.2280063199113591,0.8085457172855589,0.20135832584918478,0.22888998461408477,0.644320192725569,0.5198396673661453,0.8249073994880696,0.4402779721141493,0.6430110075634594,0.15250153159099267,0.22638101285516032,1
0.2049273416013105,0.316314996103661,0.24222360496712964,0.1898096156731493,0.7190212929977476,0.23246360769953683,0.24459805458303532,0.929205849254149,0.02022990888364684,0.6633937657130732,0.41036434865712523,0.14939943790892263,0.6469362748411686,0.35333970893272926,1
0.3052016142702025,0.28399326538301084,0.2601739157612681,0.14957974043613564,0.7649348824860349,0.21842262080825336,0.19407755374711774,0.8707776466914502,0.8112275953395756,0.03918014422263594,0.6194989393865218,0.3933628196034257,0.03749762632543552,0.6310734403601648,1
0.365816689323454,0.22125960930564337,0.20325142510042246,0.1823830854756287,0.7322833749432299,0.3906010100952374,0.3050198838546583,0.805672217033101,0.5896160631377435,0.3174020198690085,0.8029273115302704,0.35037686564451054,0.41782255609717023,0.21403759144779833,1
0.1179376487372222,0.2614542814267577,0.3187717876513135,0.22772802646509724,0.881853360371281,0.21210046230983418,0.22583165154045587,0.5303087881271681,0.1584824769371559,0.5557552953422125,0.454211182207938,0.6886481347046749,0.3679145424499073,0.9871445641556931,1
0.36372169320523107,0.25207998950401006,0.3296061244416912,0.10112836974276276,0.8297203171663718,0.20941699698001448,0.15981239555290636,0.5745870359180264,0.2825802010859466,0.9879895813765599,0.5847202983827933,0.5091357962509875,0.864418740797689,0.5215483475994633,1
0.3484039692820833,0.2751867796264852,0.21380938699803426,0.3362502879963149,0.6675183585791268,0.1881426597066618,0.20315926260514403,0.9007747963115633,0.2529037685402732,0.43466446476328724,0.16133999437673252,0.24921480069938506,0.16122550982344297,0.9080682454338391,1
