s0,s1,s2,s3,s4,s5,d0,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,d13,d14,d15,d16,d17,d18,d19,d20,d21,d22,d23,cluster
0.19497805976937618,0.2652632929169431,0.319446236932436,0.7645840300082299,0.7273679598010172,0.70460148290473,0.3004436772217126,0.39177376877921843,0.6801697754355175,0.10236694912907485,0.7366460472009303,0.6382094186569247,0.8045558295807355,0.4514728848083889,0.6576882002800419,0.19131473265843246,0.4615133962909125,0.26712982999989054,0.700756431131204,0.5068866310908733,0.6228606963013711,0.5597422981499722,0.5802186793539843,0.3896597428278693,0.585114502395317,0.49978304128175566,0.3372281577683881,0.15504100676726662,0.21301429177683706,0.2148817347450963,0
0.2634986322733394,0.3554918578797307,0.2603287586076448,0.7668241709850714,0.8562979432470842,0.7562902699265991,0.01658721957939302,0.9364621453890636,0.20164088258758095,0.031115727550032224,0.10572646400817898,0.31024902596084225,0.31997411844220436,0.3406962006414932,0.5648290048645132,0.16218445489464306,0.10295241966834001,0.5336215860221168,0.08882515362352694,0.8899698372666307,0.015363152951843984,0.7195099934318399,0.23577568324501053,0.69401775936629,0.33350504705589845,0.9114012362336826,0.3716463768187944,0.9306778735242306,0.09061529039064076,0.6403882992609609,0
0.2021982938481465,0.10999332561105302,0.11543522574506943,0.8054673473837332,0.7452485310177767,0.7635716496145826,0.03463898213754102,0.21970840969380057,0.9898523148758808,0.1124353236637502,0.6425667838330815,0.635305955744881,0.8985392449688167,0.4139194898553906,0.4922551003251434,0.1687823092537597,0.870653888331037,0.8462189641509712,0.06301770627380854,0.49215389073301374,0.6498254609798124,0.8089527261129377,0.9255847877092997,0.19973443129587576,0.9597412028555597,0.8275871460041595,0.0497653446772206,0.5089364466859368,0.3313964504785313,0.7634450307638633,0
0.2574225448283243,0.22382707407351157,0.2757970925488957,0.7365655608385439,0.7641447348639812,0.7358417458145085,0.3325294479740726,0.423663060330958,0.7280204658311409,0.31320258048927785,0.3235831011088577,0.2680046793641696,0.20654230814873176,0.18803504802421045,0.6971524673242364,0.41389520001029245,0.37735080494010753,0.9140685833715252,0.4549753411709253,0.2722543319415919,0.8329523785533438,0.4288910702777138,0.37689006963020066,0.3161473717139124,0.2901870695110831,0.9475021655957243,0.8215889510146956,0.12885010111927153,0.5142621652786019,0.3294813906444076,0
0.2211681362134863,0.28346136533958594,0.2117869958279298,0.7379611992378992,0.7968773929305514,0.7255228504156321,0.35999236392892775,0.39805856209027346,0.10210721646390986,0.24273133977354533,0.7949496597118472,0.5857362578709728,0.3705806351755364,0.05023068318131496,0.8914562870715356,0.999854835099905,0.9986107529418701,0.2803636558349163,0.39204324879693564,0.881621801412281,0.574843985577177,0.4907229968533544,0.03330418583264916,0.4873102188186994,0.3516928591049977,0.8104465900780901,0.5024952323151284,0.8320938139956232,0.8448146337905593,0.3596275054918022,0
0.34684801070428917,0.20338834168211609,0.374820888035786,0.740750751795325,0.7760348864684328,0.7600278468088967,0.9021017669920706,0.5613271098207308,0.5496123506529764,0.5852841973757198,0.26294002740185884,0.6764531732840888,0.978264955978154,0.8962220821592654,0.8328553151492843,0.8584067675362795,0.4271010310935879,0.1275746047305455,0.7238745381334972,0.7052671523133147,0.5941315378347708,0.5305768658543955,0.9755914099346604,0.7861905152074914,0.5124745457024458,0.7763917607080405,0.9301910172739435,0.24432808190226596,0.22735963462910846,0.9673345552154702,0
0.30148925020870154,0.15746780966125654,0.21221086339462403,0.6323163470083646,0.7418596568717308,0.6365778908306345,0.11806332294611843,0.10570489401920069,0.7094309751123142,0.5555108052041392,0.6689751244659581,0.1911173201695302,0.0013438292205781854,0.20941662551770124,0.5559033493878044,0.7595639328919056,0.7160924585466596,0.22476276130747197,0.7197023027704007,0.38357083653565094,0.5267801757043864,0.6828215331320012,0.7989665965913091,0.2539217710060997,0.4228235735956395,0.7240955493880046,0.593378076014846,0.9424567677238408,0.303078673280626,0.7538683583893053,0
0.23796939006779955,0.2886863397886114,0.13396920781965654,0.7810514589404933,0.7330656432013183,0.7655448052676702,0.45703609690147495,0.722149547608708,0.1530379128614371,0.3240288522696385,0.31510168768765034,0.4219564330549861,0.0036192718097201038,0.8800622101771688,0.3780728594389492,0.48602599904379096,0.26826089879583914,0.9224762471289094,0.7790914779901702,0.26647311084909575,0.6056214254539843,0.1251529797328571,0.759814627215067,0.7774510081663722,0.10131356804668878,0.5637167482011841,0.8813849909976421,0.11418593668356869,0.6163280535593921,0.2981755292025531,0
0.10661006046684435,0.2762726475942348,0.34256527498474,0.6675819674402451,0.6413269691903345,0.5975587368281775,0.29689054120206115,0.17081568764246002,0.9852974186696382,0.15063767182794985,0.6001578555871803,0.048504065003903474,0.6391979539955281,0.3526860454123434,0.9201007158144101,0.2161925408834362,0.6496681948083111,0.6132632523513067,0.1832997451851206,0.4880227263833542,0.5381258514615456,0.6709156516912373,0.9066709182586326,0.03743613824198777,0.5831541905345111,0.4175424844191019,0.005040557078838104,0.6389333426848073,0.5333463581632621,0.9225892402588619,0
0.27662860956817775,0.18093079560866476,0.27101280700717634,0.7312248930807437,0.738516587139267,0.6508321821122988,0.39422599062488417,0.985094546216241,0.9256156133380466,0.5391841311899391,0.9495233980611882,0.8039593777399676,0.008220735498803089,0.8967171882130067,0.18138865050875175,0.8198238107293556,0.8217867066880614,0.2642887340023591,0.09957083437028669,0.4746239750277045,0.8952701788886905,0.25664781699799144,0.829109454387512,0.6783503022235392,0.4597704371143724,0.44843345645699306,0.9871347648926143,0.5767748104935169,0.2987073136116176,0.27287325981015953,0
0.20295665386848866,0.3697228227050686,0.28891811504983744,0.7260766498179871,0.710603437614923,0.842798490365275,0.5572968056103214,0.4500525048851617,0.32454063713490944,0.5213497950995531,0.0019113432771221683,0.9761536141403178,0.9415499059608937,0.3871912259116288,0.4072394716607213,0.6610658263854987,0.24392932010161195,0.8948842431780055,0.8953993997313751,0.47588881650451553,0.4087363144915961,0.19134547092738607,0.630160719041839,0.10228025575515143,0.7169466939394274,0.5893892382510222,0.7087985845994461,0.4790732383611799,0.3852131906965689,0.17836074414014136,0
0.22674222952245388,0.18404347806460705,0.3398317249980387,0.7633702917375541,0.6837018413772596,0.6554036347041827,0.9761275945191261,0.02610893425765881,0.976164153880028,0.7570488075555694,0.2250095347358183,0.9451012067814294,0.8236694226753944,0.4211060635293121,0.3885654987419408,0.7955465688312792,0.6400988601941017,0.3820814983603974,0.5483677597107973,0.48784558113029763,0.9512363385115031,0.20257336246555613,0.6539525359409138,0.40751572012748827,0.9566221068016212,0.6300792609537399,0.26741820747408296,0.8237339340470892,0.9621561834569351,0.5828154632845257,0
0.31613048430850355,0.08798854089385302,0.197440574323766,0.7320025758216379,0.8338241266995797,0.6454904479333218,0.931064934733088,0.5176190697485135,0.6950149339550469,0.46043160042808984,0.9331533756079862,0.5520722081026314,0.20829138797975055,0.24416479981803185,0.4597049076159391,0.3826359518067288,0.9644596818472333,0.052118348314550755,0.4198564511736421,0.6004978654513734,0.09251775105481552,0.582249960121403,0.10247109048197411,0.4613693086617119,0.5578090519890843,0.6166300290708937,0.5282159769095643,0.7642396642986382,0.41447104765281384,0.2793648819514526,0
0.23636378800565935,0.3227498588915102,0.2641280544982447,0.8325159170488621,0.8723886941021131,0.8235116580908532,0.8268806873273731,0.4896693634742585,0.8154582999677784,0.8480237480139431,0.6387731602930042,0.04802590869268397,0.28183768746567217,0.9347074458182396,0.984032787942197,0.21571157564380206,0.7099565512166296,0.380256833066698,0.9385819491812863,0.6859960358824782,0.001999833735727652,0.34304062164718785,0.41543914102543467,0.7063773345041141,0.7563320907899159,0.8622277881039582,0.2549079276752385,0.6287250559542732,0.062041801203079894,0.06120256255562806,0
0.23122323656884786,0.20936359478017247,0.2739678946166963,0.8574204500172985,0.757769437677393,0.8041495520673427,0.16441823115768872,0.18991366608278815,0.9886285436738571,0.06682944996836404,0.7943585292679884,0.985601536384682,0.5406103160570325,0.998715188725452,0.17790251604874852,0.44341574725466715,0.551839331502873,0.8726079150410867,0.18662113098633382,0.628241418794739,0.4852590248541764,0.9819761123457453,0.13379742197222178,0.564396321640211,0.4170686338805242,0.9700640394407558,0.7346653365493618,0.2225409024264573,0.9936941321914992,0.15038267678090955,0
0.24976700379062028,0.32226429306189575,0.2183043177812248,0.7521729015303523,0.7461645340479005,0.9290652043729642,0.8942800115484648,0.9223099091078326,0.8419722489572311,0.8210820996717676,0.6024640363038053,0.9719801113774794,0.3249081984220602,0.8039771919028865,0.015983111731733834,0.7492408161325759,0.8940163715840708,0.6519916406625876,0.31853777472576017,0.14067914126196168,0.7662070678471348,0.5846766323231205,0.6005970178795494,0.0904956551994841,0.9256610666555624,0.4698073378301185,0.33985184536637747,0.2855047070231099,0.8768246174373903,0.9826840636176205,0
0.2836719869036916,0.2217730658360243,0.32756869880648765,0.8311951795312225,0.7029578293761586,0.8677963756047606,0.6153137999889228,0.2437955369782906,0.8558593522479635,0.7946012972238331,0.19735987234111907,0.8661126861285852,0.9591322823890155,0.41773396092438064,0.21091557409190675,0.8567174980961773,0.15055110924251436,0.020021612446263437,0.2864044480093145,0.3835293449878866,0.6858036822032355,0.23283114983073694,0.7287222625461863,0.41197266761467155,0.8270040130753499,0.7678739075589107,0.8241642445004479,0.3358318588404371,0.31873787137998033,0.10666064059946301,0
0.22794585892976146,0.22514595246923788,0.34237081458097357,0.814419675497477,0.7366916697709563,0.7307227825841439,0.02155650796203934,0.308574863092938,0.24338038947737062,0.36812808229826377,0.1722560257239164,0.3815065892401577,0.0843205999211597,0.8754376494944248,0.4192854391946409,0.09588666321688111,0.624243995845948,0.6844427990776875,0.9784480583338476,0.4141713432116503,0.6841160800391046,0.4996004130692203,0.8319416762283383,0.13947715410884587,0.9612545359100425,0.1861803998318824,0.8262880094903073,0.8226454338169674,0.2293561467719648,0.8404880005610521,0
0.26988773702853125,0.3054132400079598,0.2540728149418397,0.7803416765064949,0.6875361716716626,0.734381540095896,0.3463560760672775,0.6339025414523518,0.051823028119729164,0.34880726173283483,0.3839319657679213,0.16556935506808068,0.7396725084867991,0.9289780891594,0.22248110998761306,0.5419710669636906,0.05458706446175232,0.4379272143194921,0.7863890501051538,0.8961084940781222,0.5094414768252081,0.21443990088021936,0.787655476111238,0.2781392826657859,0.09500986687935142,0.18163430693860116,0.3236629122958329,0.7421536300713081,0.7059003330274514,0.30836175845844305,0
0.25371194017665794,0.3249134478878713,0.30326051834127715,0.6762509050279994,0.7147686939128397,0.7397207314729736,0.13089569317182959,0.7474780622439523,0.6417124228184496,0.3366532120346639,0.4057999812284423,0.2436722364551367,0.7909957969209969,0.029398830901000594,0.22350949087486405,0.5860982146320642,0.30956553254036834,0.3270653220161004,0.7875245595179902,0.06873849243919505,0.26336621814560457,0.792666762301144,0.6553707886298212,0.6756002588911542,0.6012099675417009,0.8527174903895575,0.708803386534362,0.348336126884512,0.41098269008708754,0.8633450776431105,0
0.2310488936378041,0.23574873710833738,0.24507465776779377,0.759663968802794,0.834342041671531,0.7090881433867452,0.008258631853492404,0.30363125840381133,0.20007666393446577,0.9660917835647976,0.8231969520113701,0.19586435122592083,0.3753304173380003,0.3192819204940591,0.5772919422828382,0.9714613516942002,0.13053039520949916,0.7622004214738428,0.3442877007867635,0.8428179881183547,0.4128964960749554,0.03695594681673775,0.7961920026679052,0.433612851298269,0.04407937327147882,0.07731217311168181,0.4073564772157797,0.64755105888165,0.6983232932133241,0.7444789095496775,0
0.21690254767560263,0.2905028984632134,0.3011699850713433,0.7744941024830135,0.7512381706947191,0.7152471623811593,0.9631039722484707,0.31960199966527625,0.3500423844893835,0.6146375064526168,0.042496022992503546,0.043703332808386675,0.9483095395376201,0.6644928691390516,0.5631389753806744,0.5347167081796732,0.1617886752604697,0.7420910817762792,0.5165399912850404,0.7816129881660231,0.7901001946529406,0.02055610322176671,0.4412576283965073,0.14437272573012516,0.2627481275286542,0.14516958307447048,0.870104912215484,0.6146278745272816,0.38952050135098937,0.4532635913960186,0
0.3570334912227129,0.20290315773046438,0.26024601714484746,0.7715216790950409,0.7174628387693529,0.5373801485306922,0.1802551281918433,0.23126394100028147,0.8503216549129585,0.7581095777042128,0.9585335203822688,0.08627163134675075,0.03252353030865285,0.2859028654479244,0.30666615357156235,0.02265442243706528,0.8539980386195974,0.5949191917013579,0.2656326565416115,0.28634675509749863,0.365440460582816,0.5906607463408508,0.9509027581945156,0.6351170285817423,0.9414148657115495,0.9903916735789629,0.8380221107458569,0.19935841085281947,0.6146403883519246,0.24409859396640732,0
0.23259375639568425,0.3300354226875582,0.3523301370776589,0.7783885262869135,0.7637411593465014,0.8208190278466598,0.008182023487817935,0.20769072396302313,0.6711874580654724,0.13816901422694938,0.35872136112704733,0.2681060804844828,0.8068412420821296,0.13688403945966765,0.6234777256271069,0.8153427879315421,0.026195609795520935,0.6357811429481919,0.22327198988708907,0.24398236246638727,0.8492404399172344,0.21149880708737057,0.9370775398995781,0.4825426663217707,0.34255018841772833,0.19683013577966502,0.7213455583843849,0.0002444751471093465,0.44333022878499817,0.27978069739944944,0
0.2884180756021344,0.2005098428885623,0.31514331032392984,0.8445412154454669,0.7811958857799763,0.6202722976746778,0.6911273099562483,0.23438153788147575,0.4652797044231628,0.11237832835636774,0.6126634109091803,0.9528680888574407,0.7060659423703128,0.9688937365174057,0.5533495269920896,0.6886357483733058,0.2221788273183476,0.8575998615308157,0.36740689095095913,0.4634666851519441,0.38806189238029654,0.8499276755404149,0.5074210516433282,0.4377736276325228,0.46067414755841374,0.8970077285291845,0.05482558469620513,0.8909505320611948,0.9636004997360081,0.37904739356581474,0
0.3634537509641284,0.14489079158430412,0.24970348315958685,0.6451500497969301,0.663891531699227,0.6971038515477357,0.6538689239935463,0.00781823639871404,0.47474847996869174,0.04947105816797148,0.22816679812770957,0.9032073180750896,0.537250426629597,0.6357970298868215,0.2660322721236218,0.7273238270875445,0.4457809507741032,0.4390473866644704,0.013499835249585979,0.031168753473661104,0.9563220215814021,0.18210065380346752,0.9523572900235059,0.567395215198821,0.19149906007982398,0.3128186449270072,0.6981928544240691,0.2615520404117644,0.5968368697951302,0.4928225360250229,0
0.1706975637943532,0.19629713475779859,0.2191926455358522,0.8576333504713728,0.7330791209761442,0.7802619564206738,0.8063551593113973,0.37939808282767207,0.31709070472011924,0.7674678414312978,0.43621005261657697,0.9081173068452766,0.5203571187995363,0.7594223392388793,0.06580353773081105,0.2101366407555968,0.3302137998421334,0.7722305340930169,0.21255154359621875,0.4950016053301637,0.7560296740949882,0.6988974066583403,0.38157682529442893,0.5742805441264246,0.5974153754929327,0.5590241527285754,0.17074982894887325,0.8540189290046265,0.7886905505859054,0.6117548442061946,0
0.37935759377155104,0.2766302832357833,0.2529061340009471,0.6929200656761583,0.6910025381076079,0.7493452733927141,0.6701890364999155,0.10054241264327135,0.6226695260888677,0.20469172167120797,0.27980991658961096,0.47468023945815596,0.35050817635645004,0.32861769088293613,0.8029493960338621,0.5770843067528562,0.9986877719478975,0.6393730451836035,0.6785665243614051,0.37148459630713093,0.11950324700379389,0.7988246063924405,0.7318897708263892,0.33335083469544646,0.4348544457010356,0.681632763769094,0.37638249881664654,0.8727193064880718,0.6258361862806391,0.7287095729704255,0
0.1938827860160539,0.2332278194197803,0.3247459220246677,0.7779955117689139,0.8325785928406351,0.7580243285221193,0.506313916653287,0.09546483817236329,0.0803244864812197,0.4878379370770145,0.37425575185387094,0.9180541986367168,0.2877592910500698,0.17623050407315932,0.5093807496802049,0.2426205672849644,0.7263223140844453,0.133612478423489,0.40232285488741437,0.10037931178123016,0.8315531016736561,0.3699596586479418,0.3537924629368888,0.7416642894863201,0.056446023865216466,0.44800261016574494,0.15898137703339643,0.014569153117771405,0.6913282673556214,0.8002277725431715,0
0.32343069913627065,0.21690234238062542,0.2552745260566865,0.7745022952443761,0.8252567619767397,0.6251752768941642,0.16855759340274412,0.9734111802551841,0.54930105437289,0.3211089316868313,0.9567906517267311,0.9168711756474837,0.8149620775505667,0.577803467944958,0.31250913242416856,0.6798425513612986,0.8426133860378979,0.38264779320763664,0.15766641865995812,0.8083970326672946,0.26818889207216956,0.4054285893057141,0.953071992369401,0.9116324483758775,0.19566207528466462,0.8293232203850146,0.07945933053693988,0.1977634632339783,0.9684208114494114,0.20852515106870084,0
0.19822154895745275,0.25958108460169854,0.3574726405335765,0.7344560557364955,0.7575930846612677,0.7459483886939408,0.9369341722452535,0.8670833098609951,0.20496581255523827,0.856846865483754,0.6979016841821508,0.37937229338482115,0.5363893865067167,0.67406024524086,0.466281178455382,0.6177684591975211,0.8838174596163714,0.9090916113545143,0.3391922620259965,0.6935433204784948,0.4804077373928496,0.0847246075289374,0.06631581141865428,0.4096463023263127,0.6189456326185989,0.9785956054562643,0.7268322689000841,0.5454787102808226,0.42703251858863633,0.51170170306804,0
0.32889150805015066,0.3417269548670843,0.13996171925094963,0.8946094661444685,0.7824093992037658,0.7040937953978224,0.42063085769181097,0.6696642986175885,0.9877336903301775,0.46400927040629136,0.28445913135839773,0.8746890141918964,0.5401474439951094,0.5599641298866789,0.6246905756900565,0.6700753812008646,0.46851348031759577,0.512633221551202,0.6587644868912773,0.7932506791196252,0.020939382535777207,0.7149232578387436,0.1786783048062568,0.856893909432451,0.39379909133516233,0.4489773495946051,0.7683931644695232,0.3271191710833431,0.43832687686783733,0.8060415757174123,0
0.18576880168409568,0.22474700770168102,0.2709311399686296,0.7138084361874859,0.8649782484022093,0.6514132155924619,0.7056712422613834,0.6228964350808468,0.8511597151387055,0.6868671007901312,0.1889512671876472,0.8135877824989739,0.84064651415932,0.08104361243240832,0.925132349161225,0.2931617058572852,0.2839810577983122,0.8963914240998272,0.5763282629149388,0.22250937414354977,0.9394495090139574,0.4346463689069636,0.924811695833985,0.8347132348838289,0.3298620357684632,0.35431567406576436,0.9170628550648815,0.32461601347615054,0.6226855920903691,0.40089739191147256,0
0.260291636379897,0.13160846313842822,0.27001875711239215,0.8960349049172374,0.8016405574595773,0.8178313165132897,0.8706629844279018,0.5121043522971204,0.6603399263094726,0.5173721982492122,0.7613729732505236,0.5145378929846945,0.45229910443229604,0.6386335445269904,0.9363958926747822,0.6001933367893068,0.14512539088818355,0.39851305653231883,0.375436941750783,0.9655204501059508,0.9172255092172911,0.8337822418999374,0.5168837305503206,0.9058429412741937,0.0857467397661622,0.9410638272999192,0.16153062999511658,0.17612296199080046,0.6192000507026134,0.5985130580365361,0
0.235366689189401,0.24667996613066634,0.4055810287210466,0.8600718187448367,0.7546378390874624,0.7052059200498821,0.14971877018398094,0.1364734558113655,0.9475275954176697,0.24625690503938336,0.5075430128957114,0.15854805656468574,0.05170190035816846,0.7940624786589969,0.5477665934427672,0.10843999681241334,0.5998161116669346,0.3974326798680877,0.47002874926066673,0.786466635174319,0.9845892500448071,0.37063868523090826,0.5063012803606157,0.1500565820029207,0.5093728516785248,0.401527394250755,0.8537550155041002,0.9846973661825533,0.7072712863395157,0.6071979409084856,0
0.18223102371688188,0.321068494571145,0.19771455854254213,0.8513398109896871,0.7797344192069576,0.6870144975972069,0.8485223823855195,0.7156173858128296,0.4471171620144391,0.7753341615640593,0.5221135860782011,0.04399684966047479,0.5737082262893848,0.6475824606144905,0.9931890312856888,0.11293489498798626,0.6686866756580627,0.1954345923411489,0.5600219528117192,0.9594770855587182,0.7537408897954038,0.5423038692817304,0.41156877172697204,0.22995237174194738,0.9745884678452376,0.015329734798638417,0.9693449018702087,0.9581805090815075,0.8558390181897131,0.7216814892011088,0
0.3308341836374017,0.26114140261959085,0.3045934989919191,0.6927434556806316,0.7107926745525663,0.6583340100007915,0.9489397926653236,0.7714030455487296,0.9479183777117159,0.7298483912456016,0.2632244653941169,0.9569148416316343,0.17188688999005275,0.6119130152664876,0.8743308990595619,0.0578072929638942,0.788845285822777,0.1396533142673404,0.33471546561536314,0.16410531448511756,0.5898967203663731,0.7686732513320303,0.26509538004436206,0.02771261720819651,0.019339164134663855,0.0015860782148788832,0.2790935466430484,0.1302981741743735,0.7717590841489267,0.7773688046366168,0
0.25923318364571524,0.25929187287593614,0.18751847656763243,0.6637524099016436,0.8413542362851093,0.7904362645414477,0.9643713023210437,0.5448028697283271,0.6458113002022741,0.9357268999467768,0.7577291843509562,0.42757631815013286,0.6191837975324379,0.06824246906076203,0.3091302380936882,0.6955622526640312,0.9961449171815073,0.5435022149545099,0.1478176449476326,0.9051624133858356,0.6378961427646338,0.8410913590897793,0.5840575376002736,0.7032411724183272,0.9034373838375608,0.11280854528265805,0.31476888762852906,0.5769478520418149,0.417765791247504,0.2864063434312669,0
0.28835481641694577,0.21847662535943999,0.237220809744955,0.7843385203529601,0.6934569418785312,0.7998828511055539,0.1120743503608227,0.34822114015141326,0.5137011134158268,0.9235002878688523,0.8490211574864918,0.7318836798807181,0.2545487727911916,0.2308396072524912,0.7982731238725315,0.6297946593981694,0.6554670454384032,0.458597799149144,0.1370653239481041,0.42140601084527407,0.7574579702130457,0.7138349226530146,0.22141733455529988,0.3692579619266114,0.9951082236349609,0.9349411786684255,0.19074039027932932,0.8382767850938436,0.009632398903045125,0.37828850435945516,0
0.31825669305330573,0.23031475503459403,0.3985395039663032,0.5998598547860724,0.8077938095200111,0.7347169879090415,0.960929108041313,0.9274094353024159,0.6218057822800501,0.4814097154820225,0.36275957769949185,0.6909875918304471,0.3154470341395208,0.6980585978409514,0.07352527448527912,0.37364834338464514,0.8121835731393973,0.14990011592351227,0.8715316245440919,0.8606447022901141,0.9008696855000945,0.308752097180108,0.6617365424466756,0.8516666079389873,0.9607295756187887,0.16680589807827106,0.3243443159652748,0.9942105614268074,0.8838271528191396,0.07436830828531793,0
0.20311503919356638,0.3104206226032032,0.31988442189227406,0.7618053952482248,0.7443280464124852,0.7499063926173641,0.9682284585541203,0.215017555527242,0.2694982263642336,0.4251440583233187,0.851260534662229,0.29213844551691326,0.31634476714972903,0.733177009162025,0.905473531320405,0.686148556309777,0.9388131966521429,0.629472195389332,0.5758566144692048,0.7476751570811931,0.10920979871664249,0.6500880436254457,0.48421414334537327,0.7507993591477443,0.39385367190379283,0.6214739377532319,0.5491228226529555,0.5018572476377071,0.9486070028509173,0.03947975653570446,0
