2.533041915600641181e-01,4.201843967448218309e-02,3.421767216954712865e+00,4.675205663429108149e+00,4.009482912551047384e+00,1.799213487402775868e+00,4.285590614453572478e+00,6.296894457233733533e+00,3.834736688281309647e+00,2.232295154446765295e+00
-1.054474534985748724e-01,5.392432563556603942e-02,6.980324756780387219e+00,2.979961380116344927e-01,1.541621385403360023e+00,5.578786256942821709e+00,4.039233557941825481e+00,4.255991631430422473e-02,4.187869312565807078e+00,6.359010332831672052e+00
-2.425605440875643060e-02,2.536802748929094242e-02,3.618214649180040432e+00,3.494398763354347182e-01,7.508916087559925678e+00,4.796514402245848352e+00,4.824096615154326528e+00,6.825661328230869351e+00,5.348514537505034028e+00,6.817250431705339508e+00
-1.366990171378462682e-02,3.536020358161083565e-02,1.185222226679225166e+00,1.313318487581136118e+00,8.233857880185384559e-01,4.570680536893488188e+00,2.265709857312891984e-03,2.288334809180136986e-01,5.653451264119479625e+00,7.301709258838193328e+00
6.670193406566011368e-03,9.225512873567004446e-02,3.609060804711964998e+00,5.415135316545476307e+00,5.028497037561418637e+00,5.620035126032369099e+00,1.050189404375998059e+00,3.403813921309494894e+00,7.377036730988209001e-01,4.801824107087659499e+00
1.173819787973525985e-01,1.926045671435264867e-02,3.247126221665653567e+00,4.442553815065798162e+00,1.569823144957594785e+00,3.784891761609504357e+00,2.599729151048534526e+00,1.672203506273334028e+00,6.162346919780839372e+00,4.661445390485390305e-01
-1.671427637445208753e-02,1.674884376964273502e-01,2.837027637038695538e+00,1.809582242656531115e+00,4.137689500104750451e+00,5.921269669674139813e+00,1.327444677354927549e+00,7.754572901807647689e+00,5.425267907940634515e+00,6.457413285644855172e+00
1.298293954648546689e-01,-5.827103479374719230e-02,5.114864730421462724e+00,2.305312975648335261e+00,6.584615874298913596e-01,4.197510828371814995e+00,6.407365904416130853e+00,6.975518289947117978e-01,2.394174882738947296e+00,1.292381232982124040e+00
-5.816035056773249251e-02,2.133317742814340792e-02,1.739598999565727944e+00,7.065956237486065383e+00,1.388044523669456076e+00,1.678519382225486467e+00,1.725557463402340730e+00,6.574004077206494046e+00,6.417581824915449928e+00,1.914495573316321142e+00
4.065057579169167878e-02,-1.559152524414929297e-01,7.684115948923502692e+00,6.549830443608677832e+00,5.426849927286978570e+00,3.098565392460104206e-01,6.851200751313957227e+00,3.043423515686974667e+00,3.075778218219056726e+00,1.202823353679253415e+00
1.640013567806399841e-01,-4.021569279782072348e-02,5.529501144095407383e+00,6.630117143670021918e+00,4.476974754639059029e+00,7.153916382789269335e-01,4.152151145016690137e+00,7.978068733910433252e+00,5.677471669168109081e+00,4.521815348274051516e+00
-8.562484861421548743e-02,-6.947011168519812152e-02,4.151781237204780872e+00,6.213173198635278283e+00,2.620271959209186541e+00,2.855475834963237425e+00,1.828814324390308776e+00,3.372963092716955380e+00,5.330348254378010076e+00,7.276142584504942334e+00
7.847349133131059640e-02,-1.462106614328623558e-02,7.286204704921320108e+00,1.102109820267118678e-01,5.084481435982130648e+00,3.176021058010447540e+00,4.255976947964178692e+00,7.741174147372396064e-01,7.490894109114385024e+00,3.645770568613536433e+00
-2.264378339472245816e-01,1.054925002929419375e-01,3.030340877267862609e+00,5.230504006206157186e+00,3.223469103032057248e-01,1.891678402556069116e+00,7.644606281208545795e+00,7.095627575614765981e+00,7.240923183083531889e+00,7.394459951365901063e+00
6.487144750851253638e-02,-1.668238918761586476e-01,2.780197524743803328e+00,2.821841095709276104e+00,7.276481222456382625e+00,3.230510797085901942e+00,2.176035887546436953e-01,4.277928679136448586e+00,7.949443002674379422e+00,5.881001260784643137e+00
-1.174600051173974313e-01,-6.927922605671243961e-02,5.016250077445196354e+00,5.758644555398162446e+00,5.119821696582830484e+00,5.077343427078291782e+00,2.774517636686973709e+00,5.489519038868300171e+00,4.191313340759532657e+00,2.389437315166366815e+00
-5.078724250022133291e-02,7.948030634919427129e-02,5.023222968324561499e+00,5.929966216877691210e+00,6.467288244754170634e+00,6.908638317097274495e+00,4.729332001058875967e+00,6.621161463275592851e+00,6.121762964517092342e-01,7.082089012106080439e+00
-1.419346605868902766e-01,5.920796519287620241e-02,2.670812716363837325e+00,2.214105735595888191e+00,5.814667930270506879e+00,5.114591305695308066e+00,6.237661817081123772e-01,7.431023935766374322e+00,2.925094245659370706e+00,1.022743359543265562e+00
-1.161439318776330831e-01,-2.033647507944125743e-01,7.298274753739831588e+00,6.068411696935513966e+00,6.759945818914306237e+00,2.986474714189669477e+00,6.184242731282123984e+00,4.858665204524245773e+00,6.780008813309891913e+00,3.133651746648448366e+00
-2.993925308321475701e-02,-1.230690578972385985e-01,4.569980020748047878e+00,4.043521647964840149e+00,4.172917418313403459e+00,1.272455632643561430e+00,7.284473131039997718e+00,7.178000425232633930e+00,2.323473787499496623e+00,3.473414859670516996e+00
1.745269412379839569e-01,-6.596342913333097524e-02,4.176129278976661752e+00,4.633816153127643389e+00,2.194346340046609889e+00,3.012336026328369165e+00,3.635247744452407836e+00,2.854970463116885071e+00,2.390513288826115357e+00,1.992436498730495664e+00
-5.495496297992552570e-02,1.628351130285569659e-01,3.335844159552649124e+00,6.783189905166936207e+00,5.984448414034832631e+00,4.240253773005753679e+00,7.140728273481030008e+00,7.632460274914703469e+00,6.816124650299053123e+00,3.826344150846820114e+00
4.447245350265512619e-03,-2.507848565832322407e-01,2.794266534632489751e+00,1.399222399291697450e+00,1.181577680773341577e+00,1.127609413392725912e+00,7.226782516298367653e+00,5.059724224959358807e+00,6.934816950960033921e+00,7.388200097517450438e+00
-6.042885016831826134e-02,-1.470546732175531390e-01,2.601846330100936022e+00,6.872966947996334675e+00,1.867814795746698842e+00,4.747719913333494191e+00,7.896454007772396366e+00,6.299982879416702097e+00,7.258512008617136857e+00,2.157064118570651168e+00
1.982794036663013473e-02,3.014651472001386376e-02,6.576581839646814309e+00,6.086187480493632229e+00,3.015290229535955824e+00,4.863356649225546668e+00,1.871250917658588975e+00,7.009843585437369740e-01,2.556494626702848549e+00,6.718017395164496364e+00
-6.027430830372290660e-02,-1.435664561221365043e-01,5.137230761714830507e-01,7.244141299045258720e+00,5.347859265028954034e+00,2.659538387090970346e+00,7.746842826130683868e+00,2.245042937521204429e+00,7.228023565632207159e+00,7.599501708766601915e+00
-1.203443883855972313e-01,3.871385026556054682e-02,7.666177386317466258e+00,7.000200453613540041e+00,7.181030689681274559e+00,3.088228031131476037e+00,7.442839735767107889e+00,4.632629957494325268e-01,4.325122042945611867e+00,1.440949263796459157e+00
6.858661720276164331e-02,-1.879469483031553645e-01,3.520633948616608500e+00,1.410129459631718873e+00,5.452543709865560473e-01,7.501024029033614759e+00,6.721550228197791022e+00,7.235849369207733695e+00,6.055812014876718052e-01,3.402463175674939500e+00
-1.408342865281695111e-01,-1.672052977846290589e-01,7.141960224523358214e+00,1.904581867777936921e+00,3.434087038395807312e+00,4.834530801181227133e+00,7.638960357230838660e+00,4.575721530679174975e+00,6.161971210999250381e+00,8.544079173372844949e-01
-1.406735855522007472e-01,1.341421511533293642e-01,2.888143741381338003e+00,5.261947977798956622e+00,6.296540325509700331e+00,4.508915731815210215e+00,6.098744095033946877e+00,7.883227934278203008e-03,2.861168105509447557e+00,5.296248772845409292e+00
-7.705816805705395511e-02,1.360368094625147295e-01,3.461177445884863424e+00,1.113532326316169829e+00,2.682699252197862094e-01,8.897691203115645209e-01,2.815500304613686389e+00,1.244507661249320662e+00,2.764905775043627223e+00,3.927605544192691589e+00
5.127863160123052183e-02,1.372320256152749192e-03,7.891172332777735221e+00,4.016898779864317426e+00,2.357480717200500564e+00,7.883481440862433409e+00,6.720346306863660857e+00,6.095358039658975713e-01,4.740575371458338516e+00,4.218792884396060927e-01
2.576068022703221355e-02,-1.936268402621246776e-01,4.734972073298409967e+00,6.957939738642541450e+00,5.934562304608743233e+00,6.669540025480145573e+00,6.581224388282108428e+00,6.795107054385064238e+00,4.062748363563516207e+00,1.907832378090565939e-01
1.444201045197658351e-01,3.250350840821542714e-02,6.772570997592230135e+00,5.993841932530328265e-01,1.129621538459772978e+00,4.161055827104030769e+00,4.411636004900331365e+00,6.543163535254849172e+00,3.418915879301125393e+00,2.984457575492971415e+00
-1.586147725303909128e-01,-6.854792768941490866e-02,1.726344817597187387e+00,1.289868912557438740e+00,7.750182972499363387e+00,4.183020285650966841e+00,7.975060919710093010e+00,6.440377420955401000e+00,4.499703201355927717e+00,1.096888300676490680e+00
-1.473601409245272886e-01,5.028297677373971819e-02,7.672262140374763284e+00,5.512303683771858864e+00,1.853318802001261645e+00,2.624294328619063421e+00,2.792245979860337179e+00,2.257474620198754778e+00,1.499795482021420767e+00,1.142934544159769139e+00
-1.778670152592890658e-02,1.643487097809965547e-01,2.695004600371913028e+00,5.635632793835080534e+00,5.122926549583704414e+00,1.070697199612745898e+00,6.537396321428794010e+00,6.374122887612571731e+00,2.610906461812116497e+00,5.287313414742964568e+00
-7.770354374123067398e-02,-4.308616261266708797e-02,1.262332148346468230e+00,3.324765788552088708e-01,5.820441391861734814e+00,4.398872393296039185e+00,5.165273411906856182e+00,6.416864208876246423e+00,5.986917679947473481e+00,9.878506111151779123e-01
-2.442466679487010350e-01,-2.027094147691067827e-01,2.377373278648373223e+00,3.151012957527790981e+00,1.670066373573011909e+00,4.668019253734000173e+00,2.088213941229478898e+00,4.702538307704235088e+00,3.200467814828911628e+00,7.468651822033600673e+00
-7.725037638575423145e-03,-1.745874390940199139e-01,1.136964684955478866e+00,7.129904728215969989e+00,5.419907043118234569e+00,6.290247627663981156e+00,2.540067145921113934e+00,3.749577261291325847e+00,5.280109772384982136e+00,7.411742306398245717e+00
3.597494198591293102e-02,-6.537467751449080842e-03,6.547449452245661661e+00,6.708852500789661555e+00,7.554575213088317476e+00,3.454999764612188606e+00,6.232564676013253369e+00,1.960225576980408668e+00,7.817955552959657162e+00,4.222298316369860416e+00
-1.219566133787693962e-01,-4.833704191894094143e-02,4.493460018543331991e+00,4.323462571138815491e+00,3.733777999448406604e-03,4.650504958411735501e+00,1.034476438508138862e+00,4.394162586600494969e+00,3.119690724696255302e+00,7.961796700241881020e+00
-9.400950492361681565e-02,2.949162407903748936e-02,3.972163511396233915e+00,8.980573543906933409e-01,3.826760193355553952e-01,4.087501497451615506e+00,1.695185900439775573e+00,7.988399463187510818e+00,4.637435205744877109e+00,2.912043813881589394e+00
-5.200025559643783185e-02,-1.825649861988666925e-02,1.199923312941627351e+00,2.863269738776906159e+00,4.100815495735357530e+00,5.578812142814010500e+00,5.543681869773586790e+00,1.488576833176306735e+00,6.664367474758067011e+00,1.095456380187513901e+00
-2.009565994609519013e-02,-1.654123727075894335e-01,7.712326853891189771e+00,2.802519658538010994e+00,5.547585701605012076e+00,2.603067216016177632e+00,4.773573550145012057e+00,6.698049179150998178e+00,7.967752155572227046e+00,7.018072042871303928e+00
2.253042413965425025e-02,-1.562424587673718335e-01,7.374171487486820276e+00,7.583636739176648156e+00,7.852690149011773535e+00,4.619658094494860201e+00,5.419861383098425023e+00,7.491010887907417981e+00,7.126627890249412900e-01,7.848854727053049096e+00
5.427640883776226749e-03,-1.258322598606486098e-01,4.051876486945528377e+00,4.885727190696870892e+00,3.277561409918009261e+00,4.547381234282756424e+00,7.604182812529222346e+00,1.913284355477882670e+00,2.143467164351289256e+00,7.711734584413465043e+00
-6.659716618555233669e-02,-2.490112175320831345e-02,2.393572481366115667e+00,4.799383388238040560e+00,7.096991424873615451e+00,6.619119184098318343e+00,2.935218659603486380e+00,2.265047849578906813e+00,2.852028668629783326e+00,4.944228915506142741e+00
-9.637050461836667303e-02,-7.136348749179691198e-02,6.436962696780008208e+00,2.779145833671650578e+00,7.365853977839449840e+00,2.949181294897633698e+00,5.735075915020727777e+00,5.386139496027464446e-02,7.636000618197762435e-01,3.702911997007396039e+00
2.472994590521727931e-02,1.384153747024513270e-01,1.756759341182629441e+00,6.133332201012897222e+00,7.736784475409940853e+00,2.405562386967392108e+00,7.464555767921652318e-01,2.463092653903196094e-01,2.338052731623407432e+00,2.465900689906240117e+00
2.625196778091037908e-02,6.797403209759073084e-02,4.099645962145750389e-01,2.838650416920359909e+00,4.771658982344577637e+00,7.728036121699197736e+00,4.768024416235343566e+00,5.623481952069806944e+00,3.356891545163511736e+00,5.643632432840250956e+00
1.319222107097338392e-02,1.453629313795018196e-01,7.650243229168569137e+00,4.707869063578042912e-01,6.911027594075404679e+00,7.522287834356473191e+00,1.103964726957211262e+00,6.236002878018492623e+00,6.944938564999652897e+00,6.169316616162348055e+00
7.891434087573734324e-02,-1.217128268155993204e-02,5.291807116753001416e+00,5.017014356961421839e+00,2.185739241970493296e+00,5.788057446548018348e-01,4.535562328434662227e+00,1.423719231237772220e+00,2.665491237382236811e+00,4.565294559141884534e+00
7.171396463489165818e-02,5.221595515596749032e-02,5.258599092397090224e+00,4.522865397925980524e+00,4.124927977565768344e+00,1.293741345708452783e+00,4.289402655122766639e+00,7.370755737530680918e-01,5.035583375589693489e+00,6.274419009719095719e+00
-2.346382821470754595e-02,4.098182034202144108e-02,4.056870741279435144e+00,5.221395537252019103e+00,7.691155372479613561e+00,4.860830487051654103e+00,1.244856854425346881e-01,6.290870595787749764e-01,4.214869653408575445e+00,7.497876604846722692e+00
-5.768976097294867961e-02,7.368333771969572121e-02,4.310044362205855961e-01,7.864839563406015088e+00,1.395745588078593613e+00,6.053159611047187028e+00,7.705540852356307369e-02,6.093954773672916048e-02,7.966519274077071167e+00,7.834276994895508217e+00
4.678509863297555804e-02,7.047873836403449610e-02,4.658817827695154179e+00,7.374387262587645431e+00,5.933831272693002035e+00,4.773965488056676421e+00,1.857275886547272492e+00,5.559928077590655882e+00,4.536069263340585245e+00,2.356905344823235104e+00
7.383394463728787382e-02,-1.085612979345731977e-01,5.574758926379770330e-01,6.326277046852224473e-01,6.976119828469792949e+00,9.339159781372732283e-01,2.525636605140662461e+00,4.268281162274328189e+00,4.834896365434354415e+00,7.179248828712480268e+00
-1.675185075858849348e-01,-1.151241226576392718e-01,1.706423627582699609e+00,1.327548666909817321e+00,6.981947294326392495e+00,7.363924833468348474e+00,8.896548615640629265e-01,5.697695370782951407e+00,7.544667438493517508e+00,4.085414695177952638e+00
-8.538899758575002608e-02,-6.928922689111620403e-02,1.149341028793650743e+00,1.487191049195256021e+00,4.669599681732723440e+00,4.219319425539848289e+00,6.175797526585282249e+00,6.940123436194109985e+00,3.284504520880595635e-01,7.662037614646399319e+00
-1.874161736182649030e-01,-7.182652247780321741e-02,7.176982070131794345e-01,9.997978705348273820e-01,2.476172226109591534e+00,3.123476992057865331e+00,2.461991971726375183e+00,4.581206241771857535e+00,3.125517519525501164e+00,5.755852333436981993e+00
2.669434819456351082e-01,9.381516512268761598e-03,2.145801487301845611e+00,1.495759033961027384e+00,2.037721130297208916e+00,7.706207547058140150e+00,5.374501642749225816e+00,3.015644440930207004e+00,8.239498516843957177e-01,2.615417825293318010e+00
1.283562160164666011e-01,-4.897819921405552335e-02,5.230315572194989215e+00,6.565208712344216657e+00,5.361080213523496951e-01,3.567937833121526126e-02,5.608577193195491972e-01,7.707911480076472976e+00,4.191931440442181689e+00,4.860472259732778078e+00
-9.488596828143146256e-03,7.987736135222310574e-02,1.002582468926505044e+00,2.252847541455736291e+00,7.311506637856985513e+00,5.663130174130915684e+00,7.197691395577011875e+00,3.398206758652346338e+00,6.228767411375166319e+00,2.170667235157564434e+00
7.624158132474818939e-02,2.090703323128170199e-01,2.260890715345505342e+00,5.821895539851897894e-01,4.642822532075845388e-01,6.134859658923271120e+00,4.486463403126341731e+00,6.019573960373081789e+00,3.077660468452434905e+00,2.628240196638964576e+00
-7.687597594095636755e-02,1.084233660944297767e-01,7.111244356563448221e+00,2.441233150911928718e+00,4.225279747620230175e+00,7.317995662842593951e+00,7.487331816605105494e+00,1.342155674971700741e+00,4.010226420558218763e+00,6.027795707415462445e+00
-4.573365128979216265e-02,2.383055986494886924e-01,7.752885247607121499e+00,1.851282856714656866e+00,7.068648684744022859e+00,2.894072816716776408e+00,5.562447351099923054e+00,1.472004509132603722e+00,1.407129432464055085e+00,1.478879034548578275e+00
1.920197301403805262e-02,-1.453095654405756054e-01,5.156684382946878031e+00,6.198370267789713672e+00,2.307453900398944491e+00,2.664468493983693342e+00,3.308601442445957552e+00,5.915478362957116154e+00,3.486820386434240859e+00,5.214102588051713560e+00
1.477809376228678973e-01,3.652747754178084592e-03,6.148092813802863432e-01,7.066131234209402479e+00,4.417342024110015863e+00,3.297146310265016034e+00,5.481137774983122490e+00,6.128883521165091608e-01,7.720473654446039724e+00,3.729491418785837453e+00
-1.681847404276988131e-02,1.643470944288875218e-02,3.236070515361456401e+00,6.064304956307689842e+00,3.403750954004239659e+00,5.924630923971620611e+00,2.711467996827770399e+00,7.058012398134659193e+00,4.627241863346886142e+00,7.111707489705920260e+00
5.933766747897600835e-02,1.051056670491399836e-01,3.716582137813183806e+00,7.466028293104421287e+00,6.435620957047267332e+00,6.953853589179273875e+00,3.917141728854765859e+00,3.090451248854705568e+00,7.639796730765496591e+00,5.537730896879820897e+00
-1.040274733254220249e-02,-1.045287627330637320e-01,6.320859593667404575e+00,3.906481727668333903e+00,4.462243733355668596e-01,1.164323202133586754e+00,6.206019712974294222e+00,7.130358133041082347e+00,1.672795493609301687e+00,6.952601589065546150e+00
9.809646592875474400e-03,-1.774910297231999459e-02,5.833469317529234033e-01,1.466810177406755678e+00,3.909305755242803215e+00,2.000292354576748366e+00,7.050619890999518802e+00,2.318953610332829207e+00,3.764585117488824295e+00,7.104487575715709546e+00
7.574110040809112210e-02,1.063101339922238042e-01,4.211563255493932623e+00,2.033757911938064211e+00,4.549595689948759514e+00,1.683539999023544453e+00,3.442624622683500668e+00,5.180770486908117256e+00,2.268404931605462416e+00,1.254011140755244114e+00
-3.156933814972231328e-02,-6.717959572639763122e-02,6.862216772002160958e+00,3.672501391199274323e+00,6.565403391942919775e+00,6.329257754882285703e+00,7.855340027899806898e+00,2.451233776838609657e+00,1.978339544641873005e+00,1.292367702488270709e-01
3.255571373680191810e-02,3.945909705098490233e-02,3.137476979183286829e+00,7.696215516438495108e+00,6.834495378194078263e+00,5.417103327263791179e+00,5.188588140975276097e+00,4.121117283584590396e+00,3.454194014531680068e+00,6.154550220806660477e+00
1.846154995570593038e-01,1.554145704904615934e-02,8.117593900185680056e-01,4.969266958853921778e-01,6.959171877903203018e+00,3.647064240672318824e+00,2.659004911535390647e+00,7.527999445778948306e+00,5.409478529362008459e-01,1.156473142836308199e+00
-1.452424655895164785e-01,1.350890093979962604e-02,2.485069401403334766e-01,8.607965988456021122e-01,2.541082865502582777e+00,5.394558342841876630e+00,4.285892752621714763e+00,6.164902749558924810e-01,3.937577714028927645e+00,1.125623691396028470e+00
8.987867794819347222e-02,8.119264738037446430e-04,7.270647609505672015e+00,7.839401781255924462e+00,1.843701548663992718e+00,7.032339188789441309e+00,2.426980112038163995e+00,7.047791354134641750e+00,7.616378304464693549e+00,7.494901291287170864e+00
6.212183446926335117e-02,-1.017499118022527488e-01,2.096395128102735761e+00,7.585690955540094649e+00,1.135161431024750200e+00,2.796159086575879194e+00,7.185849482843945424e+00,3.905677194593064172e+00,2.772957283062766898e+00,2.568509176343073186e+00
8.255913851529415870e-02,1.079688649235032161e-01,2.212321069741173041e+00,5.533109766913223204e+00,2.603689370191002439e+00,1.677483011459241169e+00,6.735290380797592569e+00,4.222936016225086853e+00,3.220464107074019644e+00,7.427909088941040849e+00
1.792890272300912829e-02,1.064673091606967159e-01,7.060796345014885844e-03,2.198017983039700418e+00,5.782521183968256651e+00,7.572804654304654548e-03,5.239147698654804231e+00,2.618777525054679423e+00,2.971069612302267515e+00,4.627542968299361625e+00
4.109253416069786474e-02,2.438528094348013306e-02,4.695807900637783305e+00,2.557646391643514150e+00,4.877565112031486017e+00,6.405519240294593075e+00,7.178951010763267249e+00,4.770429887256034895e+00,1.553503063371064918e+00,5.422681021664536694e+00
-8.663921021823617341e-02,-7.047392672526002488e-02,2.899190132556213051e+00,3.265714930796469240e+00,5.734621591098728821e+00,6.941422319820989451e+00,3.975020468026282394e+00,4.243430235391112859e+00,5.228865182000367540e+00,5.125619823071049019e+00
-2.218830898832662157e-01,-2.219974571540439534e-01,2.999862294123646578e+00,1.253731780028805254e+00,5.261161675741582222e+00,7.868105259991517997e-01,1.575929201427594961e+00,5.588040049083990546e+00,5.144531920529491487e+00,7.492066185744184814e+00
-9.053844747566652806e-03,-3.960345154162985687e-02,2.345936140795299885e+00,6.911081911527642063e+00,3.792369662402448327e+00,4.895106043686388020e+00,3.528540282608718215e+00,2.161807181533121458e+00,3.685604162219661362e+00,3.891766816154316189e-01
9.678468858489268356e-02,-2.108329644603801900e-01,5.711877358716286324e+00,7.929625165382413243e+00,7.042159449907706481e+00,7.024018288225329698e+00,4.831202144631545181e+00,6.739987999612936598e+00,1.826179437917824444e+00,5.773113001009416045e+00
7.401155383049265457e-02,-5.787312429643896167e-02,2.581534629369251377e+00,6.606132590334460097e+00,1.103150123188727072e+00,6.591626385622184614e-01,3.367840120886315347e+00,7.943428191286364459e+00,3.577130532478540736e+00,4.640416749395747331e+00
1.661265093956717787e-01,1.409698408423049887e-01,7.823016522246292404e+00,2.326794578566658167e+00,6.363321825118893216e+00,5.309918136113206621e+00,1.033236354201339857e+00,3.282404796509605482e+00,1.367829931961694889e+00,3.415341249659862299e-01
-5.071443275363630987e-02,4.234071723307279017e-02,4.960026147843318967e+00,3.142944719972315504e+00,1.866926173850878001e-01,7.570401415648481347e+00,5.936650505324693405e+00,4.866874139940711608e+00,1.237249740379478880e+00,6.684041444562918599e+00
-6.908731563749405391e-02,1.217837518630301430e-01,7.774543508712061346e+00,2.117057640295954890e+00,3.354128933091963027e+00,5.486289224892092697e+00,4.173651597529524082e+00,7.276535738947035981e+00,5.437450924531217922e+00,5.082859396225487103e+00
6.493325725810812632e-02,-4.382541911107154520e-02,5.187302971369941673e+00,4.722973211215009570e+00,8.105442116382377549e-02,2.241166555294682006e+00,5.407888712194831804e+00,4.664492467090282091e-01,1.051609221320592091e+00,1.503365333567919571e+00
-1.052826075144140949e-01,8.195180071423888157e-02,5.863195381257852112e+00,1.375855843019545333e+00,4.860181716886305736e+00,5.290962518325870612e+00,7.350597801321924862e+00,6.949420234432216681e+00,3.509461676826597376e+00,4.880319071359128458e+00
-3.652060081092414062e-02,6.756743002808898724e-02,5.600835165481281130e+00,3.685921713402641409e+00,9.951464341496318866e-02,2.666287277524490129e+00,7.648370186602665655e+00,7.500493730362467026e+00,3.014408633195485798e+00,2.688506151839934688e+00
-3.046066441366265809e-02,-1.440715775125361586e-01,2.526635355276543038e+00,4.578350200517284918e-01,6.254254936716989732e+00,3.102400931868618095e+00,5.270985152086635317e+00,5.954196190462518246e+00,1.777863270515585015e-01,6.684757103025944502e-01
-2.690597485257891983e-02,-8.313692325340077405e-02,4.315492417925044677e+00,3.128797945261268865e+00,4.810577179898534617e+00,3.844873816768943797e+00,2.242114535369246653e+00,4.290153276427561835e+00,4.372213423257653275e+00,1.890792048336224163e+00
2.435248705623555693e-02,-2.577086997309750108e-03,3.582227146802885009e+00,4.262903615138089464e+00,2.497303429146011666e-01,7.396426702816668808e+00,4.512391438396329946e+00,6.675994326810483770e-01,6.464397791671999904e+00,6.870776579157826802e-01
1.503617494216588635e-01,-3.208464702847014238e-01,4.265529871265716366e-02,5.608874446880710352e+00,3.293819009545277510e+00,5.654501384856379431e+00,1.415965020737382396e+00,4.558335659047534349e+00,4.412369913527161458e+00,2.536922756700761283e+00
-1.003455653808774661e-01,-5.906521548955745438e-02,2.429200455259841185e+00,4.938398949860377307e+00,7.735723790759742258e+00,4.045813256101986610e+00,5.416884769990284454e+00,5.496110376848394097e+00,3.883591584951531672e+00,5.046971231967285476e-01
1.828617088362623211e-01,-2.162916286004545538e-02,4.747084135993562271e+00,3.053070289408282179e+00,1.631600122268743291e+00,5.420022403611907791e+00,6.978935804274103205e+00,6.991398144039432161e+00,2.004854883485140959e-01,1.812913567711074592e+00
8.673903277147414215e-02,7.210823920035033807e-02,3.660206522637839299e+00,3.073685819922030049e+00,7.011484528896348323e+00,4.891068602452548042e+00,2.055394209635426073e+00,4.130972234581229863e+00,5.733676334222979065e-01,7.115015931495494605e+00
-1.577951910648431044e-01,-2.890382135027493027e-02,6.342150799403392547e+00,7.029708194770523555e+00,7.881890993043144888e+00,6.688242844653048635e+00,6.080177047627737252e-01,2.061996244842169368e+00,4.114402585640707599e+00,6.344516020164920000e+00
