s0,s1,d0,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,d13,d14,d15,d16,d17,d18,d19,cluster
0.6986455479000643,0.6723352249628018,0.19151290352923578,0.12000016814917802,0.740562480361653,0.3671994856570717,0.9544592082182942,0.977120465408228,0.6945481176929127,0.44151143918591873,0.6780863257211086,0.7742689572651659,0.4716896039553292,0.9929605435516733,0.46029589725065645,0.9343073106365903,0.2290642875712947,0.13471853429125724,0.9946098924591396,0.09165055919782295,0.6082435315172954,0.9123284844957819,0
0.9306566839305064,0.9417088853042954,0.1424986743556439,0.9329404678391165,0.11545699837911638,0.9424976503328412,0.1657111950904291,0.44191061602204096,0.9907840231207556,0.5183036624629924,0.30577007496876574,0.7336548615347999,0.11819197620028932,0.20420098185058422,0.29771133421127727,0.8615647686012564,0.07024310059009753,0.45682893571904903,0.7345453752275617,0.6047278491735086,0.27901424700134936,0.46239851655586495,0
0.7675828291333532,0.8294428538026788,0.19788203217962108,0.42100560130921927,0.991359388384158,0.2893729438705861,0.9161202177369012,0.715219431601457,0.9094819414249,0.9529444442330158,0.013643601720005893,0.6680905893488208,0.28568140781367557,0.26160907302319214,0.926811933731377,0.7649756039111738,0.2238153244039237,0.40634665451339824,0.25217052136821183,0.35557723413973397,0.5348088666909981,0.033470087586745745,0
0.7130890887031411,0.6748094634502051,0.6371474996935076,0.5473653718515662,0.6346708178110357,0.12945564370188956,0.10934915327335826,0.5119521317523208,0.1020517035953934,0.17930318238877707,0.5063307835750206,0.28930310941664783,0.2602001288497954,0.5889861440233173,0.10989788060210581,0.5942216968556205,0.1888583627430671,0.13551671874327909,0.23855352566074828,0.10988891147887936,0.33135167589843284,0.6533082973841389,0
0.736677779599543,0.7343701269862479,0.5763788641665497,0.5844453896745953,0.3990916560886316,0.2954274937412332,0.3992759461451443,0.609345850811155,0.5988908211073783,0.7762714379377661,0.46009802236884256,0.8015244261015252,0.9816834625016252,0.6151569257720145,0.8906414598071737,0.2298156822439935,0.38688308692559437,0.708940169270817,0.3149252384390957,0.725843124928437,0.024040729209701572,0.7843798111124893,0
0.756572122289094,0.9165230531511929,0.6457732422139015,0.7461741773976662,0.6123789710444563,0.6866791738370445,0.556182883998061,0.038394524055266,0.8652326797779237,0.25791547614395005,0.10145521752033526,0.3487345622327229,0.23112387381808597,0.8911291672108207,0.7792953241626739,0.08610166048653878,0.4832991956802024,0.9145863789987526,0.32564373868980845,0.0763828908558587,0.234736651313613,0.8834570319703988,0
0.7635903004475446,0.6922746163722353,0.9664978523586975,0.20590077052173938,0.07425964331066603,0.35232402744985625,0.16988573342848778,0.18887806617223657,0.7091214186601673,0.9083680385856331,0.783276353444711,0.9076935848295985,0.6803765493341938,0.49765105875422044,0.2957695020644323,0.7498575827792717,0.3582847575069119,0.8470251052665079,0.1976525674355305,0.5736333909547842,0.7565240485672436,0.4396709393672774,0
0.693069806076534,0.6503817229339168,0.7393907302638436,0.8513144403323527,0.9546584380925132,0.808038967573391,0.6192553289136825,0.25567398760473137,0.29091840906502875,0.36089424995711694,0.3854097010533899,0.41380804611001043,0.030793783273917352,0.8260394783854808,0.298605992717182,0.4495871639163167,0.45609683953353897,0.0611494427271817,0.891681091388312,0.1528596985149845,0.07891283730467424,0.12692134834632784,0
0.6536716841205589,0.6422357237662345,0.7473693420635346,0.48148515601292263,0.4519504911978419,0.23062629959019743,0.917353619084738,0.016213656438958224,0.6691764571342282,0.6965167419795362,0.09877705137767223,0.37147291905130064,0.9964643757523061,0.8868289137805258,0.31472966462101415,0.12272027161807719,0.13351062659070745,0.33537486043600306,0.651232782955814,0.6718170844878633,0.691235971706013,0.4113446175498927,0
0.5759062565462552,0.7247548102761444,0.8118146218647215,0.49293641821186307,0.8274998367281863,0.3254297661594895,0.025791656122558182,0.006702125188485675,0.3739903569745098,0.9142597877448609,0.42148279023720314,0.16825390201437318,0.950904139029815,0.6750006395484017,0.639256202819335,0.9485847023543444,0.8319647941079171,0.22168386149320418,0.589359526450357,0.5594100717389474,0.21512365899953179,0.3654467776616839,0
0.6541511784786647,0.8340165952418204,0.18095200964602454,0.39981895747203344,0.14775643866797727,0.589034186093155,0.4907076690741844,0.9799988257049176,0.35480538690431374,0.14343791157682761,0.8957234682511243,0.8315719226106614,0.16566821488859673,0.07054564353481396,0.22806851885463486,0.32516637077924426,0.8723308561698514,0.6536531085295479,0.774520796332773,0.7249815758467948,0.3005020785416652,0.22905996026305897,0
0.7472074407261919,0.7155714810115711,0.9665577200815059,0.5436733971476082,0.042454049971888286,0.7542896295135681,0.250324569003335,0.030918124129963642,0.6373632363163902,0.3942867489009292,0.18986741681254315,0.9132422391105297,0.907325909443446,0.5751261382712571,0.5677984803415121,0.6230253555501934,0.9500878763184062,0.5235109375541162,0.9902258803367745,0.6649867894128545,0.07328871285799032,0.23543842061980946,0
0.7123639728614028,0.7186206963952501,0.9593279228699573,0.6899992822427659,0.28475668212482863,0.7938940173370106,0.7510585937217811,0.382646241399065,0.6059247196765906,0.4160322688253921,0.983202536705638,0.43209559657832874,0.5918130205282021,0.07139438982653956,0.5989323095979656,0.9747271720629248,0.16740688333448572,0.9676525329753647,0.11008127593701444,0.4448160173494822,0.42129617399535724,0.26145999261705466,0
0.7163825863117184,0.9305754680827925,0.8302584926148139,0.44051435737689393,0.6488980029872624,0.5729972995138541,0.32696697271324415,0.22583584414664448,0.17583434711570767,0.08773133628890273,0.17962310368273715,0.6750575763186649,0.01775098081596238,0.7136540888064263,0.13191117074573344,0.4840063401870738,0.7966267390274238,0.5380333376751363,0.4561989063305606,0.22892291587425428,0.2087059653422979,0.48320855736874635,0
0.9606601514114241,0.7705903569270842,0.21961677085074605,0.06950437919920927,0.31826714872555106,0.6729923479119377,0.09267655112878781,0.06384486412361134,0.8120988386593464,0.708044687568876,0.6166073105653415,0.8459481544166851,0.4556346071820906,0.634526006442548,0.5775654034862205,0.3446634269270481,0.5962079168172566,0.39880511489114046,0.19417399828719717,0.9845188152985564,0.08007296456965718,0.08371419957465698,0
0.7218751732238587,0.8247357911481261,0.01577357319406425,0.4324842357275698,0.08559088246901903,0.11374141391812043,0.1876291180412033,0.7482317208477305,0.26089222753599817,0.14200822329310636,0.6256777691954354,0.1172119881767607,0.19151840874403814,0.4887834771408054,0.44876392853540403,0.14358598474086615,0.05991860991707543,0.023969656456901522,0.428420307049842,0.6852916599996843,0.6320657950140178,0.3142124362232538,0
0.7865680121780017,0.7491006397674258,0.9588818663314334,0.8152305257728563,0.010077086511087519,0.7709058794359237,0.3547061923881576,0.3205154306553617,0.7915746248793605,0.944479271423039,0.22452198141759294,0.5598263024146848,0.04705511167066012,0.5894878320434828,0.9967535238040762,0.502549277451219,0.16073152509539368,0.04646996918169144,0.2706593794296728,0.5406821701705117,0.38775204558531307,0.4105735343716649,0
0.8494538480887661,0.8947159882024793,0.5285436874899785,0.2250239843569577,0.038935321197946404,0.4981579534233147,0.29765916387160174,0.37486765883381523,0.1424820520571165,0.9651824821770987,0.5153388376446817,0.041630115829208725,0.0673058891808096,0.29121695477265097,0.1797917696168756,0.027014889470699965,0.63412404952129,0.08351398138460608,0.6492733828973429,0.7532512357857515,0.9834606652359174,0.6502665463788523,0
0.540164499653142,0.8681793107668901,0.8527714395188202,0.25518633724845785,0.7703748178866234,0.3586041689922904,0.6127556352723309,0.0862825879417849,0.9015873345986853,0.41108462226823117,0.052561350001230855,0.36123406525250723,0.7126334208386609,0.9385050812967107,0.7998716979310566,0.8700266289486829,0.8806307899660689,0.17510644870363856,0.033580184016297476,0.5489268542146739,0.4143999011533489,0.8156624476241973,0
0.7017334090442682,0.5640157054307399,0.08761358039708822,0.8704477684035494,0.8145789158068008,0.02879636652948392,0.9806721389433656,0.6397262337739458,0.49846142579178543,0.4055716740622395,0.08237643881493939,0.6863851309230047,0.6725338083149791,0.4234204328365837,0.31714619791531007,0.8898341974716417,0.9732946682025833,0.46851704199483946,0.13303902542424317,0.5340235611877072,0.2271006904533719,0.3325500591094771,0
0.6569062010307777,0.6332913683677961,0.876765047730122,0.1038354965731445,0.015138734187183922,0.29435574277309495,0.12983370621630985,0.6336796570549053,0.5911900435656273,0.030667522043902773,0.5793333700912607,0.10999797661444899,0.27736813392149207,0.7183906103895793,0.9701849801196282,0.01602479187713468,0.2686114480116323,0.8553490341160285,0.6704419521147115,0.572557720397032,0.421009020106334,0.5672118503001796,0
0.8538876917660958,0.6924745065198534,0.5068713176442132,0.13300724628320604,0.7401525388871678,0.1953808463601875,0.8087799683655186,0.8791490484833564,0.4566352560735153,0.5269535667800059,0.9321659626424295,0.7205225771122338,0.3181289944480291,0.12664336311811786,0.2530079661291874,0.20258839234666892,0.01255642658993561,0.8449918314378589,0.006368923045170782,0.1415702430878325,0.487856245903625,0.4128949152557112,0
0.7906138404676162,0.8143885949104498,0.6773397651378861,0.5169260384446717,0.5509546909669577,0.8211076317347197,0.6018519750963508,0.9774801710008684,0.10347368100040588,0.9938489946505846,0.11364588096027706,0.4600943258570873,0.17433754257306122,0.10201338984880048,0.8237866882004415,0.3930546369408128,0.43909582168652217,0.17752978883714898,0.8394716611875541,0.061830316467509916,0.5214938506844342,0.990654564950878,0
0.6514218634603505,0.7464270403311108,0.5778463034516285,0.5009487188384756,0.5532045141302091,0.4977171017540273,0.5361339125606432,0.14218665146737453,0.1098148003926388,0.0011239451230204978,0.7612219477729171,0.18853104206410787,0.37397083224592287,0.7877273488458783,0.48816904924578586,0.7771502437709205,0.7443783228552634,0.7338068619746076,0.12216699383792018,0.9463950347091964,0.5111923327559913,0.18523262815844732,0
0.5137818098717428,0.653508639159939,0.4330611327472177,0.5673010699682709,0.9051742350746599,0.41049574897041907,0.6765946271356963,0.6534677641876437,0.9507063093304196,0.25847668408741686,0.43698596173255666,0.43463278178622233,0.9444382699105018,0.031123540378866443,0.49946212842065096,0.23223692899994663,0.8079012380390248,0.9023959384060048,0.3408727084359403,0.7474196418834599,0.9018537510720199,0.8396070710100563,0
0.5405438833850896,0.7441782969512803,0.25994312536054853,0.7806955067152829,0.268986039666247,0.40202165541389856,0.3839455312218001,0.5905112406916909,0.4528308204373823,0.992867181365083,0.9123720915434012,0.42321596006015316,0.38921578537068147,0.37402668097259983,0.9016685946726277,0.09924538440268216,0.20220748311498038,0.11713418650534668,0.5654740347133589,0.22649747837139622,0.8044312811845956,0.6823152304988501,0
0.7960903566545544,0.7938941134470684,0.8460730318775899,0.9766195266999459,0.02509500580043411,0.7105997113074329,0.33199790121002537,0.7174500583178965,0.20487302855813128,0.49675365228578594,0.9456070330343075,0.5193676041471404,0.6003221371916931,0.0530677986071042,0.3648064608673811,0.01239517419770153,0.21137305016495045,0.17274491999074515,0.20531003768482803,0.8720942152083031,0.41381671282367083,0.26794216141854355,0
0.6771929656845408,0.6595768201666825,0.3331297171249721,0.7765500127768683,0.6858297652569136,0.41991445872848365,0.4321257164818626,0.9535716255212767,0.9589960712085089,0.4274866570173279,0.38057774269191325,0.310219926345633,0.20692840816949032,0.03067418916297049,0.17383227305256932,0.38837076423470607,0.26091127920909984,0.5332802646774045,0.3880125346121074,0.08485267147390108,0.523386316563943,0.699939460234531,0
0.6640607589183505,0.8449487595316287,0.07432521257870794,0.20565348926658755,0.5440262639981167,0.4188812203078577,0.7400136499308398,0.3542425784491623,0.6253100639215157,0.12349304577927356,0.9540338866127781,0.18287777942067318,0.4300366060586278,0.7687197445501733,0.8331821002769384,0.8582996565609646,0.7191791240359399,0.7055996131662727,0.09081325902924531,0.7964094716980826,0.6010537074532389,0.31059409676340255,0
0.7314854355843835,0.7344837896115087,0.9353774101595986,0.32839173565892255,0.46143429524236623,0.019649447880701,0.5225166299257059,0.4555570018137409,0.8624880778933305,0.023167107467848336,0.6051148487397042,0.7588535791834232,0.6550722722248378,0.4003621622260274,0.3781807427978239,0.6014912351756462,0.0954089770488713,0.16737354973418883,0.5163421982182242,0.7810845451643522,0.8067329729945059,0.7825653780695335,0
0.7316784749681932,0.7377105350628508,0.459533449591102,0.19268107194177087,0.5541058776738514,0.5337033794064427,0.5463644029198309,0.5947418531675923,0.03583210178180152,0.17207997806880326,0.11976482844697045,0.8256756238843794,0.8509506523336895,0.12079489147802269,0.17541892742464693,0.7117493868931046,0.07361659691242584,0.6232251705019854,0.2841481813464599,0.9954432243687109,0.37256335837103693,0.708808219726977,0
0.804338317020517,0.6977306643618415,0.7848936974187682,0.8229874696459998,0.9258993876969771,0.6589459535849806,0.7065164884098643,0.8747978480550563,0.13908979349075867,0.16849537424654248,0.8926030587913819,0.43509796575977977,0.578140372789529,0.979546732908504,0.5388466003825747,0.25155063391070975,0.6203506485573269,0.4290539364553181,0.27500210157966876,0.19469742948381674,0.009669360415160533,0.0379842960650949,0
0.940500323137026,0.6928649610027495,0.2806118977676616,0.3088955827408929,0.08596856822245402,0.26729128759633525,0.8714123471794082,0.5342446082461606,0.9105451537490566,0.13987178849194326,0.31461409553855024,0.9975086827723503,0.6242978540190149,0.24928269823375315,0.880135553756655,0.016340343298062332,0.6267614952995271,0.4492388084738307,0.9467271134872627,0.5382202536140833,0.8962673691100402,0.7440616084332824,0
0.7521102251780217,0.7592254604919866,0.0834146539639834,0.8341531217797957,0.14368004330986883,0.8150592059411452,0.4617414630339528,0.5040580867529881,0.8049291123810427,0.6278250364541954,0.2049492330232826,0.022477128249301925,0.6266558464431246,0.07107717608357622,0.030549701137400298,0.9450653429086652,0.1735507847562624,0.11904529293789878,0.5153045533471503,0.022273063672308857,0.4883555101349476,0.9531572975829977,0
0.7051213039441232,0.7694497598339493,0.3510250774068542,0.419046307471341,0.8034889022795063,0.6291417206127837,0.38782138253344156,0.6933831651820813,0.32684593219905855,0.330761037831508,0.2659666213113493,0.9533463447660492,0.9868332921576005,0.2705865410553925,0.6204687969653386,0.1355573203229059,0.217124917091303,0.749684058569924,0.9166271496996207,0.844438777050202,0.28369955415364145,0.10794355079973972,0
0.8257468182540756,0.7524264446989484,0.05882736720254844,0.0018278667315843045,0.7194184934143918,0.992815493217025,0.6451461004423679,0.6567611119955741,0.013917732966547414,0.05038653139619387,0.20658699615739706,0.11468995968158235,0.08241279093782139,0.9063240775932835,0.39925254174390024,0.4998452390055045,0.6221309648100712,0.34544350725380446,0.354266930317895,0.5058405475369006,0.8874470503017288,0.555515859564782,0
0.5510331766847407,0.8120997902041651,0.3465506396288549,0.3735159422479005,0.8330447824793072,0.7930012042867269,0.7332042463251134,0.42111828305587773,0.5886152862285514,0.32835242231775563,0.27422180585379985,0.9806301905770999,0.4362359559467268,0.7787311764018517,0.7762096219984802,0.16415407916595925,0.0544961499128046,0.6842477949416261,0.1588437949702175,0.6571379395346385,0.9132365532870552,0.15647813684044498,0
0.780151936852422,0.698882933255666,0.2795389072459197,0.3798479812449732,0.987775654669901,0.7111010450492616,0.38117048077597104,0.537604326437925,0.009087003741332755,0.971738762834313,0.6026745606802291,0.08255491088962652,0.7447885827907215,0.6072857673701019,0.8091757974849697,0.6906090222708048,0.3719378989265497,0.14768033301860084,0.9043949571598829,0.5704981998646245,0.8589725068214082,0.16454493607072174,0
0.720930033716239,0.7403794527610236,0.7003548380194267,0.916290312249459,0.5746731316055209,0.8721647786180613,0.6451774917421852,0.8435636167333312,0.8411459455737862,0.60900825303014,0.385203878930658,0.8980956374895673,0.646918715264466,0.404988894454383,0.12738955828959309,0.7472963182622937,0.7543537761866411,0.4006381707338357,0.24659919420170184,0.3320922004246425,0.5991209334499861,0.40418511656526923,0
0.7703372703817679,0.7059632441238914,0.4165669794691397,0.3344819329874814,0.6718184474969482,0.20856131628952335,0.9958274514962294,0.3474680033773796,0.3492337576383585,0.6701335888339254,0.3248601393325121,0.9105951657265811,0.28878770173613,0.43006564451120877,0.6502565636207361,0.37749673120093186,0.3704509985676754,0.3698104852763586,0.7902818714123644,0.647664405663142,0.7960884933849389,0.4309300921424071,0
0.6099298047611392,0.6641116091090904,0.8625126527637336,0.9112135438127391,0.35805384982151556,0.06144141496029276,0.7254110758349418,0.4853893807149495,0.09112983270101904,0.3672079960967046,0.838080803611997,0.6203082182298105,0.19308603982396277,0.3139040580554787,0.3963662850588139,0.763972212898097,0.11534406030695432,0.7532250315087701,0.45079220349397353,0.3640885887995603,0.9863061336605197,0.7696628618959332,0
0.7836419984605194,0.7604662293940146,0.2429439940464625,0.9992698564469608,0.5732256417473653,0.1401837401655741,0.6024968594800982,0.09917429828728463,0.9522542699547413,0.967111486830116,0.6077734246353567,0.4546145456934443,0.9414648376405939,0.5274122695561407,0.4039770895027879,0.6180020015470531,0.11160625248797729,0.15924838656060292,0.0662023928724419,0.06263523270536031,0.5704099842947324,0.796240113303575,0
0.5898509801529621,0.6912193940167926,0.07361878875592376,0.3084213195139174,0.8618490355874707,0.8021993624301889,0.7101964378514039,0.8029831353487858,0.5178910328300343,0.12469937522580754,0.7937002186000817,0.802812139051458,0.7194167288630854,0.03897459568527284,0.6674909654794162,0.08901672341831701,0.5591186085410479,0.7347941752976654,0.19472742073708227,0.8538175653985197,0.7328139077729307,0.9425165773351684,0
0.735112337738605,0.8913485775162362,0.4309097765754597,0.931728510430634,0.15132302237481465,0.49822834462840615,0.21079461765783325,0.32084258522854425,0.4177468379859074,0.9662307860571725,0.8871929039540289,0.15144803683153418,0.49595979376751886,0.7778925967502024,0.8057212665399788,0.5155258780994881,0.9021076207535238,0.4069332623576365,0.262494709624259,0.9860982227691115,0.042359034501209036,0.08922494206250775,0
0.536236938353776,0.833463522084785,0.8320009826863587,0.2560313290556355,0.9709514105546716,0.8228874851094862,0.8065794446115304,0.8798496750983005,0.7240738153587188,0.8305594494556908,0.14178235071129053,0.1973665952884548,0.3732920153291559,0.0823507943676749,0.23749247729363332,0.04548857956912278,0.8042939954237235,0.9301055078662063,0.7244232378023879,0.6199541308680044,0.9608758104253644,0.9245099345865033,0
0.6997480057288912,0.8895688937650033,0.8940045521834501,0.005569806856477788,0.09027041140761927,0.7085843626885033,0.12757364314391995,0.5535334145799584,0.8076039940190962,0.039586018041257054,0.3222153679283193,0.09629687943534415,0.6289508748692715,0.43047513209165533,0.05641609934754033,0.6241584071347255,0.03231428819194515,0.8875962586245909,0.7345232867974616,0.6680895453477734,0.7408554994302661,0.4165452179998761,0
0.8221980306835645,0.9026835103341391,0.4778334117810119,0.6084094168886843,0.16274716996418614,0.6159086618488737,0.2869676571115025,0.21676652457089407,0.9299061145358095,0.11079353491034671,0.5546749349516299,0.9259241452645648,0.40106666566040006,0.5676843198617317,0.6437768422852412,0.982254367765263,0.24983793145409028,0.6576944993832514,0.8060117483135268,0.6592567672867957,0.18302264251023692,0.8070609561095828,0
0.7863264085833173,0.7711210600720307,0.9205038835242791,0.7088491058863955,0.32599745706939665,0.8910829697680495,0.7672529015731738,0.8132232430251969,0.9259780707379351,0.6322771662062688,0.3772496335967599,0.9290301292134499,0.766170975681491,0.5972707014180834,0.8734165628666165,0.577103067625992,0.9219206878141432,0.9575286507844123,0.5695680870602504,0.5732119560518877,0.22863921969500822,0.4476466352604438,0
0.5802505722451159,0.6131411623900315,0.827160305707404,0.223915233093954,0.4239849391438857,0.49333477627122624,0.10390297273419669,0.3322908258408306,0.06085762906148229,0.7445731529043979,0.28455380375980377,0.29632347586178054,0.8618034288383621,0.8309519071702881,0.20925619365904913,0.1275737391131595,0.29956587507352506,0.8393504737150187,0.5970805282114976,0.9811172579629647,0.4295816045426092,0.06600038496299343,0
0.7879366749934621,0.6979127765368509,0.1494818957089643,0.11113442105814475,0.9598231789788562,0.8460153603646073,0.13947007637704567,0.8461698825771686,0.862754035422523,0.9719303509080246,0.4267939083168326,0.776017075118779,0.061082690030357156,0.2200877462777212,0.3621592252680963,0.0453854592092815,0.1063001403991386,0.6779688145898144,0.922105388209444,0.6727480074482453,0.04447069142051552,0.980326344224106,0
0.8307961809055162,0.6953371138612318,0.3148644022846445,0.8804678940546421,0.10586913581844315,0.33759129132940735,0.2200636015932732,0.1879744849960744,0.3489505691357243,0.40196393863328617,0.757551218813558,0.7120925045042363,0.15793417357866968,0.00613080590161641,0.681668122192929,0.7280964695642592,0.8479524159370201,0.8551953364833988,0.766231218939038,0.20140407185411713,0.7003305027501715,0.984480922199833,0
0.759396016773428,0.7983060806639668,0.8157379776274803,0.35087321451008313,0.32966031291587927,0.7322224538892935,0.25751282887476135,0.7062649091249444,0.9718607288598202,0.27964341482151067,0.7988180871332416,0.5695810693536896,0.7101654749297676,0.31870100484615127,0.4885173609750396,0.003891556312723865,0.9343965971042364,0.7927044965321296,0.2623763890437517,0.8393692429512645,0.4097854289103148,0.8900386281779397,0
0.7281875147781197,0.6032438686283477,0.4174231191504634,0.13423997966261492,0.5168546494893465,0.7247532176848193,0.09576863399095026,0.9212224055015026,0.8161918371400777,0.9580895822477615,0.6400749141941349,0.6922740500516961,0.29202249405129155,0.050593913982124206,0.12339941244728991,0.6020193361055164,0.03338033451714417,0.5705256899067925,0.7415339852580397,0.8629464411995748,0.8511714628226551,0.06770767392347221,0
0.8210380738958897,0.6319802419656675,0.014230516219788103,0.7704249015564508,0.8479122965256188,0.9643200279158126,0.4022308489541022,0.6328742460302873,0.247691432902719,0.6194023089965335,0.5527020211506111,0.9728567529403829,0.45146988084244966,0.8930501679113614,0.45736947285379714,0.44834698838422593,0.8284847536940884,0.2480587443004717,0.2948024139405778,0.4877175046651855,0.11348613215161729,0.20790203070929714,0
0.892112535532645,0.7154598950574268,0.43241179019357134,0.6775989264180076,0.5198889266864467,0.92198363263582,0.9844932482790482,0.014240757919459113,0.8771509354539583,0.6888507232918398,0.5787176569198662,0.36439616723497126,0.4077945788017845,0.7539425628351251,0.28812248289815356,0.27245125338684795,0.5500212232912284,0.323396257660052,0.8274116712504547,0.8939786504962085,0.45966061454931406,0.19280229693567952,0
0.6434117918460444,0.6791942417740914,0.5426267066097461,0.5614912365493538,0.4047283440351995,0.06294292956629322,0.3172189608853271,0.20718893396569749,0.6574931885866645,0.6522162281058193,0.4858307486252671,0.36782928537354065,0.42890652534065876,0.9265147558785785,0.838317830854198,0.14664852101342096,0.6218901343939095,0.7864349997578806,0.9547891860094947,0.22369380584572773,0.9162959959888901,0.00973180041141386,0
0.5154779463090446,0.6468394303837788,0.4490607993762843,0.7464419991823055,0.8343704056943143,0.5695213274773004,0.31551694795156415,0.4685079043018593,0.43038015541820174,0.5581383287167684,0.21214082590176153,0.7059317523509454,0.961905106704557,0.10044067309115912,0.5567481532898435,0.740031648618875,0.8521374961905795,0.028439366185903148,0.11763281949917326,0.1355962281834353,0.8690839012380487,0.14104523279746473,0
0.7501562623556404,0.6303705027243166,0.8397417257098537,0.8790946889113992,0.3916321255475791,0.3504062294685085,0.03948871893660322,0.9353015430716559,0.09574652490941937,0.6328574060937747,0.3045156751168089,0.36780044985559945,0.8638723851972874,0.2545538741893638,0.884621051571895,0.7439013078694289,0.7496783879324763,0.9373184764059493,0.6463351845826606,0.8825597624572408,0.47358248956279514,0.8978476416491123,0
0.9841658943748092,0.7543592481544112,0.40330228575388816,0.12206911073520221,0.7269221273387086,0.41922052825601863,0.7093626371472413,0.4679429112422959,0.644239018536195,0.6821667025899371,0.4872030309021561,0.5871546491727787,0.04722958619307205,0.10177130172663162,0.3904672561073518,0.28534920131927377,0.08180859854636069,0.815243843776315,0.5184152751654383,0.22831177458435814,0.5978839055718373,0.045685960637272593,0
