s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,d0,d1,d2,d3,d4,cluster
0.22439409127928203,0.27214932782232926,0.29939268763542026,0.2927958020010514,0.30873428809721615,0.2834124318418058,0.26563835412762554,0.2422773358084604,0.24321723112481755,0.23123051347033113,0.24704745579212348,0.3056252393517389,0.20153160014905838,0.35265053231974997,0.22472150971286192,0.24958018776016228,0.19776262221821694,0.16569919851971643,0.23190177487014835,0.699131440881647,0.3115528041732911,0.6802236832496462,0.5458090379102706,0.8390006918504551,0.6751574601127894,0
0.25186440287505724,0.26791352927506823,0.24129794904717294,0.25809336991357207,0.2886581021233565,0.2661771488191709,0.31635416321788545,0.3012771847428214,0.22983858885148425,0.21294448630605503,0.3838665461869244,0.2783732790363616,0.22469008858547265,0.19629666176929328,0.30679923656230984,0.20976129743663005,0.2016949816417031,0.23863176575969836,0.24032328240951106,0.8020634480509257,0.8263240159336868,0.5188591468405895,0.6305643557109031,0.9244152944877384,0.2808844685194102,0
0.21432613969706096,0.22719970741416837,0.23383826704092436,0.2928327298822546,0.2922110820998029,0.26565543911209316,0.2981888872204903,0.22084104692065087,0.27863119524810664,0.25015817503084337,0.27176271944580666,0.2415569006316309,0.2687785463006354,0.23116928546186682,0.2587283125897264,0.3182253000358519,0.28291563455907104,0.3172298084994895,0.2579231401177031,0.6617148319602092,0.15874545919633654,0.16516169785661117,0.1045820728984379,0.9285772088523017,0.736356852756587,0
0.24683798237781301,0.22578988858911767,0.17631601730239524,0.25372545713915445,0.24592619688229556,0.2380515540294403,0.22835197399733093,0.22479549829186202,0.2903292829717185,0.3295475311851705,0.2375784547390182,0.17408772969296082,0.195482539955997,0.2879962823404728,0.27578411852774765,0.20600736602999206,0.2690201104908058,0.17559529989633116,0.3110700010082148,0.7564896052983329,0.9787291847890747,0.25787936751983653,0.6560018497422682,0.7712037566053109,0.8302364340354381,0
0.17710173898767068,0.30510043967821354,0.2429521520977892,0.26443543312264584,0.3030874940995914,0.22325676388616073,0.27646446960600696,0.2310595587748549,0.3013840227228802,0.185172696638793,0.29988896007790117,0.23257518243260195,0.3504987303597215,0.2308796478699336,0.18147087160805825,0.23670684633628336,0.24837127952960084,0.17710072238207453,0.26469081413120193,0.685927656949494,0.3125369028119471,0.4553280024905084,0.03750328740586206,0.5060426006480525,0.016502592552756767,0
0.23691500790928427,0.2557792024858207,0.28728013993498785,0.15027592984883203,0.20426747567815032,0.31390212424122316,0.2604198153753268,0.2841863999702871,0.2343886720426364,0.22832584904113462,0.22875543411993401,0.3005551543472568,0.25060767014342983,0.2668836805527515,0.23761834984064129,0.22288053365942426,0.21520825993659767,0.24127387654109517,0.2893810768002375,0.7469752284821068,0.14642176838350052,0.4173254334266233,0.05189781946346972,0.21773355795235394,0.08374010329877479,0
0.23271323701139854,0.35540674924520366,0.27513321580027716,0.29841600069952956,0.15424366347108642,0.1789572113221233,0.30301131155094796,0.24985215731848046,0.3442607728857397,0.20426106286913104,0.2636781931791976,0.23957709475457278,0.18295675827677724,0.18157268006916805,0.2730866008384829,0.2414074762072076,0.24367363419889582,0.24305632210067438,0.27623566421281315,0.902457769668518,0.710760008358705,0.32970552211333404,0.042011833733220594,0.45241718686344234,0.05167580489775281,0
0.25121793703919476,0.2437924255848983,0.24858684665054423,0.19632398532680712,0.2580346305458673,0.22067580692220945,0.2444417707801395,0.3184122798660619,0.14566354959805988,0.36071042343239856,0.17966818094817405,0.2015987423954702,0.16971451164642226,0.28374602090106665,0.18756390151096025,0.2466442907793477,0.3190231688377575,0.21819056991515973,0.22565866466576975,0.8146715028214576,0.8656424964434755,0.5994263938450636,0.5463406861402782,0.22568641493093156,0.12439965625714755,0
0.3389291560817039,0.3009638964710283,0.21037699293822862,0.2487720286565334,0.21184090678220308,0.232225928788972,0.29438845659191065,0.21016894644710657,0.1890890662289967,0.24715449611955612,0.29103689461787535,0.27912133380250936,0.2532342567314189,0.28588690910444675,0.24665659551632343,0.17469993910182152,0.279287094856133,0.30523947826093467,0.22803272732824104,0.6986672129628678,0.24552844192387369,0.6956398876654339,0.7640922511002936,0.06592404327925472,0.004938599016375278,0
0.1878088986070045,0.2552797398450518,0.22995011440600427,0.20948433715586495,0.28790354619249847,0.19728220515441702,0.27445428396152227,0.2185235898670849,0.15729279477767383,0.23611753937837043,0.32474584072413826,0.34212728076485927,0.2783313954003454,0.1725130854050167,0.29414928048165273,0.18529209315517708,0.24114469600366809,0.300419112660074,0.23087741971673031,0.7761366830609627,0.036816629175274396,0.7312206574743205,0.3162400609326004,0.25496198559207317,0.13053602590167834,0
0.2674801398026841,0.17330082135941516,0.2123496557454068,0.23375117598596623,0.26531074856653375,0.183128914279116,0.19973298092562836,0.3236697601734604,0.19224372139798437,0.18454232158433498,0.2144171550284513,0.2153867603328063,0.2500616396375767,0.2260516854186692,0.22319036139013015,0.23059934093746337,0.30131889317885285,0.18887385360578982,0.2535259084567576,0.7739905235933421,0.62804447303601,0.6425305540127729,0.15961945219089924,0.8407213171121956,0.05054542367836257,0
0.3082048173019483,0.23206258107120376,0.29345557225920876,0.2750376595400054,0.285606373519342,0.10786939145994195,0.20937317114299037,0.25136431366247175,0.3216308119617502,0.16043197347945243,0.21468270644100304,0.2779122707098527,0.12270518760367155,0.27988990895185545,0.30084068400752806,0.24354932891718714,0.13092839077509752,0.2693233627823615,0.28147295307452946,0.8187300211036057,0.7639247776228894,0.5880894036723929,0.9269381476854516,0.8639255803060684,0.06871614263326642,0
0.1964058753362117,0.2687129952109214,0.2596657509639174,0.2415997895249036,0.27354687150177076,0.26462153174930564,0.25616874541441115,0.2912751394053007,0.24411138692979736,0.26769677575600354,0.2885777476860136,0.21614983502449375,0.309089852023615,0.25919585551663965,0.26761642975436756,0.22209479446554647,0.2526274331102168,0.31910557055920824,0.13570888528625535,0.6954109438972673,0.16464007879382503,0.9695817913577482,0.19101780361071052,0.9583073160247624,0.7903072213957485,0
0.22244918686960452,0.14158638924491773,0.21490800799851287,0.24098077235568421,0.24810271430069514,0.21460363902825275,0.2517924418223993,0.2408591498476006,0.24796107226499328,0.2609233999212263,0.25925657397562346,0.33023051624095345,0.20561693139007617,0.2779633136562292,0.25392722860220174,0.30773380500397984,0.2579156513457144,0.2873081591592702,0.2237147089169313,0.7490198062336433,0.461666396885385,0.8124893863218078,0.5058145618660135,0.45306856215064106,0.36715192592398505,0
0.2853988416143177,0.174527781208268,0.20295289713852974,0.22498120071462185,0.19854667356049072,0.23344096528285968,0.26069941640042416,0.14545581187575982,0.2485479880418551,0.21614786274085415,0.20176235961255792,0.19147741112037797,0.28596230857693355,0.2200870820247368,0.2899265788080498,0.2706706074118908,0.257580408271251,0.2972999373804211,0.2800811697063063,0.7062857379921261,0.6823096451014673,0.7470402398202317,0.22854232698238686,0.1642529160181052,0.7763611339893048,0
0.2109751873268484,0.19966091367030325,0.332041841277701,0.20516278100765173,0.2978779601061645,0.18369875623889803,0.26900440958380156,0.2926342665499385,0.30538453622322775,0.250065834178224,0.24784799270919447,0.2187786700500699,0.2119112039837397,0.18027631943831196,0.2126339098657453,0.21232448199543452,0.20128256362638908,0.2870402082716219,0.3589558913568548,0.7176486394823807,0.901750516303161,0.6405242062274239,0.32416887852214715,0.04125575418779548,0.3116271634684261,0
0.2326555284406263,0.17700004025262556,0.2261547695211614,0.27828498865626633,0.2688769899517136,0.23770790519401097,0.2217909268452154,0.2402902059340309,0.35451772587824204,0.2536589883435446,0.3103243477677134,0.19213914140152655,0.25657571496704557,0.23369314006997707,0.17604685996798392,0.21391207096035705,0.22431106201717727,0.17199029269850324,0.16320718097886167,0.7928700403676195,0.9886532411687515,0.6647917013389704,0.90661998373254,0.5896213613054586,0.5955732352170487,0
0.2948098517025642,0.22226995295104407,0.2057849003852976,0.2504670163317617,0.22581361884690976,0.3161126117957514,0.19705186021515025,0.3304723976115427,0.24267098457645245,0.28135360716400953,0.12490509132482977,0.37905792359257673,0.3340436862252665,0.2434188442926528,0.26640697835512517,0.21524756815381638,0.21758332977418832,0.17337288141270973,0.2574756424416854,0.8029509463205504,0.5628869471435068,0.6880977197751644,0.2971273029322944,0.6299544291123207,0.5933391747765222,0
0.2118300486545459,0.32790471570046575,0.17160823266923825,0.2558902756711949,0.26349598456780354,0.28366271282922473,0.23190526970929384,0.23263459160769917,0.23554552372315937,0.22662352688893184,0.24201412116914583,0.3036733818418796,0.27760518686216573,0.2186818741459822,0.2209296317339544,0.30241950423209274,0.3023761666069615,0.2743354577136711,0.2429868377106131,0.8379614241844167,0.39313981472490367,0.3818252910213771,0.6031626147439404,0.7892994291711171,0.9326685058378195,0
0.29102533557932203,0.26613037703942855,0.24755007466289677,0.23408575422903397,0.2346784551929442,0.18207828743324064,0.16144201445333542,0.2889862765039617,0.336195484176068,0.19101940623937796,0.2447821350303756,0.2633487039122202,0.27140200323319164,0.26024034956429676,0.23064797391582467,0.23539115602878907,0.19039620059072926,0.31560811446007747,0.3001917507726813,0.7560251103777874,0.22360284008952824,0.05510161350493836,0.21802081687655672,0.051746978644543584,0.2841245188956891,0
0.24445237712706291,0.31453194459997974,0.2889277376673903,0.2523828130505556,0.22951482782946067,0.2706816198067133,0.20831566094346002,0.2306911594483086,0.295252105874235,0.22327451396569933,0.2565095078739597,0.20191109187262504,0.2225962490305498,0.18553236766440773,0.2289465609427962,0.29697118800917577,0.2975073000335944,0.25986421447818264,0.3289018529916111,0.7032608385980224,0.21755233890887393,0.46422087956887126,0.5181077316371497,0.04077739787407142,0.3404800287775217,0
0.2589319619664064,0.1908998003834201,0.19187069425543019,0.24681232319764368,0.27602053759995243,0.2762437763040787,0.29184500740503844,0.18744513900638868,0.1519472483424059,0.32303176209899176,0.2055288061566108,0.2211126767832876,0.2450495909151114,0.2633110597286188,0.3305358863477553,0.3468135035976914,0.27691834290040623,0.28695535079820034,0.27739830246622604,0.7295087423535509,0.2648198490274889,0.007350944420568162,0.028812960336250804,0.1754398357242628,0.41650106856963076,0
0.3548366970436733,0.11865645098833313,0.2275729150000626,0.19209451667639243,0.2731044957298888,0.33065609747902547,0.3224950816177064,0.17672085804299403,0.16939217182480054,0.2843679051290575,0.33925484514511556,0.20071274028708613,0.2684425153200996,0.2689029154838353,0.255474351233348,0.2768127194935616,0.20776749264324926,0.25726780290506274,0.3141246522262598,0.8192292474569375,0.7138488450811277,0.237787616684214,0.6705923386772767,0.5871071511329647,0.3785961070356574,0
0.20984606122111707,0.21652894362714162,0.21981493041283098,0.24049959656810277,0.24986663130156142,0.31002237245394587,0.23917634394380102,0.2331748817431534,0.24478097065038187,0.2770861425556816,0.3773275113187349,0.21448371453409373,0.2296557067599585,0.30212040489453185,0.17557954372414405,0.2754946004081767,0.23876635481187997,0.357910522373355,0.2536255195697493,0.8277097904075548,0.3141664625337013,0.09659069188393432,0.8414689382534798,0.9795619493790277,0.6487549817736628,0
0.20140332631641938,0.3349122855873256,0.24841239629805684,0.23843251151291955,0.28271025180976195,0.23205934857743152,0.13485399241323742,0.27177792528751077,0.22820173515018807,0.22718711392486418,0.2688711946364175,0.2571376407503807,0.295511385021339,0.22655918800591784,0.34961225377906874,0.2124888034708799,0.2892901674565447,0.26339936399372044,0.1844692026674272,0.6732251964558931,0.7069458013380318,0.7846126040389995,0.3423475424550745,0.9858808092176886,0.26772787954153665,0
0.2226672679194738,0.26578191295133546,0.20213862182049208,0.2754869203502362,0.24544183497033956,0.2576440407623196,0.3177549142123074,0.3248093978637626,0.24803987804018168,0.3062844014109621,0.28144475254339896,0.24210498545676115,0.28067488307547717,0.22370233724897928,0.21196058588071093,0.2435034985888032,0.39593577119763856,0.29043821129553715,0.3250847097073828,0.7557375623133126,0.09450322684938361,0.09980410035014398,0.9177790858860166,0.8092541989604598,0.4177734779451906,0
0.212170194346623,0.24737925481138756,0.16171745517672742,0.25775955020658564,0.2456089494726421,0.16869951572227393,0.22760394179581345,0.16458435878422584,0.2619156162347232,0.2377191208335088,0.245385870864756,0.29476409711715673,0.19429049618760388,0.19005507927821935,0.26200798092598854,0.22772613890012405,0.20292853358148244,0.19806432563764942,0.2213185157323587,0.7725243395468949,0.5056701670455119,0.2695986386509809,0.651993583303266,0.9405757395423431,0.519181566306997,0
0.20301059820364734,0.2331402668980826,0.3147011072385662,0.20734533099727628,0.28217134356754914,0.2293309603112002,0.16064798661999177,0.2492495434724011,0.31553709832041665,0.29368191416919964,0.13791945433471803,0.17451934013445453,0.12881830395223015,0.2795312431551958,0.17385930525510945,0.28732294842668693,0.22000129771283927,0.2674533460703937,0.20209752842502388,0.7872726321451327,0.7438626036848524,0.8925745122045965,0.6055868907787434,0.8895947153793956,0.13898128757079709,0
0.24814689103835805,0.19131810236473792,0.26336936533977456,0.219555080930677,0.22404941144172208,0.2118625453255263,0.2640623748285795,0.30659448827816344,0.23920277260335954,0.19697629356523394,0.20633107940568884,0.3046224446536873,0.2456461121134876,0.23470047523495874,0.22386645547727935,0.2142932152102111,0.16426559180717254,0.25476852990491494,0.20201831705157317,0.775826536491448,0.900838989121823,0.5987135807089342,0.0035822296646552676,0.38919904038843656,0.019880172317989664,0
0.25990315625874505,0.21746080260233383,0.24077402187627217,0.21524559577030947,0.26509319781094787,0.2969039428130168,0.1960238096712027,0.28268449244400073,0.1954198443075153,0.2905718604150891,0.22578006438120093,0.2828637732716714,0.2594224075704433,0.31728543692684846,0.26054385926692003,0.2671854763656599,0.27301368940724635,0.2734737052742495,0.22361860168747622,0.7389485530847083,0.20540979615739952,0.4426975071337079,0.1302941128979489,0.1597028927216908,0.27895661103642944,0
0.24399205172652985,0.19417160083206075,0.31106000557951535,0.22369011689619095,0.23524621410806726,0.22340810540238637,0.2641655638702129,0.2518555059182612,0.2554244578119458,0.23564680282698602,0.26254402675621447,0.2471800526420993,0.21191391262893886,0.20134045295551628,0.21469359261100782,0.2938344235660819,0.22264124457846254,0.27661416505674574,0.2457453277560773,0.6710450967515497,0.8862975982103822,0.8909931138566557,0.19768786768702185,0.3745628626382165,0.20179406805565236,0
0.18195386238815348,0.24219582804547615,0.20855666406188972,0.2324554280443383,0.18293047426024456,0.24063774698799667,0.20177728291601157,0.2614092870293957,0.2586054539029514,0.1652555012714363,0.18246296197715844,0.15728833334084596,0.23808936333417746,0.16278334835462638,0.25816191655998705,0.2645901208747806,0.22358723216261406,0.23964519723593408,0.19587543194114662,0.7109697032938698,0.15800058499656033,0.5432903414371882,0.49695958098467885,0.8509191402470302,0.5063087066276619,0
0.1449442087341176,0.2966070803830534,0.34234185868708716,0.31487546396675026,0.2641603313992579,0.31437552938519,0.20202454858805285,0.25803643069336135,0.2376069151046195,0.25847053828669825,0.17992024544945437,0.18161094149806767,0.2654049052209656,0.21604461982911413,0.2855030235197252,0.280463395031155,0.25605310510896734,0.2940967960654097,0.2425059319462006,0.6913085955524431,0.6282409132084111,0.8149748512357774,0.7941301936786751,0.8242542881859742,0.8748975585277966,0
0.21992715531619808,0.23398004168402983,0.19379333393863224,0.23560623524228724,0.2639322473708208,0.18734876054943944,0.2570360617286511,0.16213595961787086,0.2365690706876398,0.2012199783069214,0.25952899825201287,0.31958033721398527,0.17983370533168525,0.2605870530856925,0.3229024598502508,0.33889549609556363,0.28062747938760885,0.2838394582323831,0.3137031781449178,0.8079489329610896,0.3462478953525522,0.10917000768261398,0.8710700636283106,0.6792657828242238,0.1911112306169538,0
0.3361834989963149,0.24339451445317464,0.3026711271402074,0.18986545363286908,0.20157904803948756,0.3017813980002068,0.17133710194715734,0.3309281266286461,0.24355541744861706,0.28312679549127223,0.2055129168715656,0.2680547822891893,0.2529540258492327,0.24726024266285873,0.2885281073286846,0.2771446044199466,0.2647459875131888,0.2907830088495032,0.2253118352073894,0.7282403001261236,0.4911438845779985,0.7209693902658224,0.190619794204143,0.9973771517250475,0.8230516670601347,0
0.22907904318933045,0.07492515617206208,0.2226007079940968,0.36695278520458785,0.280544310271068,0.2063148573450639,0.3154085313156017,0.2595756868404128,0.28285410590108717,0.22874597724443002,0.11673825609759564,0.21624415302369362,0.24001253341301806,0.280026481979199,0.2516745838174494,0.2763293945950186,0.28416057863702665,0.2769063438647741,0.15884659687807523,0.744675743049278,0.15248567025340232,0.7460125258275427,0.45185980901427936,0.8028305613513422,0.8717366260630505,0
0.24424995682665449,0.1876456837383864,0.2349180172586134,0.32519834101693484,0.20432136667882192,0.31646365019058736,0.21962857228034202,0.28159706860459327,0.26142152673288577,0.16455624111513048,0.23263535400891439,0.1799923643985274,0.30968863563606946,0.2980964306743275,0.28897367667200546,0.2296691391129136,0.23058357821455772,0.24175967922574573,0.27941049551108926,0.7802149399727288,0.04714064785286043,0.8223711638472186,0.6260501702211848,0.3420931823214849,0.7034237764277289,0
0.163112967396567,0.33096217569570735,0.36894195045023953,0.15835100793699577,0.35450753465404894,0.18796030628447258,0.2975038108132263,0.19494493520609957,0.24315718623154914,0.153252294086485,0.2713626860575782,0.23837374191175117,0.26350537323128104,0.29343909038935967,0.2402251683815937,0.2903923810184761,0.20937442523068475,0.33164877019485683,0.2315518059276787,0.715859492277775,0.043727674127724825,0.2975845532250947,0.9846954462912675,0.7559362786962941,0.703542948984226,0
0.33853464508860304,0.3109600038759627,0.19167007526705457,0.3544536025332243,0.22994276114179377,0.2531743040415755,0.2292807119428128,0.2651347164440574,0.2685439137290955,0.2788712406898995,0.18742773816520572,0.2548129175890781,0.28332856016061403,0.2142049337752089,0.33122747523064083,0.2640420597312109,0.17170769473372455,0.2985656631719751,0.17858708084119462,0.7978695986230161,0.9718760811418983,0.6486688598022463,0.33409365578223116,0.6931340045405608,0.1829143570722198,0
0.2819116329500338,0.254679470045584,0.2823676019928804,0.2573134716246565,0.2617251840034298,0.26764006228485865,0.3380283139925539,0.254937677868275,0.24380000537364893,0.2271710353724674,0.2382265053295786,0.27695449436867375,0.281714429895753,0.17218398670739937,0.242165537624447,0.2752435210175898,0.21486868458432162,0.23247407951516175,0.225625413362173,0.7681593269716609,0.2608312009586915,0.7552706935902586,0.7769715133603413,0.7287190387286752,0.254176593739765,0
0.20063097596265603,0.2496465334552103,0.26044036101208795,0.26578869778322345,0.23151435696930858,0.23050717771291732,0.2880286864641538,0.20139408889691912,0.28597071419785547,0.2856809648286805,0.2836738960883608,0.18615592511599022,0.27447880386170864,0.2825789198010994,0.22773197954372126,0.2640706630406055,0.22456288978711475,0.21330628675157706,0.25132189821005624,0.6897141274224042,0.23470628273372862,0.7507420076628588,0.6176260101158709,0.17660671949033901,0.7120151463091206,0
0.2840176435097783,0.3014971453908737,0.30719572149625823,0.31808227536831507,0.23035834225398982,0.26135638976390035,0.26653889933246305,0.23838472637804822,0.2852760902130034,0.253943519576652,0.25515874142740746,0.3431787978129446,0.3167627267670369,0.24690501167918844,0.3370388560021821,0.21307556716018652,0.23925883919573768,0.2233819148825171,0.2521027211707172,0.7706087319649336,0.7504391683603046,0.7021347371630047,0.23577241230313228,0.41892791076866664,0.5786555377563629,0
0.34627561840771764,0.2556838793754721,0.18217617463483168,0.27948892793412494,0.20785195586121336,0.35792256002393974,0.31701187298356864,0.3202423523771736,0.28149662212509396,0.23448604126530515,0.16280466381539518,0.276017794657377,0.182271403604376,0.16907370028722063,0.24522636995777178,0.2116128672893251,0.26250948262127116,0.3503269779581791,0.19326021929026047,0.8033926870135817,0.4492809542235833,0.4249987846382083,0.13947710183872064,0.3680143868548965,0.7824019783273135,0
0.17027921190041598,0.248054832775704,0.301919175628383,0.2774652713433921,0.28257416106783706,0.27585291468557877,0.26430988125872157,0.2472736331328929,0.3589792154630665,0.31531175268462186,0.26673639542234256,0.18278561838954305,0.17229555777016628,0.22668658701950117,0.22927375518330656,0.2515678309807609,0.3608737419055452,0.29796801935602485,0.1487708386565711,0.7014136652332132,0.37229151225669666,0.7874018645791548,0.9829862078269452,0.34678411721617586,0.17654849874966905,0
0.3231952766307634,0.2552485901242347,0.3193732584915816,0.25352447273843126,0.32739834062187634,0.23345508627837963,0.2461425548557998,0.29166977667478833,0.26346526220133715,0.19983844744691157,0.22569988700726865,0.33510137150527,0.3820302619852023,0.28388351215250013,0.21766825416491187,0.23894547307497482,0.31715758179195674,0.3564464370918481,0.37707519844507814,0.7390769866577696,0.4887497176574461,0.12387205037914761,0.6090930006212789,0.8455673317690989,0.3059142977515088,0
0.14272626340921535,0.2818856089289427,0.22054985207443184,0.3107404528220116,0.2269770205411011,0.26158086774922074,0.2668154050941111,0.2623392849884447,0.2068817384626635,0.277580557233976,0.3093699055519612,0.32076572977620155,0.2696126575699547,0.23650982853606362,0.29220408301010325,0.2917755448439199,0.22373489686254824,0.16692088156359175,0.30206830292861525,0.7209238450370418,0.8413762729520425,0.06421511678202751,0.2085527147596239,0.6484630021260221,0.27504191976028314,0
0.20075572454746643,0.3083666286105348,0.1888467182260441,0.2554005281805474,0.24101575668047248,0.20067678421725954,0.12325711550272381,0.32791348719357416,0.35584527949445854,0.2145100018833308,0.1997700769074944,0.285941458648098,0.2981794726122731,0.28705435763558107,0.2767306735450899,0.2563531195743886,0.18963143671759863,0.24617079783757037,0.3051588680946867,0.7983223788504262,0.4281551414748771,0.7840212103937587,0.2731438841302042,0.6344685339133953,0.6533519570335198,0
0.2338203838865102,0.2853559679131475,0.25032306658386777,0.19032895639855923,0.21839654576638995,0.2575282448866648,0.2441204768211262,0.3309059773859847,0.2787914808821221,0.19394268568386067,0.22487199705207472,0.24368104594849127,0.26544408191038393,0.24496602956698596,0.27731731422489897,0.21767682067331592,0.21455168093420326,0.31186639851251396,0.29186767829106725,0.7429013044397956,0.9828620301534673,0.9317472769361833,0.3929770376995394,0.7199055194640922,0.4782305078958705,0
0.3064809888609237,0.23087280425001788,0.23644859786408395,0.2837956492821206,0.2580199125566231,0.2580881551882229,0.25555027239790373,0.36500410912429215,0.19556094865876836,0.2598241434114468,0.38218854585587714,0.2293938601214625,0.17005017023996116,0.3557498585438506,0.34455483824016725,0.32245920122286514,0.38522124641589534,0.2250731983565045,0.2544756273442403,0.7311053447692831,0.30361910640284673,0.7055735483174409,0.3738033833934976,0.6511919543621923,0.7727038271965045,0
0.23797179189582,0.3401789895630868,0.21714768527436368,0.20469462942157268,0.2928164981991759,0.3197193209976139,0.2897325239174141,0.24099587812132403,0.21585768102964784,0.22960083928727182,0.2722084262978189,0.23265984432788936,0.35708346387369305,0.24606532721440177,0.3000954470992234,0.13611807367799741,0.3084654822580652,0.2239810610401471,0.2257640561273835,0.8865898534297058,0.7476817587418232,0.39145858202461137,0.8082893038086674,0.8300441719071076,0.5418420570197948,0
0.2320726143157184,0.2847955857390614,0.26009563324865453,0.35428830777384135,0.31371840010135504,0.3006001449100166,0.13904676969497987,0.22560600815115883,0.2615634556758502,0.3078144041717538,0.30687077021890885,0.16167638194612954,0.2745536766186477,0.263463110798755,0.2441441368587231,0.27635669726555856,0.2415343366067478,0.24481111133453615,0.22011060851972608,0.7514863116686302,0.5345992222746753,0.709896301643681,0.3926159308261604,0.8251199690756758,0.8847779915008268,0
