s0,s1,s2,s3,d0,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,d13,d14,d15,cluster
0.1673719235563788,0.7621078684669134,0.8161550204370156,0.2652332755109959,0.30004287226120163,0.7781670145760973,0.6264431748620767,0.3912527650736074,0.9704342067570535,0.3998519031911525,0.9964422166075148,0.7505879692990785,0.7398173750916043,0.8416499801568289,0.2080164590909802,0.11192259071884536,0.6966783359945172,0.9539875611617026,0.3744544100016377,0.4422538581682337,0
0.188197315522726,0.7648117020706162,0.6741250497931848,0.3175928574439555,0.49438846908426515,0.9762862332141929,0.40695980029018,0.6419802506773982,0.9085546875280774,0.5844534757470194,0.704391734195465,0.32730890437981297,0.38759226017308746,0.4857285684353355,0.3852398511581344,0.05523275198106503,0.6159120181601075,0.039247581810715526,0.07218602239553618,0.7616866716689379,0
0.24864655775863112,0.7304050755029434,0.7609946420129504,0.23067589338298455,0.21055227923020114,0.996899678591932,0.7402301878680151,0.8200019851851864,0.2548078524093921,0.43568412181541627,0.09744387599631754,0.6832126970527873,0.2672371028463545,0.2185547234164329,0.962528746208433,0.7440517417154476,0.123999613412478,0.4056558152281443,0.8420385526037987,0.002135560925543789,0
0.25294310218505756,0.7849237640767948,0.7249411922378343,0.1890575425435204,0.4578123747172941,0.18775391639018912,0.4511259677077206,0.8075457026448578,0.07409979472359318,0.13494079654528324,0.1784609820245412,0.4439038297469413,0.32129778338823156,0.20521010650264904,0.9600520580679378,0.2377839348190547,0.9373269624129276,0.6618871209950214,0.6093809114517001,0.8173037327843987,0
0.18994020896508637,0.7555436205728727,0.7673313551244159,0.182033137922125,0.838570913635579,0.6516233559807316,0.6777267486409314,0.310883380428307,0.5116416676876603,0.6694107521269296,0.1130023564850905,0.8277708832709367,0.8754448663445261,0.5101833845264797,0.03381936043062661,0.9078033504338539,0.17946921087536893,0.9956451034617473,0.9648646443266802,0.7992958347063676,0
0.1813733890634519,0.7238090519868695,0.7956814103827655,0.2610135636703204,0.4995539458978968,0.4713424523044585,0.8109367741930464,0.7995489524855736,0.7299932516789175,0.8015655218145895,0.8848419736239481,0.05304978492332624,0.813367970406707,0.9950473519042593,0.9092075185655036,0.8006958789049036,0.3791040203503573,0.07771524739869973,0.28263002352356104,0.4420158056432367,0
0.21890374824863318,0.7329538207677712,0.7804563982303384,0.31659347500138213,0.9441873634572082,0.36437447742050766,0.9138364680660785,0.9456726902073395,0.5394288221760032,0.775114752764034,0.24129146311122118,0.5412588008600099,0.5602157543498865,0.630059216280848,0.47213139123052017,0.9845221902705477,0.7693247824614565,0.20400605899244983,0.2286114556063007,0.5985472250054199,0
0.28793409706500794,0.654960686624239,0.7840415682590052,0.15465893678058457,0.1467070467957,0.9342762004695039,0.3288620911435226,0.3408693005351082,0.7840329102357821,0.42869562751521784,0.246256447381478,0.8659949390922016,0.30521493098477315,0.2602051985349033,0.9602956279045151,0.5164110040933422,0.17424374988027258,0.5876658771683213,0.7217400776145885,0.6251385674329156,0
0.19965915279315727,0.7244842804690667,0.806286561536395,0.26445340087366487,0.5999654939958314,0.9850333199093055,0.182942458207755,0.2755731191943963,0.04268648011593423,0.9274245340508276,0.9556514201291665,0.10519785943113769,0.5373112947348355,0.8484046994735078,0.7640517865713726,0.402022308902681,0.5734169169744053,0.8087807623857635,0.3675059888491571,0.9009067569433821,0
0.267525864830846,0.8550796566460032,0.6417382926071367,0.3079787459623159,0.25474156073177734,0.6205779603338164,0.4914799938950216,0.09919952474191174,0.8829659120402589,0.9241241016394965,0.9787675306877551,0.1721878296254521,0.7912539530256802,0.9203928079894418,0.8121930471857087,0.5550159127324061,0.4260361063033675,0.26182624471169225,0.9402586642668223,0.787843916704172,0
0.26555981377242927,0.7306726231305439,0.767720140314844,0.19415956888676456,0.07724628231599218,0.6048995321382166,0.32431417010923425,0.740287868134062,0.6317150037827567,0.09102522348818243,0.5595584689797407,0.4507565174757362,0.27605684080572424,0.9325926228557856,0.5968598151857906,0.9963411481081271,0.41265663993458346,0.9453625323209672,0.5482057470814106,0.02745657640258392,0
0.2722313949650291,0.7115772740011149,0.7570724162758121,0.2605078927474922,0.5944482497886543,0.9543893817430826,0.5665718516050042,0.46201168967489736,0.46328184442219034,0.9219131235521104,0.43621734445811366,0.8218045308083102,0.0594241357894193,0.04274026456651503,0.7192400264758636,0.2517592290468641,0.06423735586211754,0.7511827741755963,0.7193070737209394,0.42290824867855936,0
0.17347586274288096,0.7458641027109834,0.8225932356057502,0.26155261882741276,0.9149696034393535,0.7770725792111989,0.16898462256248925,0.38332373869196557,0.8312797644708474,0.22800202340278986,0.803878569528044,0.5876720719598619,0.776150441494131,0.0507081858114794,0.2811490852505951,0.355021444157525,0.654409275303607,0.41165140635305997,0.7362271313011628,0.13249468527467456,0
0.29655972488313614,0.723001947135799,0.7138453837671823,0.24292878933014891,0.718574691224011,0.4512561530368385,0.11865687210455966,0.8298662486907907,0.255051467319763,0.14013663787768604,0.022589234283385662,0.9298926755934639,0.05256773399017778,0.4270161011786545,0.5000527433988284,0.5497815580505997,0.8306790287301067,0.9865849616597003,0.8602620642016573,0.42113645772952557,0
0.19503992760699176,0.7922468508532136,0.7051473849069965,0.21656241358282638,0.6066315868695374,0.037778806137443666,0.14073519141522006,0.24028530899867762,0.9183961537142736,0.5096567226817857,0.9422917171821061,0.9033812311289493,0.6646407166998407,0.3313383982570044,0.4976182913999184,0.24149315400559634,0.13255998398487723,0.4394188697155247,0.7663419524712662,0.842624390400709,0
0.19460525822272134,0.7240522605672539,0.7650579726830388,0.22517638084980782,0.24670905023577772,0.11848981297943817,0.8969463272578235,0.18752253740239666,0.5439380295800387,0.6647731173359176,0.14059656857441938,0.11348560590847245,0.3730620663191233,0.8620482081302081,0.18006888735386883,0.8515555823997513,0.4255230296771293,0.12117360549768097,0.6496555592915382,0.38745855134082907,0
0.23796056673682767,0.7705905811337377,0.8361915605139545,0.23591496296512882,0.5122146614872432,0.37229710411747485,0.21502863446548282,0.9983456912459434,0.7888859075885631,0.07243242755385249,0.7136518405496168,0.6008692034072415,0.15097566784401195,0.03195658136017987,0.8445031584836828,0.49455763409853004,0.8020161086565184,0.011604265053228313,0.49605086624971106,0.3576241926376401,0
0.3130265537899301,0.7333148483905968,0.7150732012217632,0.24430320187897495,0.665152327572653,0.29755417621239055,0.407263452460649,0.8518101600386222,0.5476222940691947,0.38185978846125135,0.8282599796067824,0.10035788135061963,0.20868711836741316,0.4664151202129464,0.4319692542832423,0.7553571664866398,0.5889140673714838,0.9409512764985066,0.16673930578634455,0.6635586299238527,0
0.22771968133142248,0.6385629878646022,0.666898107961554,0.2925226636595559,0.20057250017794215,0.07903232748027966,0.7814866700321212,0.09075590779395593,0.002873823090071337,0.9972805672226317,0.11968887029212283,0.48207148874989014,0.27564995710579254,0.6652819106021655,0.46281509166126633,0.5283250068979756,0.3519758650486996,0.3518913214712718,0.2729288757692404,0.34223396823493757,0
0.29554409754118693,0.7636387780331075,0.710455915930641,0.17484103082195157,0.9182180480940374,0.9669811364393075,0.27491858533235447,0.7281229892963687,0.07000975926109498,0.1356111016463718,0.48633065765603567,0.059225644482018946,0.12794067166767387,0.8409987562644831,0.17147040747577624,0.7043070838230556,0.7030504392336632,0.6272126631616382,0.9292734203294013,0.4696725069671044,0
0.21714492135630614,0.7207292776536562,0.7634889242662776,0.28944643229086414,0.1130277305222055,0.36754082642774377,0.8128882690171,0.6214716752581914,0.5103521243366674,0.7075494983553325,0.6539083087737955,0.12992704135787492,0.5347031188240139,0.01586287489283833,0.23707701602718867,0.729328666255398,0.03525031965234826,0.17194679933850954,0.6266468617315859,0.926991346401408,0
0.29571865690038796,0.629663600101544,0.7083342809984124,0.2773725593989572,0.0361276992345787,0.11237457718561616,0.2435976150899024,0.9677967413902943,0.3026326435410138,0.8886963460540204,0.8680256850518854,0.7276430351117368,0.5081595818030621,0.8365087930722019,0.06252863722170954,0.30378626429489786,0.8564966290802958,0.2808855406429007,0.8446041136633399,0.21570454553141172,0
0.2774263475571799,0.6307529487222674,0.8139038451806544,0.23500097587698104,0.4130339324938702,0.6237434781567244,0.16527506499783218,0.39372184849150915,0.8379723003347369,0.1869466381406255,0.7271195967540894,0.2603287016384992,0.5777862326837636,0.2363250222492529,0.6019803160780105,0.36953591954272547,0.5037907495702622,0.46134484087756045,0.6756707619839012,0.9677620807978958,0
0.2733535728811888,0.6720471038888138,0.7537040355388179,0.18283325562570174,0.07884396776187885,0.3244488389551893,0.8547673001884147,0.5823946447651037,0.5886126716454138,0.19067509578445407,0.15243904603414016,0.3729719944147498,0.6183761730708937,0.4368082522977259,0.7318824204148098,0.522289963085538,0.7728539541778314,0.8149474691385312,0.6681945427006452,0.9888843066294574,0
0.19829515428036107,0.7895591923629904,0.7560334129565892,0.2831462251998751,0.07523867990028443,0.47929740132465337,0.1549575377859037,0.7602313364953871,0.39583318303998216,0.620828655505665,0.657615683919722,0.6566007786050947,0.3658488672364034,0.24947092222316347,0.9212520482704575,0.9920998245372055,0.903029133107996,0.4040749141287414,0.9175340723406417,0.29335990736769935,0
0.3086322559858721,0.8202504279666107,0.7390594845948882,0.22196935334869328,0.6964655039585241,0.2890748712125112,0.15969773795025732,0.15084083816625282,0.18886024494170195,0.6457363152971565,0.1656903421559428,0.11477560370723039,0.11997431233033184,0.8838817866175557,0.5791554651648584,0.8585764332875537,0.16776493372009738,0.8250099710969464,0.42278689871607267,0.8711353714318814,0
0.24641874530449975,0.7355162513209673,0.7217340738897113,0.261428732869792,0.6099670563264777,0.42909237251695975,0.9973152239039923,0.15563104746177203,0.8748297053647073,0.03832758613298193,0.6666984981850164,0.507850924387242,0.8770260800788402,0.7212393195127375,0.16012123132140266,0.49050823183983927,0.4721818058525018,0.585055618914939,0.5798748168636713,0.5427824698079302,0
0.23975394083860058,0.7341114414551216,0.7453701889394175,0.2250049742494914,0.1476585207294443,0.09186143516840073,0.14939293322160185,0.9033204884588417,0.006171337724938497,0.38887756427501485,0.5085998622405331,0.7164846842293913,0.224095937105675,0.20645207478983463,0.09516077488372376,0.08486996004192837,0.6405709072606678,0.0717766889972481,0.8555074438518783,0.6476031401583854,0
0.23031519104869402,0.7977628083023701,0.6589393853922407,0.23482870167569067,0.6096913397171334,0.6208116707818262,0.10003975897759199,0.4786289774834799,0.4325377792125976,0.19445271253700447,0.7012830392754502,0.2577432898201235,0.8909076696749997,0.9127775895891196,0.14585286572696332,0.5213915919317231,0.01601585664214822,0.7882999060904062,0.54910512054155,0.8388375799635017,0
0.28956692214433855,0.7175882341050627,0.7551843595054917,0.1605994942491798,0.04632375818167811,0.327711174314825,0.873599930450748,0.09071925735344011,0.09744007137744115,0.352091226586533,0.17655586057996087,0.9659062815197382,0.7086970508330889,0.7895235337498345,0.40908414572953467,0.8705534102208247,0.449489050187583,0.5795576336283245,0.22875806658616915,0.34733518785071305,0
0.3165811617358931,0.7224672033008617,0.6778085706527622,0.21379092387942847,0.9814819184613817,0.2898826101909683,0.9198116017173706,0.06554457808464254,0.5757832341799043,0.1898021971897419,0.44229359665864865,0.1955802528185382,0.40690357163390034,0.865813923493754,0.2969490526287685,0.6255434179779732,0.17801592777015274,0.691638621561242,0.6256135080012991,0.9970546433273623,0
0.21329859380650915,0.735786281876133,0.7727713372809938,0.2738629040176499,0.6516289349013555,0.6191318747440772,0.2867815389029549,0.12585922390686566,0.8391718795585584,0.9929163684333335,0.39260000894784775,0.9517402343832275,0.6890896593251661,0.33126375178967404,0.20147821132728239,0.6888222926185612,0.3791843953589018,0.5468484911029299,0.16278094914170071,0.9244871341983961,0
0.3008122165102308,0.7763766638400815,0.6772585389514697,0.24419654327721146,0.6020122653339661,0.4266369551854784,0.6482143255173681,0.37780398985112496,0.9419328889442544,0.9589472841759011,0.45800725820501764,0.4603209740802403,0.14265673261906742,0.6948667337242153,0.7507903781485482,0.057061024953291684,0.6585723170121033,0.6912652802549083,0.8035910810988539,0.19311453853247929,0
0.28346446460753033,0.7710549695481278,0.8118871100665199,0.32683927444739386,0.7704653447930138,0.9273862306616653,0.3216937925919596,0.584559731276238,0.6584981884692666,0.638454917747537,0.20770312529383206,0.150888137073934,0.7983145498359863,0.027335243085131133,0.7718450441331756,0.4769903177402267,0.18138956546821228,0.8044850576965878,0.8082676778434738,0.3311000423464703,0
0.21835221642550862,0.6906485164781375,0.7508065571932571,0.23788223063036573,0.11257145198095686,0.6200485086631604,0.987970651764572,0.6549904128275942,0.09838585137394285,0.3855358730335452,0.6633868066991356,0.5911074442039157,0.44946649614117073,0.6897436887775501,0.9242053767323409,0.9260101236052596,0.9821414916051252,0.3076718719463736,0.3659060457816131,0.8257954758422253,0
0.28307649908703664,0.9048822187332726,0.7071749205688973,0.27327700402626576,0.9325406079623012,0.638768330091486,0.6047694421199004,0.4534896721001982,0.5042406599606917,0.7747804761059925,0.8651355544245332,0.19883971924571042,0.46052626244263506,0.15823319177004702,0.0421517519081015,0.9380597881189301,0.32341892079138346,0.5041307568240047,0.7059968095546396,0.09733487179457323,0
0.27981406027037087,0.7610807369010091,0.7465847984530188,0.31484533380924445,0.5747971894707927,0.3517776240114965,0.5254913039621292,0.4409597882851167,0.39485960260022934,0.17307026734629893,0.1194568849975397,0.3181099430838291,0.4493245097828883,0.45635187778477815,0.07794304241178307,0.6886782680922161,0.28466461212342997,0.024046747166156957,0.5184696698638219,0.00402761577492361,0
0.15510760074936963,0.7320692513121427,0.7253041162266113,0.3614065291380532,0.0845975427866974,0.8360993052672256,0.9577739325718247,0.3052303395532907,0.8806028423665352,0.5722452685806643,0.023893741369388155,0.10530708153763602,0.7241346743182038,0.5735821863162104,0.10332223834238463,0.7634832664441067,0.6336846663977241,0.47628655004067344,0.685295825125685,0.5186301584878596,0
0.19657566910355556,0.7968776017792197,0.7394115398880758,0.22414506014843588,0.14693763775794555,0.2278054158099504,0.4448858383389849,0.91008409066768,0.447736019394267,0.25074838206165995,0.48303778872420544,0.31592280405344497,0.7948115611732975,0.2892101353651696,0.45848340491479966,0.14255385040577118,0.9279771249165267,0.5531749266671945,0.5199241441061917,0.9150949597021669,0
0.3103440438395802,0.8115952208125911,0.7825484432940061,0.20191612148686716,0.20141720080951364,0.5016017432217925,0.7598093539440662,0.11607130687507783,0.2510303877951413,0.32615202454053616,0.9880321731572905,0.07281008954908841,0.2495057462740713,0.21815399194063823,0.7371892041969912,0.3217223505726956,0.7628858575694578,0.4504578482779453,0.4885871280622551,0.929069821559538,0
0.21432219987477763,0.7568782415908,0.6967554392810961,0.20102596640871756,0.3155115519296293,0.46704949889463476,0.47547436673912424,0.6899004561888291,0.936184781080924,0.5245254863487497,0.6990012544120838,0.3194991385204563,0.7449320106676862,0.16546059073635777,0.05151507315406045,0.4951133150903828,0.3477483939990642,0.42704843608601506,0.41881432784489214,0.8650368146556616,0
0.20589614692744762,0.7435840226225541,0.7403330092428804,0.25991113876281735,0.009457799222730046,0.764164693181773,0.8095505600791303,0.5464409144537469,0.886435367270572,0.332482865376317,0.13192581736781972,0.792744163551541,0.049545464511209336,0.09300678221971548,0.20982926828879367,0.43044893739211454,0.33680277168555006,0.1282430297534255,0.6067001579230702,0.8815478309848186,0
0.2716853271305321,0.6919164883818378,0.7626545008206262,0.2548574569651403,0.009641859981622147,0.08398231731855765,0.9206833113834051,0.5159470990596982,0.7678065061805948,0.681976527049999,0.07130002855468731,0.6825965831243959,0.8265188761936282,0.8081147309023106,0.8097715386209406,0.272729809987147,0.788692781219164,0.42900142657997165,0.7956729891854203,0.7009310794423665,0
0.2912875920677637,0.7638782693951159,0.679812597607343,0.19471772417836195,0.5329194859074682,0.6513051340781121,0.3076695107051073,0.8959993109409773,0.8702589098945428,0.7037061323773235,0.9986187505460521,0.30726353047739663,0.8104552523421652,0.0032010344221828912,0.9801457524357039,0.5042631038013317,0.5462503080902961,0.5228618788720683,0.7397676622339543,0.37582537521255266,0
0.2291275005008816,0.8244077179553647,0.7948439521528488,0.32049606138934544,0.28479894866767996,0.28249184470588795,0.8081099465974605,0.440541999735495,0.9071564636110425,0.9219208606553064,0.721672752115887,0.32995358405555353,0.44247049221699986,0.5458241045739828,0.8874647671919668,0.2723202223824245,0.5092656538309135,0.8568724120008409,0.3487744356518446,0.971418986266256,0
0.2544882533045985,0.753775849936134,0.8134311543105707,0.30237811567152856,0.7090176835607893,0.8184715722830763,0.14516450351149335,0.011945709672618987,0.8736790590812062,0.7916585123591184,0.4530840478969804,0.7047163184813261,0.7918294772758789,0.0030685218891689514,0.03659008893910631,0.27942672757155673,0.20857277020108078,0.24045258534660352,0.39259348521577364,0.1171403087585996,0
