s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,d0,d1,cluster
0.22672792635141636,0.20875628421127618,0.23434970813197303,0.22419615070131674,0.173681437237192,0.21345560516067733,0.3348597888945557,0.25821970871764405,0.20234992745253272,0.18222569606834366,0.20645274341980419,0.14908811091646473,0.39601573537961476,0.19925686461842118,0
0.21194802803161703,0.2245414679514856,0.2025256900833681,0.3669592803121102,0.24262514133995602,0.22304360940141943,0.18914561101377464,0.2326295850092569,0.17428430997061656,0.2903837945346258,0.16443111719953346,0.2702932427854045,0.5448689357896943,0.7437637863168894,0
0.29521746042119495,0.3238670814075101,0.2551734612724502,0.1942370406967207,0.2574173940694566,0.24960223936125048,0.27808497020270856,0.3102607693068384,0.2955285948898601,0.24679955792281705,0.2642083665325899,0.28889467213464437,0.8332993574507723,0.0501102400973098,0
0.2874089799526361,0.18164214574406884,0.28131054092203883,0.2780978838484334,0.2965422607062059,0.26809174710099193,0.2060869895702488,0.27825254233806423,0.21376021224380973,0.2016381728146332,0.2809050128694803,0.13888010254222988,0.9302766102969899,0.4292502523006734,0
0.21614428801072633,0.20455882821813068,0.3238242702792475,0.21880081262501086,0.22163051318904506,0.2806289120838307,0.18788340799953931,0.28332456765201663,0.23018680824230253,0.21254956023730806,0.2038312806372269,0.20993515122181347,0.1689691672844167,0.9325853184121967,0
0.24639570527792184,0.22526538798770038,0.184131112494952,0.2850148024495978,0.19882793532031612,0.23460017570153288,0.2787982101970167,0.33568683348700656,0.226007017170954,0.23544758930318652,0.13702978931398807,0.1887957938337062,0.30290644382296605,0.7639392154891722,0
0.32091322278674794,0.19332913604153515,0.3007654534428027,0.26260197729361257,0.22507304416304047,0.2645525333090615,0.3036266383236642,0.2500558986062349,0.19501781192568626,0.33413701742551294,0.26529549351726145,0.29148605228902363,0.31557960154709397,0.6855313592847238,0
0.1641386935832145,0.21536651057823533,0.29696399406990215,0.3285351607632309,0.3332027783600508,0.23015263977682432,0.20662883329595508,0.2561940930568302,0.3011601546929273,0.26135182167282867,0.250655581118734,0.23032752391744707,0.07862727646670398,0.644287780636371,0
0.24106034671938287,0.2736231732035667,0.21325558369836017,0.3789406254582364,0.3172359524481614,0.2917832442469374,0.3259074884999562,0.28109437071347443,0.22297779214046104,0.29569256825742185,0.22897072773264668,0.22835842280527624,0.4627124819377504,0.016669916120924833,0
0.24422396914910244,0.24236289917446951,0.22305550827482476,0.2211822108719777,0.2858884081815577,0.28697380611927237,0.1833781415155402,0.23504796871938016,0.27061783914844084,0.20164142555107106,0.23638866596125724,0.3180873946989343,0.2318157562914307,0.5499651837763039,0
0.28512654921256236,0.19722192599430285,0.2501830855893702,0.2632618909799355,0.22664344886940396,0.21641879146082796,0.2648932110025912,0.17367779529983945,0.2948457600708311,0.25249673346316315,0.2664954623481018,0.13460535070820462,0.4395779851399465,0.22831340162687586,0
0.23157898476528932,0.30578390043236947,0.2580720202727867,0.21421902001435442,0.26968872771018865,0.2202150631135657,0.22491034046381514,0.20493876894913984,0.2112021868306304,0.20158161409742312,0.2465220446248718,0.19473328942614457,0.9294232483299126,0.3794040961228653,0
0.18956820494671134,0.18483837479280724,0.21356088106943405,0.2867409896269213,0.2777456260200041,0.23029183853435564,0.2527328767219041,0.274331714668439,0.2587234354429442,0.2677210109667174,0.21204624688323787,0.3015373420887531,0.0519543826003378,0.4067870173246446,0
0.20792154035329632,0.20884403323657036,0.27778093347955013,0.2445351952741654,0.1920362124343132,0.13032066257138403,0.30732329699715943,0.32220355425074293,0.20204197346317485,0.26330020976235124,0.26869320633761046,0.21052046100805075,0.739229540920762,0.32212110638406344,0
0.32464296283539007,0.27554048078917637,0.21238628947779326,0.27856332079437435,0.22975315010695563,0.20788850792953023,0.20420063699277688,0.2998523169359506,0.20461249983284374,0.19725519116413423,0.3107057578599389,0.191082717284151,0.06886711429847192,0.5332074015710493,0
0.3214118348159042,0.1650427379947488,0.19065532794892126,0.2324958095801865,0.2516876799696544,0.26814441672647765,0.2970650783814668,0.2452034486376502,0.23840256371024296,0.32844802876991824,0.10920046626781854,0.14242652850269338,0.3829236349518741,0.9006307652189608,0
0.15709217777887663,0.1975627760285669,0.2527432069069567,0.24498493675029057,0.24245655136163724,0.30123569642930886,0.23631235135715484,0.28787956651820784,0.2376072476691626,0.21069604124739846,0.2632880274055093,0.20807052376375107,0.344680199348,0.35658765294684125,0
0.2724761163717272,0.275279369429908,0.19804864790552806,0.40360975007707856,0.12284676460181357,0.24193499324353304,0.28646802538185373,0.23732393855062514,0.2612663027255677,0.2431474163695984,0.2772730196024223,0.22715750568489493,0.7383312969842304,0.7636539901837813,0
0.31466850913389177,0.21227357936471852,0.2894472693774245,0.25053458816232443,0.21941236627399124,0.420123724050197,0.1938142867500866,0.2634465343565734,0.23861511031496735,0.2218440595488437,0.26501517520056,0.19885279066808342,0.7445677079389743,0.21477231141735298,0
0.23694274797189246,0.2011378554800824,0.1817815733409915,0.3052284392376069,0.22504799203861633,0.288847521818151,0.21831741828254753,0.2691601351077331,0.2167023638834993,0.2934188387360107,0.2867017628714529,0.20683884346187284,0.3274576380283055,0.19001340673099876,0
0.19184543975102464,0.2568333163187054,0.3321246529737923,0.28815064549774116,0.18993316764200052,0.2655527383521344,0.3741659410797779,0.2635128386144453,0.2571834065705363,0.23730745305396317,0.22692935208077517,0.2266913523010785,0.9732063459188088,0.515404890353202,0
0.17272866171197865,0.20946779075156607,0.2701813549445933,0.2446571412569342,0.21201717794249392,0.260998434685104,0.3043596255090102,0.3020908697617691,0.24260739890831126,0.24406403921240546,0.1748857056665188,0.2856149579141233,0.525124813188526,0.7384045625579978,0
0.30105827414766606,0.18329187962509869,0.2442027154769349,0.1990000607938669,0.25091651933557413,0.25555626585540925,0.21441254026247752,0.21982754229932108,0.20517481773734886,0.25064985770723514,0.2656951741564758,0.3209600498229093,0.47523379897200546,0.5067657286448447,0
0.22393096879732183,0.16313403439929397,0.22157405347845346,0.3025709915818387,0.29275716834898263,0.2790450454605332,0.357886579960359,0.19527984011786964,0.22418632788470616,0.3082490064878613,0.26120854672926763,0.24499242546271077,0.24685404025780888,0.77313211022774,0
0.2590961504647544,0.2974645624570908,0.1944767742717764,0.20635028939118663,0.22782535313298607,0.2258250427627601,0.376917903670244,0.30507450495717403,0.33987936247480754,0.2791421698022642,0.1985043574352023,0.3499015172787939,0.13260999378948057,0.25236589704389234,0
0.18570456358095422,0.22182100193069887,0.30930991320733753,0.3102607418984937,0.21064797583889502,0.3364384746167733,0.25020147626875044,0.2981449592037908,0.24067777372716168,0.2188465999413649,0.2850867155468683,0.13280259589338828,0.5068913780057848,0.7605281145361069,0
0.26172013509795516,0.30063902904962825,0.23134562408729256,0.1634857805236093,0.23286327367982426,0.19117266468979474,0.24903805218687736,0.2641493049637801,0.30583296764475393,0.2946877447153211,0.2978488152429012,0.2560902962037717,0.20134590838854327,0.08393520482694583,0
0.21785884822123322,0.2622549447081691,0.27080201412971927,0.16861111953027294,0.2595809889961104,0.34809379730954637,0.14833708218983738,0.263580584497911,0.19198023219074364,0.3079633354834736,0.22768576755948122,0.22284065756099128,0.2286426725090065,0.9158628896116902,0
0.2726781515383896,0.2815760624781153,0.2328491003155999,0.277170886097037,0.23055612133273734,0.33590589540041405,0.2057240848419068,0.22860803812265706,0.16462011167924917,0.2636415975915072,0.28083388097369816,0.20296458984977286,0.3227861108806407,0.03624868213435817,0
0.28800461921330117,0.19771966514851178,0.291608311095867,0.23242787153168815,0.271181977802866,0.1658827008603005,0.30394408594221506,0.18409065049994527,0.29359310141693346,0.31805740476092875,0.2769807346057595,0.2309321121074739,0.8970021610477806,0.6223798851225241,0
0.24714799081731165,0.28752445407020777,0.22266579150224527,0.2611974064727819,0.25901801359575444,0.23619058742865398,0.2040930480654044,0.31652181287912245,0.31589335235960253,0.21213407232638953,0.2275773508068506,0.20117389783673434,0.5951565098160609,0.3979452945778751,0
0.22941218534581348,0.22996429815851205,0.18599732752294623,0.324159908511789,0.20325900809533543,0.3612527340061971,0.28875510248205855,0.23994733090313197,0.21962028786297094,0.1652578614519702,0.20541676466305653,0.23643455978757524,0.7330296564483755,0.5810011393458236,0
0.22544322557193636,0.19891713041520864,0.3637148792519629,0.3077373411032167,0.29202565847253287,0.24460942340133893,0.23404769755619784,0.24347757897531994,0.32495328516617944,0.2683490029734483,0.2979145645026356,0.23750022441623447,0.6672254219433258,0.3571615086463358,0
0.17880948739825023,0.13926621512250686,0.28718483921951443,0.18641278539062667,0.259442151510475,0.35074675134106276,0.294995458313287,0.20538556953617929,0.27894641641266665,0.3095898174433573,0.3043056327011757,0.19134312503603612,0.351626879717014,0.6825481310661381,0
0.20405504567703575,0.25181569903193785,0.2632887744597888,0.2889640020297557,0.3298700072863032,0.2593763318976344,0.21469852728871566,0.28608586591655855,0.2038803615634142,0.30423697509119546,0.2492642085408184,0.2505267543952592,0.38289436565469825,0.8812807718772511,0
0.2430503898627209,0.259069419828523,0.2765488964494589,0.25389671389667423,0.23208307910082912,0.16245910041164757,0.2958578424579552,0.25398335939680317,0.3401570624470372,0.2201149597371066,0.29405638819771024,0.2940709233031778,0.9053829474207156,0.25733221113420846,0
0.23767253337428892,0.19766262934806758,0.22608442016545902,0.2152068483966102,0.236916027892542,0.24120967799537138,0.2741432743987469,0.26300092179098256,0.24604529794135838,0.27035504662383203,0.18650070450145478,0.20180771981973009,0.6228330835999374,0.8242936184345965,0
0.21853315644193805,0.25694142420382377,0.22751329098390777,0.2585185320987683,0.2653413703937002,0.28238417595096726,0.25293618288133307,0.19079271347047486,0.17648862255260472,0.2940068316904993,0.2588679405236031,0.2347108048914991,0.5506770449389946,0.4292908712413509,0
0.3042911347500358,0.2291948917004777,0.2896008175841994,0.2748795117793849,0.27242279899022964,0.23312508397252726,0.27375807730689866,0.19198816909390792,0.23252893273037256,0.27461374567310304,0.35547218481897475,0.16666122883239098,0.08144824516008009,0.09315545073544729,0
0.2283486890144339,0.20240751759915393,0.2906603429912322,0.31685759702158167,0.2025247821383336,0.2306258401120512,0.13521910232111198,0.23336680598023665,0.29435509681105626,0.21838252598012917,0.2660909775622614,0.2827231948617897,0.37442138510041434,0.34928360624622024,0
0.24683427543780032,0.18418304108978295,0.24970832941546134,0.2793613803932683,0.17874991990961198,0.31877535231477205,0.1219510037498904,0.21616369811509312,0.2748560023969837,0.3112877765550095,0.16918419993772307,0.2661038711427881,0.002335088960243925,0.6773399065282865,0
0.219274120046319,0.11273518361796245,0.2790810160425541,0.2916056143077158,0.2763914618184248,0.3222134479279522,0.24317467011574767,0.13797173535692975,0.26059178790601917,0.24867971275563328,0.20412913266811947,0.2283822782632142,0.24989279384350638,0.6825693707833167,0
0.232260241127508,0.33343765740635084,0.2882788614685297,0.21575744351780737,0.20454685283222765,0.3014970368865705,0.28156536382909336,0.18139067363759093,0.28845468076575226,0.2711940757083198,0.2848932238484828,0.3054217778743821,0.34255077100336007,0.8761074597021026,0
0.28987934604862525,0.23866076932787408,0.20531948684790544,0.25556335161936405,0.30937300098887704,0.2483232499648292,0.30326714398476784,0.24773123611910344,0.24084856447190603,0.3444286748973149,0.24277443751329061,0.17866957127319533,0.7789129480581265,0.3520174025978027,0
0.24987995204493296,0.15524248532356555,0.27325922324445046,0.1962540803987964,0.23380533559639727,0.2511990640683607,0.20106724201906068,0.2764119782065867,0.29291691340043846,0.2963716361706938,0.2335248321354205,0.244957930302806,0.9000465428420384,0.7036260860391406,0
0.28726305574727296,0.23078297391076197,0.22828146435992527,0.2344092761045534,0.37627420924644683,0.20162989920080904,0.19234968406935657,0.3353963826251477,0.21403479169807946,0.244755599083271,0.2368322881186004,0.17737069862149418,0.5674715082013306,0.12023058957346222,0
0.25492364470602824,0.28121179872848057,0.2621343421768344,0.29732863875777005,0.3311098500002419,0.2603428390758541,0.2170403535184064,0.2887438008861552,0.26934774145946444,0.3049203709258081,0.2860800638206853,0.2764819429505497,0.8002103550481913,0.3973391136034158,0
0.21810221757367165,0.14464590243859632,0.32235544736063504,0.3198080811615611,0.22696739317111542,0.24744097422477565,0.22817487184094873,0.2790632553889064,0.2285168323685767,0.31506089688154887,0.2602100427203634,0.26234978244033347,0.05653502234191832,0.9690853550752552,0
0.18412599683424324,0.2379651916651525,0.2798503490393735,0.31236805119179084,0.22014896976115628,0.2585719859403362,0.17453001664594509,0.2098412350548474,0.18102920424034757,0.27509625140451655,0.2693322248585034,0.2631336836964673,0.013856262459214341,0.5076259008252988,0
0.2831818218459214,0.29468190235975283,0.29952656645461634,0.21841786016018486,0.2677658404453013,0.34099202118777494,0.32101664615808273,0.23004114811797438,0.24121202472836373,0.2607757788251288,0.27653828536782893,0.3066754226731324,0.3296669684246134,0.7261719364893254,0
0.2577403389987575,0.31991350491512005,0.23978806282460738,0.25867860876367865,0.28889963532604124,0.2779228942053979,0.28279444559568834,0.27688596959533834,0.21613480368414822,0.2762333756364336,0.24529701760618672,0.23158750182049234,0.10218401400800181,0.3146787411520521,0
0.20344725444354847,0.31464822598227904,0.13882808085424989,0.18111570902916976,0.22481608896843194,0.34201394486296,0.24634582218966547,0.26143097446314395,0.18869734626458542,0.2433595331245498,0.16973541045494056,0.2181124045452972,0.662993018087467,0.3001851002175825,0
0.19914067651438738,0.21768738550533828,0.3524849304100041,0.20816973896524307,0.3068081414346501,0.2681975752742592,0.23655294109714847,0.2178256756246392,0.17089774182629863,0.29948364762676205,0.23531161148482393,0.2638212820509584,0.29837050866420267,0.2756494755186577,0
0.36121586415785567,0.22265634542302828,0.2541111042836346,0.14701525663946408,0.26196220437323847,0.2630638903453952,0.2289760103068291,0.1937296784108884,0.25893240830625497,0.2837452647596512,0.2484930739273587,0.2897466184511709,0.5423679629665117,0.09447690102590822,0
0.16836893498359184,0.2212370035802539,0.33047872534533007,0.2758608877933623,0.2535297843722824,0.32345299507577524,0.28136692761592164,0.27535386721374944,0.16607315168667738,0.28077059390365067,0.20965099130441256,0.22071006786504718,0.8506810378111704,0.71263449783841,0
0.1698712480252943,0.23556105729685828,0.22886896941470591,0.17256442663131327,0.1982615050341769,0.28771285437776717,0.17539479568426347,0.21922538713744383,0.3757841843038192,0.2177691660080632,0.272243393437313,0.21203663983771806,0.5037927595803177,0.17568598441508476,0
0.2824792924476944,0.16840457946295573,0.1911727294098625,0.23682791993383157,0.3168443636624024,0.2063126448198406,0.19868409010287033,0.20915970441976683,0.27648814338005767,0.2197342869675124,0.28690629260064754,0.2667117040079511,0.9091688492024386,0.15087778885693626,0
0.21937331120413406,0.20686884051830348,0.26600465497705333,0.26840487710932515,0.2518836593927498,0.3226599980232235,0.19342538867641407,0.23500238171309376,0.17829135028178295,0.2644097597319695,0.23428188606670175,0.2540261152049563,0.5227329066963112,0.13792035274430436,0
0.1737056747897771,0.23580601364261453,0.25665330353725496,0.22172305629816588,0.20999028995819707,0.19473614136881717,0.21863764739353594,0.23505375246690308,0.17431420152132535,0.2201181747270011,0.2796761167622278,0.20635280217272217,0.44544076451281667,0.8369746554577903,0
0.2149667890190562,0.3821277173825889,0.2848894191682199,0.2769860351209753,0.336762840774449,0.23278053885012906,0.27105760063864526,0.3299109629774477,0.28921287275593477,0.29007100414368686,0.2584283418647685,0.18116026094254295,0.4103827672811966,0.8532403017394977,0
0.20340240780575322,0.22828777767810451,0.2837501766688991,0.2675254051002909,0.23095390054447543,0.12685600386688145,0.17592345645142182,0.26770500223838367,0.29488579618940397,0.1389025746340969,0.22323122155327957,0.23149528851706305,0.14876419954919706,0.5015609987788233,0
0.3069601885483272,0.3005664339444723,0.2703715378120024,0.28860057219456425,0.2658536775569821,0.23448582696467218,0.24020562457181352,0.2589599704370089,0.2906102472163896,0.17444173195716117,0.19120763757319392,0.2342844438788253,0.6561233499594921,0.8007746890733659,0
0.1744360080245968,0.2684279718008289,0.31395523450941026,0.24437797591027174,0.2648674179506339,0.22070459733727055,0.3327892819379457,0.2842673084009469,0.24785834470183912,0.2297306835655654,0.20329316910139383,0.24903601443787768,0.1313312950048937,0.047513715075507834,0
0.12623862457938184,0.2529499289305726,0.33017042251088646,0.32697114745929645,0.3188525775962579,0.23444929260532846,0.28615748134346447,0.2817861904045267,0.22444663330185294,0.22793019774988565,0.18379193521217457,0.2828830182182918,0.320348435015376,0.08218221713074503,0
0.27340282235429614,0.264193095222904,0.15164047966252353,0.2846393225902132,0.19672299864726944,0.30469602018293535,0.23686863268763486,0.2699744505884144,0.2680028477133031,0.24509017460739752,0.2939823769004344,0.21105507787901304,0.14693348604513523,0.36112715708816734,0
0.3300716642662903,0.18117709007676713,0.34979706936972665,0.2535879859526817,0.27708900985029744,0.3061845899657246,0.32921734646865225,0.2814688728353007,0.12848776087461852,0.21236383886740606,0.23043304459754613,0.19795763385500403,0.9141667755916069,0.14501313023909257,0
0.2592357205998323,0.2753483813790726,0.31604610797627464,0.24558192309907753,0.24913600655757354,0.2710425157015118,0.2844914002994416,0.2591937392742502,0.14924287809179754,0.294609507426237,0.16595911346950962,0.29411608005803647,0.5572378710864109,0.8100389158061938,0
0.2721431072248931,0.2511803664116226,0.2963296873528475,0.16877017500768376,0.18722389357430838,0.21851197216987928,0.2636362058036999,0.2667052094314239,0.2703553562382309,0.3684976941161971,0.2790192235577995,0.22455467869042958,0.18167307156563584,0.205681908207327,0
0.26671810543026775,0.23378541082360363,0.26759864151040436,0.21297930610976648,0.2574354973559832,0.21965129813396225,0.2753002623804291,0.25013278733110916,0.29987662938149384,0.23015321868064373,0.2491580193650071,0.18734736875809593,0.8480643658861113,0.054820844763209364,0
0.17941102803349923,0.25961175984864093,0.21391786337985358,0.260495351487077,0.26085471594442766,0.2701505774000853,0.2296763461013292,0.1703278229045723,0.20387581806848443,0.26584262969904005,0.2485348936624027,0.3524322487933098,0.07949044054165388,0.9501506510094178,0
0.24884567059584767,0.22528659568379966,0.24524454503834076,0.29742646428829983,0.2049188081642232,0.30183294216018014,0.24823433099277384,0.1980564583145171,0.2617438698670357,0.22511983817885345,0.2815028030011629,0.3138564725133407,0.33358309856595525,0.47835636182661034,0
0.27040148210145865,0.2851814811909815,0.18303382236300614,0.18718790971191135,0.2570510132260411,0.21157779550983383,0.2906270138228654,0.28506201583876406,0.26869583047951984,0.24547478997251249,0.29618649769508854,0.30142788835754225,0.8890446844855193,0.4894938116870735,0
0.287641309113943,0.22612741411685916,0.19932401600323402,0.2833241845091381,0.2981562179701257,0.2640265345832762,0.2779260108348847,0.195994707099806,0.26416668871313637,0.26157359438556843,0.2682739066554327,0.20820154811729624,0.29358050674440106,0.6399692830512863,0
0.19558329070093497,0.1362201032652954,0.22151485667839815,0.3055271428409106,0.1927507863860759,0.32878782303868237,0.1783188525786607,0.2126371300249708,0.22776576149732913,0.33859519169502694,0.19752296869626826,0.24704696242098242,0.0009267065639687599,0.02191850300393483,0
0.28562530853915447,0.23054317104464092,0.3166317449553357,0.25444644144389605,0.27495894006987653,0.19239934861499947,0.2348877191135732,0.23432994983001498,0.27602023877644816,0.20377555871913047,0.27749181621044045,0.7600329124825507,0.2571561473854881,0.28323787196644323,1
0.3063786766594121,0.20157354125436577,0.2638282469229341,0.2431105681192308,0.2688091516368993,0.2630670380067867,0.22708000904554834,0.2463296130050968,0.23300952136811487,0.2633257256172771,0.2530293457410617,0.7659159968187752,0.2634399140493202,0.5603914056263085,1
0.16991593116994433,0.20134062357649546,0.27324422590903685,0.2908818541495941,0.2265777688362857,0.15876097816126056,0.30003652006356396,0.24941897308685582,0.2586292250830002,0.3353797853293698,0.3015232929293009,0.7056704434225742,0.34003801357798047,0.3456386626631086,1
0.2711351480806061,0.2935835640179937,0.20940497481919923,0.1863234286682759,0.22769047187603936,0.24721518520353905,0.15598448152544814,0.29433049089663355,0.2659581640781587,0.2042869206044111,0.28555654032260497,0.8144606950145824,0.6165043863880711,0.8172449654025281,1
0.25368828068204596,0.29897553680324235,0.24049559811275528,0.28481079604526116,0.22905117836137426,0.28833456532559576,0.3049159063464728,0.2632768664697545,0.20294640738572584,0.22481987110858714,0.24595056075733973,0.7549702478324426,0.24985637719886722,0.6216007002422124,1
0.2826814354637699,0.20415530046129676,0.2375474591701208,0.284669569711852,0.1823492510519104,0.24456765311706782,0.23306403778443344,0.29096738103175623,0.3427973124911582,0.14774334810094109,0.2392999270119175,0.6955654116546832,0.074156158754486,0.7256951872855169,1
0.16855337068605852,0.32857917844874523,0.2232771222013462,0.20358045635032604,0.2385860212121795,0.29219494485815173,0.1972951857267689,0.22037289016635978,0.3606044380611017,0.23314125853873427,0.27973172869281593,0.752738267414204,0.667867672158243,0.8432990140023006,1
0.32899871221628296,0.36378623592719805,0.3228766424042133,0.2516730141339846,0.23903203824471841,0.2661194256669654,0.1455592545996038,0.2568294927850975,0.2544009122899464,0.1819902292292196,0.26927107635852116,0.675298431884464,0.5190882210348143,0.6679045377759475,1
0.24065750999695287,0.18326949943471105,0.2707197314114188,0.27039998656708425,0.20843318411162035,0.17347944162286827,0.29560934424567165,0.3054968544699299,0.16547757447197226,0.2298424923816586,0.20617298993091943,0.7230548128571896,0.24802421642750683,0.36271779400609483,1
