s0,s1,s2,d0,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,cluster
0.2082200235021276,0.7042953839103746,0.34604161014670576,0.340918600585961,0.42758064379584515,0.3031483947649237,0.37199659169120136,0.06539983278997341,0.5445370463139992,0.6865774604120299,0.8464594526932463,0.20538573034854823,0.025736753288534087,0.048745074938924104,0.5726480724450633,0
0.44736742490216524,0.7396275715624754,0.2511266592617233,0.3851468951351922,0.005006449712527172,0.9321074516084809,0.6130169395696279,0.9246246034410679,0.5936413062481926,0.11669676897752512,0.13019700348512053,0.1776302051100872,0.3446373362965591,0.2660476822273621,0.43573491909359685,0
0.26799578322210765,0.7435336428364213,0.25238393332926706,0.3717169821586902,0.7844388548642199,0.7444389174087098,0.21220070939205105,0.8428129066405798,0.820530670772275,0.4792313119008854,0.35786035201243793,0.8279669552626793,0.40140734316953963,0.30232134325362114,0.3889741661528964,0
0.1621246876573611,0.8453271373445548,0.25665968715048604,0.8251089174676551,0.43993514783597143,0.9684583205126012,0.5766716115111502,0.23279840012893138,0.4209501880568698,0.32634163219948076,0.7585679163025539,0.4130722667004425,0.8185208469205373,0.7265993324759217,0.2207139077401966,0
0.25264722674052054,0.59688713589174,0.19321471737377943,0.7191917215051308,0.9781944344534593,0.6473626974822027,0.09950212997893226,0.14064558432918672,0.569361626169313,0.528904525287524,0.38248133695636344,0.08678379878156939,0.9176158964129512,0.6728049665912582,0.06897575117901111,0
0.04733617541109303,0.7202903105707058,0.2245001522605589,0.4617611223880628,0.46351697277470605,0.18393627171343074,0.47047132218263155,0.2736678139620934,0.6239363057515342,0.9626385220107871,0.3553954967719376,0.12248541599797658,0.26490186658589565,0.7226594049784696,0.0255070688865201,0
0.08526111243589371,0.7786271303320594,0.3995339884463934,0.8206847205998264,0.4451210346758411,0.9050570393157713,0.8438014309401064,0.5875481115666338,0.6427354546118644,0.5595436681727299,0.45725940365585294,0.7731433383249832,0.4537542089562746,0.04220006990553837,0.8907665229606218,0
0.29376408087141453,0.8123784858643146,0.13875493274368383,0.8573312872975621,0.4395986707718641,0.17890224843513758,0.053993973528660755,0.536458772674922,0.5872551848398365,0.4059805257502883,0.5139279433840483,0.2143544036432563,0.8506099445413811,0.36387371104551447,0.9966457811226684,0
0.17377466529008603,0.6398342694619967,0.23287617984858816,0.9622998405917518,0.2844704191852203,0.07438995792421976,0.3779209382218236,0.0009023178850423585,0.1654753050338127,0.10372580667743558,0.6904342387204911,0.008098719894815365,0.5063972242194252,0.2270276413251473,0.4345652681263622,0
0.061962823814047385,0.6912283117858387,0.3288677862534264,0.33617907872816355,0.8849136245996407,0.27205222870144774,0.8343246423724608,0.5747123326698264,0.5498620518478811,0.6167078158797449,0.6818620133707202,0.9315603434590976,0.844777248317867,0.2170482386113064,0.2989338957332347,0
0.17403525059701652,0.7121578375517474,0.15199236650648168,0.06561722662096137,0.4614195154222652,0.8021253536124469,0.8217006576619968,0.8948023310424498,0.7306851252502955,0.045647595195627444,0.9214145177087186,0.9909843747353383,0.9378366085529027,0.4880345454831614,0.4739011226324068,0
-0.008332560280372991,0.8159964773345378,0.19601062968806274,0.6319225278165626,0.21768017605827794,0.938682776780115,0.45954557691526243,0.8217118837157129,0.7016010545815561,0.44464064079396104,0.6495660798455988,0.7945982556534937,0.17089423962099093,0.3363486673237307,0.24496278632898283,0
0.25553924698675895,0.7299745592062679,0.25492028750894086,0.7328506261387415,0.9641155480550689,0.3469063968298105,0.5124494621171642,0.8511671726369017,0.9073172093133532,0.19137474154637957,0.320970085587475,0.3909918373321082,0.7859404625276065,0.2616630702934615,0.7910814144752517,0
0.31123230276533076,0.6220399081866914,0.16319758574097815,0.1293647932069132,0.3009622255687521,0.23035486898931645,0.11723764155260075,0.9285635644669317,0.5667472187221898,0.2191437485233333,0.6276129212075355,0.24688625843494016,0.9921307167967581,0.3125540436112866,0.9551166395343696,0
0.1957829378100882,0.6626787493786367,0.21957740070332646,0.5158176816397088,0.7995506068787901,0.8213677768727927,0.09470514108053019,0.15607927427359658,0.810601749432192,0.0857740727263615,0.33561179376253725,0.8303327660560264,0.2275960664399409,0.7853058380516816,0.7442038743264561,0
0.2330804872759116,0.6941939212111549,0.28610459202774297,0.5982499234350911,0.46812419280376183,0.5533606830351564,0.8466258499809121,0.7821586479434949,0.42496097400831134,0.8139495082018467,0.9678921133469979,0.3313133300073763,0.6272100805610922,0.3778358568707454,0.901200534635978,0
0.26887768530122363,0.8830098728710172,0.27953345712722244,0.4368901116381224,0.8512771857490914,0.23527074551954386,0.7569151850874107,0.048419260784674956,0.4396419075384741,0.6737097072848924,0.6268720016736465,0.17051760850916597,0.16960140824188197,0.4387271866603236,0.31490396813251886,0
0.27998298920031583,0.6698403742650895,0.1726170687921651,0.2776500106264489,0.7901255870588925,0.05986153780521364,0.6904268169475141,0.35749196553984175,0.4753585982517,0.49284892010807546,0.9372236571814375,0.8904847803005795,0.11384912624660248,0.5508772519758045,0.3323336832487158,0
0.2642358728921883,0.7769743951632485,0.263632506367971,0.398895749717214,0.8457740605528393,0.12269120649213072,0.975567420945407,0.48455236229105547,0.46305959951436393,0.3046710204069507,0.20867804385666366,0.14632871753336374,0.43053510960483354,0.00849353516537843,0.8401826011782113,0
0.232540438988255,0.7449092745875309,0.1706879219489621,0.15664590784482102,0.8684329472392085,0.390644773168616,0.5325265914851744,0.5209218726711018,0.3607802363660608,0.8196813813077151,0.8276937380607469,0.2802315721212071,0.6262127185173626,0.35835652175376564,0.3850018010406221,0
0.25551023350196445,0.6673575236209635,0.2488482071296816,0.8980621066200194,0.654041964775111,0.24893183094521032,0.06554621326842525,0.01767614705401277,0.9805069829212599,0.4104506832378091,0.5866480196471102,0.66615955290664,0.9769251685573349,0.5572764664926754,0.7044864836708902,0
0.4327838168805407,0.6191412591083457,0.2998273641340753,0.8177897336956528,0.2289836460526331,0.24393626141239677,0.18718329747019014,0.4610448404862204,0.6584867044678433,0.7399822801118704,0.8496842000090298,0.39387489870817916,0.21136292282696478,0.357811746432641,0.42023223707310575,0
0.29124277458629955,0.5872319931411057,0.33410286188395427,0.06781400066641563,0.07814380631395201,0.4283882591016742,0.2477115729964886,0.230294719474455,0.3467513648053103,0.5177323451308827,0.3852553126513507,0.865855951945471,0.9353130229473877,0.008961642594108366,0.7776793433796524,0
0.26919626474133784,0.6246805917107201,0.25885524497177964,0.939153204343361,0.20358454739045173,0.9116159811638169,0.7907954526271093,0.8528234706553949,0.36099058972617537,0.5959054879840052,0.07491144629671265,0.7660949774127793,0.20633180998493506,0.615771923629012,0.9668123897068398,0
0.3078908709932116,0.7117150271005399,0.3156594712527112,0.7560380734012553,0.08816493720164342,0.7937199272777601,0.556579814815532,0.7801866074006131,0.27385041571897484,0.9897334816616185,0.018890986446801983,0.40134766228336005,0.8963485668811679,0.6390386451021556,0.6125157832654329,0
0.26195261571424533,0.8812894457239191,0.16460768460351805,0.49765196464932204,0.4053653613761876,0.06339275491316199,0.4906157039349939,0.6593529401356926,0.7694097108232126,0.9951364926020209,0.11764095838456357,0.5507251711989869,0.5437300277225886,0.9298100909921138,0.1785194564102458,0
0.2519036298681476,0.8337152594480054,0.3048391541637246,0.5621655219984294,0.2716614877877205,0.3494607812468379,0.1139954154984788,0.41415707135343804,0.7773542766530749,0.9904755435988168,0.1129165856112857,0.044671483067889706,0.9961444866554694,0.6629700241487438,0.9714001349853147,0
0.3081059418734031,0.7323848154891512,0.30876326552115235,0.6044046228135839,0.7607799902130621,0.47144449053551596,0.6803351929048,0.5004384111170194,0.35508093937182295,0.7200293487931128,0.9136867945750171,0.06050089321675556,0.2501367303395975,0.37537865937613946,0.4924744210684501,0
0.24504547445112612,0.7282763444870562,0.2579916051216785,0.4989738264237493,0.9005201042170472,0.10276860778666663,0.7963443607498442,0.3903820633718772,0.4439679351298357,0.11555766317322258,0.1538620385328313,0.9882133447099011,0.7387894349686318,0.42960504479280914,0.9127788344619583,0
0.20882229507830932,0.8200411031053958,0.18749090645702315,0.4625530970413061,0.5157533053279191,0.5543225056042456,0.6469943814638346,0.1601000456794589,0.3258371503955009,0.8464949106960206,0.7980418404228107,0.25581807139485824,0.8945665939338131,0.9089350458682856,0.7771793309795928,0
0.308705679337193,0.7886035578943532,0.2477322120885812,0.06963837136434714,0.684936620648917,0.710965726383551,0.7357738713445469,0.32573833437597666,0.9266926317323925,0.23262251768468922,0.7088770693714473,0.08717441144539706,0.2529794039069456,0.9137573930107644,0.4311263571055256,0
0.2864863993795503,0.7718832938432175,0.24364224689242658,0.6969495144957213,0.6281679260967457,0.6820820453566716,0.780337925952068,0.833936103255792,0.38295583913292364,0.23484873973430276,0.1582066053097867,0.26740056518647803,0.31611934102721906,0.08157541337485885,0.8306000106857712,0
0.29989652727522287,0.7630930276595245,0.2155528296640481,0.9802390789540675,0.47134581032299694,0.8934500332036069,0.9730116665492932,0.6485747249786247,0.9833571062360115,0.67460586878473,0.9585905538111217,0.3423008366688952,0.6954139859412959,0.34403423982428394,0.5234250398627862,0
0.25505182634525153,0.7172894274179195,0.15529845134678466,0.43081231432660827,0.33236287550444477,0.8195165966820563,0.1537852669102292,0.7068264772331092,0.7460211408216899,0.4763855571436678,0.6775675276403408,0.8586530412953712,0.5276611489998828,0.2066813531585524,0.9573628717998444,0
0.33026374592991725,0.819065690360398,0.2801604958606678,0.08854556785576162,0.25501490860625764,0.7793637831817621,0.5016442981240162,0.2568688279331819,0.08543581731650574,0.524107102486646,0.016000871336854572,0.8476593645754729,0.24817517212931484,0.24791063153346882,0.6458868368832376,0
0.1665827118295245,0.7774293459716901,0.27715948918331434,0.28237025983560227,0.9964867318451056,0.5703672253187572,0.6769692897849193,0.6625554390557543,0.11120246149981106,0.33694843726550017,0.14820718739763417,0.060456776877187424,0.4410462527623181,0.6631414101086074,0.9162233313958756,0
0.3972638698895943,0.902492302233199,0.2688258464407899,0.5459462629674463,0.8220224782400918,0.4346118808252173,0.9312765881070747,0.19865824007854693,0.7860291670601917,0.7821038574750562,0.4947262805534117,0.40765044797485683,0.04902931561914403,0.29969680591601877,0.7931045664312423,0
0.15196223039422796,0.6732070002330374,0.33018783343652425,0.2860235138771934,0.21040344037690395,0.4908007643037343,0.9122539673076983,0.1962291821888189,0.060768863654568905,0.9675745045584916,0.10066383497528075,0.2924621293413918,0.6353207281413102,0.3965819384607745,0.4720046354167341,0
0.18172324530081313,0.8213861124221092,0.13446528200248004,0.07209874691498419,0.24293045704923866,0.6200507836522344,0.5586034206807342,0.6779354766492219,0.6398999055462276,0.6663199309273897,0.7296917431722628,0.8296999197235148,0.12749302596775625,0.560255992512314,0.6475616879141384,0
0.2327972597883853,0.6678083830657452,0.17807529905395553,0.7506964049146919,0.8933991741727988,0.2650232143770096,0.09728900606659685,0.2272181531779538,0.16688264154533072,0.3113940217797603,0.21904401915820781,0.03441018488128966,0.7317367875139488,0.6520101153208905,0.10996015669640691,0
0.25878084686641695,0.8787763127452128,0.3072177453650965,0.12438140767532346,0.5396988958263363,0.0516762341844631,0.21423259721327248,0.2690424472429124,0.9212899682827194,0.06988294359337632,0.6880266123815778,0.23256821795734328,0.4743423538388246,0.6431645293573982,0.5527169395324758,0
0.3546906606946555,0.719690638352616,0.18755245287652295,0.9801937864497147,0.20560147922659155,0.7686497309182003,0.7166428018724859,0.8966651011372982,0.16023293268866756,0.2511018895178191,0.5622954896014676,0.919295263449798,0.234460949387176,0.996260459679595,0.10578232035509527,0
0.369171767615014,0.7961890498303534,0.20667386718540978,0.16271204910577308,0.022605385851038107,0.9231002621089871,0.4481649377295347,0.05626341387647371,0.23869644809303336,0.42957106125081035,0.6383588466794745,0.08527405051542747,0.46848159576523474,0.6386204489652212,0.38087099182848605,0
0.26799290739678794,0.6681014980834241,0.41491889353344347,0.2913777906277576,0.48762480646116757,0.4114159639730265,0.3311728813199608,0.305546767224363,0.6127741069023728,0.7592970449364831,0.4283558299400805,0.04787860588974224,0.9389178469477838,0.6242298836834109,0.9152974601647927,0
0.3641677713769259,0.8522463301803563,0.21328198629013254,0.5359036651548191,0.5234524622978945,0.2728965805367095,0.27486669847610623,0.668833338013899,0.2627627866035884,0.5720547640065938,0.8126460137141058,0.30260393783016093,0.8821233179088798,0.1270077686982085,0.22695588687824486,0
0.16722406276837445,0.7231559101720997,0.3728170189968549,0.7602711099573636,0.5765736808719706,0.7274373390433929,0.03244975042037557,0.270339742357102,0.10148741064498035,0.6502187636478439,0.8649457531175825,0.503896484383071,0.219648947484421,0.9242408408325056,0.7485269552192569,0
0.19403391418454735,0.7833254035923756,0.121355071024592,0.166353110094976,0.37899368317894366,0.6385992671863027,0.9867957408135282,0.13368846422746028,0.6972197129142856,0.7649335666507338,0.3738112404931123,0.46533349675948543,0.6019338499475807,0.7257485046265053,0.40883420882129584,0
0.16787971192315687,0.7531840074811853,0.19497974347996183,0.9753563154376138,0.3845081991884861,0.5802969761784225,0.10138119086731712,0.20772386086367833,0.5860949566082094,0.7401767088321913,0.35902613775220593,0.6337158240538024,0.9650444796503551,0.9404464384033258,0.8232305759587742,0
0.22972715468997204,0.715330290892842,0.28134224395559426,0.4232650820522451,0.22785029809097723,0.47181383402699684,0.5435718790542665,0.5123837595875673,0.8390691842353201,0.06855580506854986,0.21899851144600202,0.03140801237941748,0.3794839925419923,0.1217435166262838,0.8049018937714266,0
0.2413988923917138,0.759574806733303,0.2547188193488447,0.836064545656141,0.23061498842198025,0.7537367316442516,0.6532452681110342,0.4239131700588781,0.07950530842836256,0.0651727351667013,0.621011505417686,0.5655338397914792,0.22810007428332923,0.14937072479315683,0.7633994842572224,0
0.22470583495203464,0.760609049203534,0.20978358040102552,0.09769013030446738,0.8535898560984028,0.5670387726025766,0.6881449838630634,0.46122827340596706,0.4460704326377818,0.9242483291177269,0.07343316491301177,0.5380770516603871,0.0766198544247978,0.28112544625810476,0.03748225646140657,0
0.2385708922185361,0.8674256986980758,0.20469379183278671,0.21682143506195972,0.4060752813020154,0.17323694116933575,0.40065597992327073,0.36523198989292804,0.05805866712951824,0.2999753995373905,0.8768740129526676,0.7218364934333925,0.5409071694480825,0.29339139788463,0.7920316939326588,0
0.23156407427162162,0.7090423679724046,0.26017678880894873,0.14632811073489704,0.5584558644687833,0.0341258155304528,0.7161480269236158,0.06982732966132843,0.08604709249496101,0.3455255501028984,0.4779972796731302,0.9669665008813806,0.06966225459125897,0.2896914572435394,0.41136712395374986,0
0.30814351136290336,0.8672732412757034,0.00683244280301934,0.009798067432242985,0.3206018540088944,0.903285871606342,0.02697875105727865,0.8233713083048508,0.11782839871128292,0.9868796889366677,0.9967922823522615,0.4993922014456075,0.7722094138454565,0.5744923149220316,0.239825551671622,0
0.14927057795035154,0.7321732803858061,0.2281020409376926,0.7376812203084391,0.5183996495425853,0.47399323386219794,0.5883144111828309,0.6501571512932598,0.07934323057386838,0.2745307018065001,0.13980876515205853,0.919684383005889,0.176212973507322,0.8635134516820228,0.6127150573274729,0
0.3302459295873772,0.7541983050382965,0.19898376121372835,0.14250124586701396,0.004246888614423239,0.47667294465705046,0.14592683483129198,0.25600465183403676,0.5621277720889696,0.36280636572870695,0.4185765229071654,0.45456686493417875,0.7798385455484418,0.36043676616535025,0.22536668647162306,0
0.3908346693594105,0.7292681754711686,0.258000328682339,0.1954521532515443,0.8403302303933408,0.8412395434666889,0.5443264244383994,0.7857295376201546,0.36564948665639674,0.16399325478264504,0.2005602677505458,0.8063946905575585,0.2462954279808962,0.6511122858111904,0.8961451857311089,0
0.19774365881768596,0.8181465786456765,0.309091872501134,0.5290056760808545,0.4413529415278318,0.9791093959537565,0.10256494903899749,0.48701489284420907,0.5355798688531455,0.054483003397949314,0.45879664220888594,0.443448323064624,0.47367633556977984,0.7357404325377326,0.8929458333879662,0
0.3576452645605686,0.7707568086895565,0.31593588565544556,0.45598776400524843,0.043283333707083704,0.606204863632022,0.40973317870123827,0.997201488679854,0.4792543168398006,0.3989704688316492,0.14289660779996194,0.7983240435862602,0.9876100772803125,0.710103171552885,0.3416865878054104,0
0.229988732113707,0.802184565781503,0.35844717032317885,0.5189780626979515,0.03959903802045439,0.9438189916767348,0.43155190529607323,0.0756592402945836,0.965245394585901,0.2372064564657007,0.51619952915343,0.9862863733923797,0.5670099242342235,0.6223810290761754,0.4710923800078701,0
0.2721898009651486,0.7622571359485069,0.17283925936637684,0.6486092161891218,0.4289878421345822,0.232021478606954,0.5964133375964378,0.6816210351085872,0.1712093527430656,0.7715095883910466,0.47408434429990465,0.7967821414584302,0.6522932526587069,0.9481746339805347,0.7142671307202999,0
0.19290827035445873,0.7277341946245501,0.08656328944952832,0.9811685261500364,0.08225256974327233,0.7451994479777823,0.8165639263266712,0.25628852458129336,0.3554286078542328,0.973917374611462,0.9231437088823956,0.11916366295350234,0.8049715611914846,0.5626995546923086,0.6456474176319837,0
0.21349365477768106,0.6927951269446423,0.22476318289530983,0.14111900648888742,0.508482580642881,0.015406492896109403,0.7967170636471637,0.857162158752524,0.5223092984503939,0.1184803650873586,0.14198845744377864,0.29867507299859997,0.5417175786695725,0.36633541599641517,0.28263336760234115,0
0.34829133688233727,0.8322573912069305,0.1973767345621174,0.5280995472741484,0.555525544443414,0.47099871884721867,0.8994127274625522,0.2219989906560088,0.6081750555573227,0.3347264710891422,0.09540731802083091,0.5120347357198755,0.8804409186166295,0.524701410387974,0.6884316155365546,0
0.19214785687323593,0.732099854842848,0.3178935609742931,0.41318323778692323,0.9986913444579228,0.47118518350265415,0.9741906149910637,0.9426096634381826,0.36024814886715995,0.7801601511992191,0.3289316214436526,0.21434822917679364,0.6233210650565435,0.34628159062214203,0.7226996881931335,0
0.13946061478181376,0.7494408231151521,0.27535480029582693,0.9079122893041488,0.11403791105760397,0.2903337564018421,0.9634611358347829,0.5945139003028659,0.9526183936141123,0.39681684471966205,0.1545041458093166,0.6800995819728032,0.09346015822414389,0.13404594880177256,0.5025244228737783,0
0.10700978234360839,0.7536580219927026,0.24493244100660408,0.5760042492471871,0.07992299223050259,0.4111541379277496,0.769447793667094,0.3440127841708803,0.5504664874831794,0.18321939210742644,0.4979368091836853,0.239050777890785,0.39799708993320293,0.15563400003528127,0.45577499772558583,0
0.30669338214670444,0.6466883097314424,0.38643380746146866,0.9587415839588446,0.6658065739696776,0.43259119858749717,0.09963140385487146,0.32914216709370225,0.8463891515169867,0.41890988242667215,0.5807202712001598,0.6038978668412831,0.7856877687284413,0.01638048860706154,0.7032725954059846,0
0.1996090666954738,0.7158610015735141,0.1576371744959989,0.23424631549886443,0.32081441263621235,0.3636206399134434,0.9799450883977859,0.2584813367505684,0.3594715623149405,0.46451151765192256,0.2684279295821026,0.4887414900667557,0.6252928114919687,0.7074236076889643,0.06798751494471,0
0.315393216119895,0.7341096986006519,0.31369580845573347,0.5660019789041427,0.9156777490851912,0.3305611370500521,0.2151817666071263,0.06849629688794245,0.23650771399019332,0.4557045737441836,0.6262559481647755,0.5052349584577845,0.31936694656169207,0.5671420286645312,0.15787385998946635,0
0.313040136614137,0.7074359931181261,0.4206084169123542,0.49631839296721103,0.10853976471724902,0.7568435847183439,0.35724431550867397,0.10154236398398742,0.27604840960576993,0.676791602791345,0.3359845949823109,0.31139652078612423,0.06274511791430848,0.9769253650761694,0.3594521122259471,0
0.19600700274920105,0.7910056167277377,0.39098518515487324,0.34543145131421116,0.7434529165722734,0.5341499385200321,0.8310124909885801,0.867260618543342,0.26481699015407345,0.5707239034182753,0.9845129039433247,0.30308347031349847,0.46804305361803156,0.0346197674348413,0.5350138752431103,0
0.2119001107425312,0.7217380497113122,0.2542556398642603,0.9824181309305126,0.8144248950347234,0.041482490841932895,0.7284053517724347,0.6444802126703513,0.32309725637985176,0.43876474253730713,0.03945248693613834,0.8113455538082679,0.08917670788314358,0.7205723126753122,0.2189560204052705,0
0.2458732083910536,0.7442754230521006,0.15910970201158078,0.7915407526679854,0.5635030938909339,0.21604581232173892,0.7003096613383535,0.6796593647887762,0.43640680831159717,0.7573390072794016,0.044866381157489754,0.12204488965590077,0.06807646165461967,0.9229533470202453,0.966938497139537,0
0.3454576273896143,0.1427357994062068,0.11779089249503907,0.30141848943065885,0.72558787594616,0.9037200218261526,0.07133001444837528,0.5106563625481637,0.9700656511970045,0.7497051708627546,0.03668938217437678,0.23186265356185953,0.6633199355729377,0.7039364131958917,0.535934604008015,1
0.29699960925854996,0.3145389905599331,0.27700023044514377,0.17683004871279284,0.4915135148722686,0.2883080809934845,0.1270664381950205,0.44204971536282656,0.24481295780256462,0.5406992971823052,0.12115955965204217,0.24385136066980995,0.9499995617811334,0.31091255429351616,0.054789367138347145,1
