s0,s1,s2,d0,d1,d2,cluster
0.6732466295072637,0.3378510259291891,0.04191497293958546,0.12472878237212104,0.9353898444542772,0.6622895107842708,0
0.5684926034709431,0.46647957129230755,0.052766294998708496,0.7435153473492384,0.2798714270290751,0.6390042731489399,0
0.8165186994015637,0.28020738936618167,0.28132649773262325,0.05314583376034587,0.3675710756503304,0.7629355344700999,0
0.8658273592712658,0.25910663955928503,0.3067937123136877,0.31628918852422905,0.8317325448802154,0.4249341143639659,0
0.6327530063246007,0.2348165256837489,0.1728540934863158,0.016741616656693825,0.4754582646048805,0.6580166963040733,0
0.7292558176588615,0.25560820639579385,0.3530230477537428,0.44065881588220834,0.7945488756084977,0.38389037211100374,0
0.8708402611435024,0.18830044378565322,0.1120453938323838,0.8199803952609914,0.29152405631279843,0.5981642688594265,0
0.7274749332749473,0.40636430401034773,0.19454461435564296,0.8040144928560826,0.1120016644183206,0.8847056319520289,0
0.7651530025953883,0.24384130205070387,0.4155867594767514,0.5690031252825849,0.27113018597201854,0.6653969472924783,0
0.9343892982550475,0.23939458870175395,0.25303091246863757,0.9805952409903423,0.20449080426550892,0.6477632899090197,0
0.7953365044553568,0.3268462873001503,0.3592946906987314,0.28177166335001125,0.634174467804813,0.49100830381676397,0
0.5918528143412825,0.17205000728234543,0.29152380418669616,0.7413206032257462,0.5160903798502905,0.44798845951243405,0
0.6985365210719733,0.23727344315107393,0.2484785997986641,0.24832078645693234,0.790488796593206,0.18864337051806768,0
0.7302973508835205,0.21261900863815672,0.05412504160042586,0.2960599688862635,0.08000546132233155,0.8566813006663152,0
0.5307206276709758,0.3601602680184912,0.2249277258935739,0.8077798703215013,0.552963539199288,0.8003806871984903,0
0.8024540129418497,0.3289877242126389,0.12586837412876423,0.3872808123650763,0.0636160464993536,0.6605771766010822,0
0.6058162208975348,0.22820916149722503,0.268921808906141,0.31994429146877224,0.32708137079918653,0.8866023361509769,0
0.8018222749193818,0.23327135668830948,0.1231680463980282,0.5121704083193978,0.37775266229353077,0.19936056011405323,0
0.6347836583873336,0.17335986316620722,0.24445413545427236,0.4979688050047989,0.9985731858436263,0.8373084027041415,0
0.7204793859007352,0.17398174241760833,0.2821283537772055,0.16039985920887845,0.3290697905043205,0.7577737260772947,0
0.662527191576877,0.2956958853303727,0.19162231635448596,0.5344224501081181,0.14544089354736334,0.8494323697073954,0
0.6859975674740961,0.35385982489248546,0.2915722651516281,0.2994572969867181,0.2621613269091735,0.249869489263994,0
0.7913831817863891,0.26525570769873563,0.25766796939550696,0.9794195539666996,0.720345649436283,0.08377152392250109,0
0.8739741268118383,0.16524688921512742,0.1717300553983664,0.7794464722606047,0.09971224801945,0.8286089333775022,0
0.803707929523363,0.13929896678057657,0.31489036814651306,0.8356244822305195,0.23665750031943056,0.449780793430942,0
0.9839749472085249,0.3491002409243459,0.29211998103500936,0.8020828134979918,0.03498255041645504,0.7759643653124754,0
0.6451726592268341,0.2781696267336513,0.35736161026363145,0.21681101931644853,0.7155361970631379,0.49584380242469106,0
0.965100715393096,0.258392771421888,0.18821995965309932,0.34580027928372814,0.2002887713629382,0.07950187103215167,0
0.8556317185123928,0.11942325914606927,0.20686192717105817,0.07665400320963223,0.2485171100737953,0.6654132435738971,0
0.6927686140729481,0.3363449655073798,0.24839459304047629,0.5088327222154331,0.06502410631198852,0.5254013099450549,0
0.8793016438123995,0.22918908432594604,0.2502736084628035,0.22536328118384774,0.8815821566653906,0.8292198212583175,0
0.6981045937887154,0.16544581389920274,0.23692210009663983,0.5636340153504212,0.5965416194439841,0.17847082549134474,0
0.7369155203070288,0.38776533247026823,0.21274294588928466,0.7135087185019571,0.7685555591917027,0.46902502362984155,0
0.521484509632791,0.407439200645037,0.15575642051736813,0.9347286623607802,0.6308294633363,0.14604381931366894,0
0.7497125659709828,0.16032878272327838,0.3307275561961514,0.7033819030448974,0.6708869358514105,0.8977872065745146,0
0.7412814415104158,0.17978364992292095,0.16435040584835603,0.7175337568247531,0.6776917896524074,0.827947767160147,0
0.8134551311793957,0.294640185205995,0.05488293263332544,0.961490528037523,0.40497379348249674,0.5641662749018312,0
0.8398986724125865,0.15938077348013296,0.23952725203270026,0.4610846100402465,0.03429740315610463,0.5976325595513636,0
0.6006277289246403,0.27446441126355614,0.2742957836871404,0.8621640129990755,0.6282173433094848,0.8043231028591951,0
0.6705631994582928,0.1948833809276791,0.32762683929210684,0.6057177356175955,0.3660106838260291,0.6309680086083636,0
0.760275591124744,0.21601030651573508,0.3711619334382668,0.8458974302825268,0.4933722904097487,0.22842634628252545,0
0.6682351207079232,0.04115918939003971,-0.00688855859407822,0.15814752375632024,0.8442058419313765,0.6865854363075579,0
0.7697131046092444,0.3818873639244532,0.21411515878760207,0.043150361280065774,0.35239199543780475,0.50046439419366,0
0.8478023000224216,0.09086681973093469,0.3322529246222322,0.8528709027696881,0.29806866987692515,0.7921981899381986,0
0.5959990303874184,0.24289894325821484,0.10398097340592022,0.5811642570640168,0.9065110091113775,0.7324089673456954,0
0.8846238836809259,0.3122292883322357,0.26957005685550844,0.7561654100604026,0.6576050008751413,0.8134515840707691,0
0.6266439703295368,0.4055312151092997,0.3074092205338386,0.8009798609504662,0.3560858589691155,0.05007733805453918,0
0.5904326764295325,0.2518223348940184,0.2512614660020385,0.9435052596243513,0.6906280196169777,0.9552470549252986,0
0.6145541221869175,0.3623828522928677,0.34896866147913563,0.4221445339888312,0.7949162112016814,0.3548699661674177,0
0.5627442452669957,0.15058415386770002,0.21436708415802375,0.3658378051055543,2.1058488256064933e-05,0.22986725776917216,0
0.8107082595619531,0.19354478370932202,0.3440757660925917,0.007348146187065141,0.1546020864215778,0.5342207910251024,0
0.7974170086228588,0.34902050820439756,0.15057157325829307,0.465765873175639,0.18871931238402273,0.18156871227424265,0
0.773878564545115,0.36164062486523485,0.03860773352142627,0.5077915810946916,0.853331285560025,0.8208947916922749,0
0.8395254884526233,0.254235668369973,0.1299090700924142,0.14133391527733274,0.2289135005881523,0.11608765295806067,0
0.6925347444120348,0.31713231822843285,0.3762191345515754,0.5102546081849231,0.20371668095871087,0.9935049968576546,0
0.4678294066049783,0.42948256001120155,0.23627606259742653,0.9759188252369413,0.8125442807469508,0.2799864356980758,0
0.9342887420389344,0.29155647434190185,0.28625575570928113,0.9584009325164127,0.3039659645179448,0.9542491523008949,0
0.6784473772114051,0.3449199666241701,0.13108236922829053,0.044329243002562024,0.814114533394698,0.8144395486658798,0
0.7090164435586611,0.27285672400340527,0.13275049680487191,0.021056088458734412,0.24028289713315631,0.16231513502160044,0
0.7625049472698406,0.2978391285371332,0.281155798380864,0.0780061191521575,0.2254585379922014,0.8660035657267915,0
0.8173365900222163,0.3308962705763406,0.32935330438179716,0.043398988217307255,0.40712894045052384,0.7593463296751566,0
0.7637630889472733,0.12108416109752604,0.1495647043250353,0.8593127015125107,0.9782023757929522,0.3369609022228147,0
0.7013712551491974,0.29848510848499665,0.22092337493820863,0.9457287420593599,0.4294461453391646,0.00574606518248888,0
0.8345998469967288,0.38139352411856176,0.1782197757287649,0.3067521634582495,0.6328456737253808,0.5105110972425696,0
0.7973688540072875,0.32215224340094745,0.3223696865366229,0.5002066729383507,0.9705741675636478,0.8926476324788,0
0.7824327254251614,0.2059968198182605,0.3502580035803679,0.2753952596962388,0.5336491628213107,0.07091617979505849,0
0.6590834554447569,0.20762685739099732,0.11197957718264506,0.08529206283608648,0.062187313918177556,0.2545874419691764,0
0.5793537700649664,0.13405929059777416,0.6405248727173027,0.6442803331586983,0.6768334173758106,0.44758714627977747,1
0.5682518034783273,0.28631887602278316,0.9271714340554402,0.0620622389267842,0.37542056355412523,0.7859565968510642,1
0.8131639236657192,0.21211611965962945,0.7162002016301696,0.8856929821519464,0.149542156647553,0.6070781036327251,1
0.632380468854236,0.10058480919207932,0.8191316803301615,0.5354126526545547,0.11022800551719891,0.902303584790493,1
0.7368234879629241,0.09028969861434588,0.6537820639334958,0.940333718465275,0.8288714653257452,0.8088688451061723,1
0.9056405725371898,0.32803842414595996,0.7497336247466454,0.4062019955204007,0.5098772893901233,0.11815119800332241,1
0.6434697988939727,0.3824137083678193,0.9117130429325926,0.5810629001080491,0.7723253061418413,0.9059215431302444,1
0.582904877762364,0.3532594864733002,0.7328218589399831,0.7322974090859137,0.440436768839477,0.8234566749672361,1
0.7669317251237904,0.31279402624353414,0.7820430122709859,0.4769007686545612,0.5850697770413715,0.1388828020996843,1
0.6742452986424926,0.22076493130864205,0.8748847531960536,0.681599679321705,0.10616899002928659,0.689617789492575,1
0.5074568922695489,0.2673420294584296,0.8531298532085476,0.8261599211545176,0.5026637752404942,0.24743084694816142,1
0.6411158157848325,0.37209554349446555,0.6182300042017704,0.806460373237948,0.281174932323936,0.7406797334695088,1
0.8460179795158715,0.34732270115646074,0.8596106850683685,0.5404290252486967,0.4906916041415633,0.6715011492418018,1
0.7485610352595273,0.23974270518057866,0.9123744026368165,0.4897734628060527,0.23191586390901509,0.6696158821923789,1
0.6879437532709747,0.3832023026766743,0.517902710404075,0.6135164057319937,0.5451841382171297,0.5923070508075929,1
0.5813870244942191,0.2556574358937623,0.7333292721718138,0.015315289428195378,0.9962922590291431,0.9847052152014423,1
0.6053653992786365,0.13284028966250544,0.5819225015730844,0.7514315220234825,0.8863828965237152,0.713879288849925,1
0.8761188542001563,0.07431401999806131,0.6392093016018885,0.09664970773581694,0.14373158913089623,0.6002912891482773,1
0.637172741519248,0.3445883207608578,0.8992659025540634,0.43220094080782556,0.7553344323265291,0.6555961372966933,1
0.7231179652476852,0.26471874541916696,0.7277401019459754,0.666788095540939,0.6101777496144001,0.7870635070008448,1
0.7916647829685336,0.22253642834697432,0.7158883490709126,0.646490068549401,0.8638609260425535,0.8656347759680174,1
0.7145586294300221,0.0924464838194711,0.8414336111190122,0.5840909168406128,0.7612196287474889,0.10659609332057651,1
0.5880659058899942,0.2474130356784581,0.8504227617962196,0.5376460532364007,0.10573834335943255,0.30554770045440693,1
0.6476117734074278,0.25715654807637356,0.8411415703209908,0.548980575989437,0.580300368907477,0.6702768613285105,1
0.7064271320792352,0.08599535891663607,0.8353122642088537,0.803694761870889,0.5448332157804165,0.43149228131853423,1
0.7865086145942534,0.17478195846294128,0.7262852563500348,0.31161416427222166,0.14820164016428616,0.7059698982457391,1
0.5089676482028592,0.19229566232056378,0.7592130788240141,0.9970619653072647,0.175546110609771,0.22948969713029377,1
0.7190196000440902,0.17006288967397998,0.6791758197143506,0.8641271396072626,0.9356815027170907,0.15096499277625253,1
0.8331572250215104,0.09211646338044499,0.7917420938903282,0.8921492035385342,0.9581715974404277,0.8643704739433007,1
0.6767592803263084,0.2475977682476529,0.7931118680076906,0.5458892803010552,0.8633746015453067,0.23938909161554256,1
0.6369345741122892,0.17024489319700342,0.8499027003380522,0.11704402017505289,0.766664203673236,0.284518302747211,1
0.7652147485206923,0.29953417460425824,0.9214356037259673,0.909465589015808,0.4089030256187133,0.24453751360656428,1
0.6724540368335474,0.3418241682570261,0.847349486563852,0.8011491419814,0.7911444652238123,0.07149617681254783,1
0.6618165416597104,0.12506413646654252,0.5832863600654414,0.3833520292771353,0.5372530631076872,0.6908423482778103,1
0.8411687355918118,0.22282152588418438,0.8494039725964587,0.24585244898362713,0.21079194976427884,0.03603499618128858,1
0.7162888618934419,0.3361102302576929,0.7823339769486126,0.4802089522217917,0.5567114044857878,0.839015641871257,1
0.8344852366367622,0.4331408351277285,0.7650978402180252,0.41904773252077665,0.5241276127101538,0.7194390233654583,1
0.676586678175134,0.39381156696363395,0.8344817406629768,0.927133199108077,0.6623636263911896,0.2646840378382205,1
0.8544803204252087,0.39404793781929054,0.6629531941875461,0.09480388168485554,0.10520511025908974,0.9954166424163843,1
0.7608639019590125,0.28306326429966056,0.6727382898961896,0.8795964841100881,0.9094010261774105,0.6283291404671166,1
0.6301884310751414,0.30055540840243217,0.7949873626133234,0.24270984284391528,0.6237214705884042,0.7867225445439515,1
0.7669913624036686,0.3944057173921883,0.7273030409219595,0.8421532880753014,0.14839895755183108,0.3950207294710144,1
0.744298749103978,0.21972586864064583,1.03847394370212,0.8786158434995169,0.16807997215354242,0.44483413997851085,1
0.7502407731435947,0.2930947013581571,0.7478779750751848,0.19102814075271346,0.5032952552784765,0.19321681591580975,1
0.7015787040073079,0.2358415593138494,0.6113493571896971,0.024113023662434396,0.9305846500057903,0.35611376579542453,1
0.6256365447543918,0.04215721964575492,0.7622556434873674,0.8720109088642083,0.16737864735106311,0.053633632652492325,1
0.7536871454054794,0.17424379526416042,0.7833184915039328,0.6250692639355073,0.45023113963713846,0.9537810996879711,1
0.7071048225090147,0.26407499830941067,0.6324390812411259,0.6438165027298101,0.6021374639161223,0.4417394380509245,1
0.6823800818084987,0.27779474260274717,0.6731941922623021,0.25513580802572855,0.7719437968387682,0.33435973499347704,1
0.874296362189138,0.2933567152136823,0.799566385268798,0.44002620078933985,0.0167772527058212,0.6811557766819251,1
0.8638842818323043,0.28507527265220034,0.654651696549404,0.7726024352687415,0.2255976923212708,0.11758932139317757,1
0.8357399658474655,0.0834296019572684,0.871692350590135,0.11559162802642475,0.6374954302332532,0.07123117078084584,1
0.7250771793431476,0.08005598667346336,0.5675704884282261,0.41468156955046676,0.5055226699620307,0.14095513069179233,1
0.8252665729940718,0.3697662127887357,0.7415846829642856,0.9924673775435026,0.6119610987470877,0.479668229615138,1
0.7956904318221475,0.3025917386569419,0.8362809528402029,0.9374915232343003,0.9565202755798895,0.4833715999299857,1
0.7833857975626191,-0.05826663377713476,0.5749446240821889,0.5308855152428463,0.7120104123863428,0.9041309043742328,1
0.880430939460904,0.1880435959288635,0.660692050690776,0.7185373404816787,0.5833994829962852,0.3348660122323167,1
0.7441545082443967,0.2847059328232402,0.7768344509609023,0.5488799592960765,0.39406149331456886,0.31245370167245823,1
0.5070581292178236,0.30451844593095284,0.5548626731765279,0.22847792734537098,0.43994466649261965,0.9314394492419018,1
0.797328899418996,0.2307166280127521,0.770947293101144,0.9985831979325097,0.32765069514416345,0.43436958566226525,1
0.6620534398873236,0.143099190202785,0.7845068069777839,0.7393978969288949,0.9937274955857763,0.6889738112285507,1
0.8529421899318768,0.2395877406184253,0.703829507991899,0.7377606292389133,0.6310124500755777,0.5925865039615189,1
0.7542992516847444,0.32439177459359536,0.617542675229034,0.9273156698707016,0.003030535303438331,0.7496098016224616,1
0.6818976930892305,0.14454192829756285,0.9649670161923978,0.3242496095279217,0.9876619838588933,0.7352740063729115,1
0.7988375086187988,0.28794116118431434,0.6763506092461051,0.7115869059035793,0.40337925295605015,0.5714441235717026,1
0.7902118532698257,0.39455940875257545,0.6840757883622143,0.07217326226022425,0.12026914727937854,0.6202203415706001,1
0.7546197740003981,0.22414413421678261,0.6011330713168869,0.11201039186780293,0.850120381575036,0.7135251769669317,1
0.7595749046874947,0.22819294992397282,0.8058985873718203,0.9221146675321922,0.32329096956355363,0.3358581614358871,1
0.8767017210229389,0.37697900883504976,0.5949591072044856,0.883869095525067,0.5567218258064639,0.38959309508429973,1
0.6699728705905017,0.28403482098579386,0.7601459228328431,0.18776495031142382,0.8664398030388246,0.6874187397394399,1
0.7019054584576974,0.16491828447098217,0.8458513864433455,0.5510699555295839,0.28474380206305894,0.27704450182715223,1
0.8880362422527516,0.1923412484016405,0.7652994929696463,0.9305907232180067,0.3620647074906047,0.5306029020073104,1
0.7119848640298809,0.15997734641004835,0.6334584185239628,0.27391679720629813,0.9511132789434774,0.4364298700238375,1
0.7242879271165363,0.2157683762033898,0.7944407962553729,0.8813072805533761,0.2896539154851385,0.46518896450100056,1
0.8293897150001379,0.15120940934661656,0.718520129089077,0.7358779480807037,0.6436510069793595,0.3332521967740256,1
0.8384588993896718,0.23848656849966576,0.6495841732588303,0.7999266162702393,0.7100664167078071,0.8817196888728384,1
0.7851473444136918,0.19910352696814135,0.7639986811029482,0.49846245583873094,0.8097760069060292,0.610908670931892,1
0.7256766567515395,0.29278650077049423,0.9773804119021916,0.12734363351636724,0.37773683085139875,0.3252998928214539,1
0.882548068351293,0.2062382813714179,0.7655973078730678,0.8189215705376808,0.15219725886332025,0.7343729959943598,1
0.9058775391276229,0.2920842729793014,0.9490075339906503,0.9289133445625393,0.2720411636623715,0.5321681146187758,1
0.6350990939009016,0.18160011775882048,0.813593955702345,0.5704483653928395,0.0714588452885434,0.5003638677638307,1
0.7649638559076856,0.2760631805763736,0.809116789384682,0.2969830324508015,0.8967780324225653,0.6190644662783488,1
0.7060788017177625,0.5017335729049801,0.7312571820838031,0.5409296506169906,0.5019569448766016,0.19915698126962667,1
0.7297700079857725,0.35397311817489696,0.7757821340772124,0.9236707461461614,0.8024714173368805,0.36051794003514104,1
0.8556673345485242,0.3337934994127974,0.6521321896179085,0.29009024714110154,0.8695107457989514,0.25778618250853236,1
0.5888406932038186,0.34892867114150106,0.8527776274926324,0.2903379030160991,0.09333192313284766,0.34502995895430333,1
0.6945310609489671,0.3547995658493363,0.6788602788003796,0.27650415091773584,0.9612293941763921,0.5472724126590732,1
0.8915806420240409,0.13234053029722767,0.8640112542998576,0.016977815526740825,0.7629717109424263,0.7793254020214464,1
0.687583184354177,0.18558380293497506,0.7050990423504564,0.7492352747494695,0.2376575509871599,0.7360039263664101,1
0.7277858904878236,0.22131227567640677,0.8237627536884512,0.48441399333910484,0.06924729948478225,0.609928615052198,1
0.8228238777849123,0.12311881972008007,0.5871863264457737,0.4817059049631398,0.7671158249515181,0.08392490042856493,1
0.6290018178951469,0.24907629250089205,0.7566626261711412,0.7302717437421018,0.798139713860608,0.9542007822144587,1
0.8221025913500248,0.12623552657790715,0.7066809713665375,0.35726635709628785,0.16500329417257353,0.9910382098547823,1
0.8067708845141884,0.2793092237734749,0.7841156020130876,0.2924935515854017,0.7466644264398251,0.5569882823587127,1
0.7111801153738411,0.13723781975143473,0.7351802595399991,0.6714174708456583,0.3566796086969992,0.2950458377828694,1
0.6235669540648443,0.1067943472136659,0.8462561912884363,0.92410939900592,0.9905043915928654,0.6537617358565707,1
0.6363598350940783,0.138001559926736,0.6524887128579734,0.018995063868723516,0.5787246881549424,0.3743850713943805,1
0.8210897005678208,0.2491062275764046,0.8140351844650506,0.01209871396358797,0.9992410443374907,0.9390484882607326,1
0.6214711796506889,0.15509168427565703,0.8779337186157541,0.6803556414584193,0.8973800201015235,0.018920068618082153,1
0.6858209972156288,0.27134586599168986,0.7814467001055536,0.8818561652170259,0.2690628218833867,0.4037866805931092,1
0.11969078873228195,0.2671130112292702,0.7093384228043699,0.0930811874922538,0.003962697426450834,0.5583866696349568,2
0.04805193900679827,0.26258075696864813,0.6198788465184839,0.6917530653146797,0.6788749573039708,0.5690949079501164,2
0.36759984317947253,0.14036622101678625,0.4852574115062712,0.6237278071235627,0.7989466631373014,0.15839115574890394,2
0.18765756278225323,0.23558727045557012,0.8904018690708102,0.8380267898796815,0.30269648399350446,0.6100242521229996,2
0.14816328039942578,0.25893360449494474,0.7552346086413034,0.7192418915449731,0.6645961146415923,0.8469598832815072,2
0.35839127590746284,0.33556788907295443,0.808664386951055,0.8403157622286389,0.5543207074108718,0.9351529854396649,2
0.258021325097644,0.03029647127018642,0.8238962120155003,0.8149489404200181,0.4549066106375764,0.7952808328542816,2
0.27765859972939627,0.0732502907461696,0.740795836463082,0.6347561173534682,0.6166854549953146,0.8172900261982172,2
0.25757060407048465,0.3478534116083414,0.5887535789886991,0.020901641443621943,0.22705401993083563,0.4482979793928755,2
0.22231686869167444,0.3795517075982331,0.6643663719414468,0.07469622403752874,0.6609303432218037,0.7863333508210079,2
0.28309265526576005,0.23209011014867023,0.6842895432176799,0.11659884433253409,0.7181132951355721,0.39606876505606525,2
0.22259212125743624,0.3029772625261048,0.7588599986340394,0.3184817352599746,0.6993455005373754,0.5239514255183055,2
0.17449721045989003,0.3093548300931179,0.8394946051339507,0.5407180529367827,0.9150625446711933,0.46677625295935077,2
0.32476040455388144,0.3417457223250159,0.6404409635646255,0.9234189190769123,0.5372121030545859,0.7510493207511066,2
0.22158752479843735,0.14854460078720577,0.8155949001601059,0.3458700724952096,0.9708294276895576,0.7211085025015589,2
0.18783122620150697,0.30014679058875676,0.6596668584530181,0.24053662293447153,0.9218574845727664,0.5655616871165476,2
0.27330270199636864,0.3512923949532447,0.8035075113927279,0.8958819411088786,0.657311327776804,0.008348768293981346,2
0.2147176552657677,0.3001440854529081,0.9265590731684566,0.6077341795184,0.2360761049821477,0.24284042733095246,2
0.38735787854880166,0.1184738117841258,0.7023829130283124,0.4889355929097364,0.42920065808701113,0.07797134230865665,2
0.1408034544735614,0.2643480805147824,0.7125565977942313,0.7893664026343218,0.8310669845559827,0.3496410359682114,2
0.40025543560488064,0.27659793319257236,0.8484843255081711,0.38613459356161683,0.5317926946624725,0.4950136765389578,2
0.29180398226534154,0.32880252470873295,0.637335665357378,0.37878729879286344,0.827293469106269,0.16617587119281196,2
0.17501599360981634,0.4048246618128639,0.9492177394555871,0.6965904480864248,0.24313138589771333,0.7371295831027436,2
0.28440620426090946,0.4706783235836879,0.8772542803948385,0.21506707195285713,0.6144430365704319,0.8543498914736609,2
0.1413818750486851,0.21086410845300693,0.6818878264772777,0.7023246234270849,0.7738084023172112,0.7808099031960378,2
0.21712337079624205,0.31501867334065986,0.9163671317198336,0.4595184850443508,0.3539931306863334,0.5887600035478159,2
0.36106625754363064,0.16532972941640253,0.727268304988711,0.899889812534017,0.030180599868006697,0.5491518005818439,2
0.18649895395615929,0.43353967560740647,0.8447696727559311,0.06414955333625294,0.20423125330643288,0.6429155182118717,2
0.18676501361464518,0.27312699943885765,0.9542553751698203,0.695477390416924,0.00810128108684327,0.9933659504852413,2
0.26618210994439245,0.1058511152937191,0.606357255609882,0.9877254636969202,0.41552722056034586,0.07105352125474251,2
0.19385408514055957,0.3868364315810227,0.42518455925261284,0.7971574506089811,0.13750100065938564,0.11676714250599962,2
0.08720310965937703,0.2536929192586753,0.6511005105874912,0.09296525174134196,0.5516067504874309,0.3922496308253791,2
0.22622992792178404,0.13508476219522275,0.7535048917736352,0.296202467985632,0.675464364802496,0.49013045269502264,2
0.2120196778423578,0.3720160214559865,0.728717721454483,0.7018816036521214,0.6949320817337241,0.39407985852264493,2
0.4253084954614333,0.3315644218933402,0.6687891525457469,0.15553230583991517,0.8445993852381424,0.44230617277968,2
0.24394854918113842,0.26867413770038867,0.6705677260764538,0.48559420729164116,0.8267271377187811,0.04033891285436875,2
0.14430985637501387,0.3366333432125631,0.7402563320037333,0.07866401949495694,0.7267334970780372,0.22832184400333777,2
0.25210724729991885,0.3190018772962826,0.7639500718024408,0.2411967930986979,0.4125042612631151,0.3417813950941082,2
0.39624908159903294,0.37978940345168105,0.7004649461650314,0.4144955774206761,0.6049829979006225,0.06446399140672654,2
0.17825899024175385,0.36011995266234964,0.6990909006304336,0.3770078628172724,0.7973621148866085,0.10927157303781398,2
0.2859318651914876,0.41264732400262205,0.7393959387795095,0.2529046499725247,0.6355415692077167,0.8373392289531677,2
0.1636813018121872,0.34258506595358457,0.8263582361731989,0.6147299414884722,0.9189417744385583,0.7247289021914354,2
0.17786307693701564,0.2762015039709654,0.8016613429498374,0.8864984751339674,0.5439017237361408,0.39918049647939624,2
0.3215750402508922,0.2368624326696879,0.9765432273172776,0.7069697325979419,0.8328883851353562,0.6416480260686208,2
0.2610541992787917,0.17170680208961836,0.8975273635042852,0.0808908713128329,0.2064501517591537,0.2709885972278734,2
0.1613377569948056,0.31506315167785093,0.7121312685598946,0.5664723778495615,0.45909335766218584,0.3884924416347668,2
0.331376763129655,0.424934113805766,0.8393809835501007,0.6221922442660647,0.30917473656750216,0.8256925234323395,2
0.3033844336318921,0.04065803825616374,0.8712294719400429,0.8585814229429853,0.7503688982414666,0.5980071564119561,2
0.08222371108229198,0.23429159479027847,0.8328417012769406,0.2589666882152487,0.2589810417222579,0.7834817544508631,2
0.17337230842344273,0.49482784417157166,0.8885185793084059,0.6986908045828029,0.7252060446342594,0.46882032110945415,2
0.24907265869465792,0.32468335756480693,0.8414931068057329,0.6852416289667025,0.8885567806565634,0.1554415482711481,2
