s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,d0,d1,d2,d3,d4,d5,cluster
0.20929458175161314,0.3085171486292446,0.24061299023362367,0.40360517664569906,0.25263204704528763,0.23952855580816954,0.35859935414587185,0.21159681048064918,0.29036882503611294,0.3485498630368239,0.31524455745883856,0.16927951092842353,0.2842078472100923,0.20735834725007182,0.3758633547509903,0.2270709018939603,0.25438738760604696,0.334840961764169,0.25412961437714404,0.7628408618914079,0.252777939801767,0.8698803086175941,0.6225243383201069,0.16417078944710392,0.44348422742538485,0.9613995132618977,0.46609622146460816,0.661943214010972,0.6628337965140939,0.15395079676371826,0
0.2530265070505418,0.2245368391867197,0.25022544335391445,0.23176561775303495,0.1733601273919273,0.1540972519902581,0.30986122586878984,0.1643315903385324,0.20014546072172887,0.2934828533535877,0.2628891132890202,0.3064197746508247,0.18804423493621206,0.34909008481759074,0.15080137036044003,0.27425269554345516,0.23649104753880654,0.3938170637137298,0.19148338250490887,0.7112812204139335,0.2837905195960194,0.6657258650981,0.7121223250956205,0.23710524447880463,0.26665712460788116,0.49646944434352025,0.4694543787558634,0.48010012238269073,0.6288644291519649,0.8261093395000659,0
0.15515023667193842,0.2524078013617942,0.29773928181265175,0.278412216955927,0.2085315413293562,0.24966120282441315,0.3335042012477446,0.28799502033897806,0.20458325132563138,0.3423915341582569,0.20414984151390028,0.2932125774573642,0.20793966441529757,0.2848901064026764,0.34995213264221325,0.16502896251311833,0.25042589263828013,0.18950111289982116,0.23653137617361936,0.7777747554630723,0.2859909714570229,0.7210731094882886,0.7236044871715109,0.26096115445672197,0.2505894767441431,0.6494120068510101,0.6180876177896881,0.16603993632805247,0.9180262382292829,0.6852438617418292,0
0.35260918977292605,0.20926004278522578,0.33631649833585364,0.2903816341784762,0.2515614797162943,0.18800471738567556,0.3292982514000742,0.4570707678210556,0.008642275554742118,0.25855330828132134,0.1915837317515472,0.3365228919861406,0.2409170688357579,0.17312668650304078,0.12664384534811152,0.16342928869369946,0.25455575824591054,0.22528520320799456,0.3050550712669763,0.7207813533972468,0.15823060810054818,0.9628087040132703,0.6643260392146484,0.14478483306487833,0.9324036446196559,0.3865719822247585,0.9059639761840498,0.9841647490751411,0.9017601454974339,0.5477047209354158,0
0.38037473977416947,0.11208775063809123,0.34419473934578093,0.25038823885546,0.27403964096498923,0.30375734987132125,0.1062070736746192,0.24311307789304543,0.26225628317658356,0.2941424189819045,0.3236338699120144,0.31676258567154303,0.24969365695473575,0.38204074848647707,0.27661289156305263,0.2841935722106305,0.3499361021682214,0.21136583655061886,0.3628772857403749,0.8954819384899906,0.2619776172850177,0.7976941186260311,0.8970122917559176,0.227251950809882,0.10179087699394118,0.4772082971298228,0.26669238730083444,0.43450605595008474,0.34037339949247836,0.6189035698946131,0
0.2180970951914294,0.2177069224181442,0.32986496716408803,0.18307760962663233,0.24684903234703182,0.18004537846260601,0.22782063283404802,0.2970609433574392,0.21325292109483354,0.3532904841494521,0.23554663923855773,0.21307490813844887,0.2814983171625766,0.28752991626341723,0.17364048502678203,0.21878274661847807,0.23215255384561062,0.13748520075267207,0.266947165459386,0.8548938453047662,0.155604317722916,0.8629287993066209,0.7662861646999946,0.15698203644190784,0.6402203214537565,0.9631041914196712,0.5091453005851492,0.45719023781878887,0.44191130295831715,0.742983220298519,0
0.1822543549511251,0.20343162307013585,0.18665758354511647,0.16089739029925812,0.2365670279210049,0.22189163262986178,0.2247078898253008,0.2808066535484087,0.22338890809888898,0.18432436125032248,0.24248309660381184,0.2291448349357299,0.22250856332147076,0.1537895496000883,0.3352251915993095,0.2697957812152347,0.2174315849267751,0.32201161475081724,0.4193075029414354,0.8379502161527732,0.32636274241285523,0.7311550343446925,0.881830456835561,0.21957609263544364,0.13973483501395412,0.08522359840667826,0.1989582525741388,0.42995396702685695,0.04291269715249235,0.5434988837306302,0
0.21854337599122833,0.2815584373110264,0.2400748716956009,0.13103717628540945,0.26705680592475256,0.15419466818722405,0.43171648950396957,0.3196633810016538,0.21599373710381264,0.23560458913670593,0.28571201590670836,0.3219387935716865,0.22019418873090008,0.2386420558211545,0.28561782654040624,0.1819540797354623,0.22030209015404728,0.15140893225963709,0.20206792926961553,0.8181324236029335,0.1457253845366447,0.83685344720594,0.7880496487013235,0.3273615330769638,0.62106919115726,0.8639688037491533,0.866934742316873,0.29681577817656435,0.5280901075286957,0.3449912346750954,0
0.26825025105494765,0.32374424369674476,0.34492567356702786,0.4012744146360744,0.19987628285889214,0.30876924682658713,0.3034565159440755,0.22542782046531237,0.23511668385049672,0.2137975786955579,0.19764541438636912,0.28330011085603,0.18588813056869724,0.21318103796458948,0.16622939736341003,0.30908046504731096,0.1549499248919069,0.26060052180012067,0.22950845560367042,0.6676321620746991,0.2869881706856785,0.6560934027299642,0.755224555139692,0.2453787799025299,0.1386316616976666,0.16083530295192117,0.2081030631937335,0.9922864808045013,0.0018284930799665755,0.508841505211269,0
0.4100857429675585,0.2608362291355934,0.35180695454768535,0.3058912980801639,0.169308251126306,0.3208166655245073,0.2343557628369114,0.24384572650157368,0.30349407338325163,0.16090257028590393,0.28752484316256344,0.21911718861350563,0.30947816186936794,0.21384538245100537,0.23240895212420937,0.24624611587210096,0.20757717875779874,0.3476488064753014,0.36292724534690574,0.746899268829556,0.14660257509966357,0.680545625472048,0.8543371364426054,0.1968307980721148,0.5034252398022175,0.7209701033924337,0.8544598682888954,0.3866320636269044,0.7845451038667929,0.8529883657167,0
0.17536537592038545,0.09878390340694285,0.35802140377260444,0.18987568846663616,0.1969270579527738,0.1768275073140088,0.26335364766232394,0.2893483269346797,0.20001360147630795,0.1498928869303453,0.3876789068210902,0.3577410748483798,0.2394699210230374,0.37060939499090356,0.30575575666523663,0.2551831502443924,0.12883050615282077,0.3739308934786608,0.30405909794226316,0.8080675649061287,0.2413557603146953,0.9099080577903578,0.6900829505749123,0.20308568171072255,0.546133540131271,0.27040973704761095,0.2814872020216017,0.5740950616917866,0.033248908919289666,0.5389447662117329,0
0.18384551051797726,0.3883016215132949,0.057915243601488586,0.22395237818737476,0.15592926005661117,0.2595970768119737,0.24772490144494538,0.258722148564184,0.1916343945300981,0.3508098147372135,0.18600579558644997,0.3426072281910483,0.36113455689926377,0.3439554839287541,0.20606449900913124,0.4117990047847969,0.08675036867783803,0.10580484499163903,0.342708869727423,0.662365539588795,0.31598108766778454,0.8795589460478158,0.7998582611881948,0.19418947884896037,0.5015084128989856,0.9484581512962064,0.6850713532227222,0.2966567529226908,0.7959506099952286,0.9070977777246088,0
0.2587511327156355,0.13189284317885833,0.24959039383634266,0.3964762140634355,0.21900694327596265,0.2004803230433227,0.29561718015633026,0.3456621313145771,0.2157929883058372,0.026017660859173536,0.2487275597941368,0.45480235278578296,0.25155993690544903,0.24374805177889722,0.25476342912839106,0.41702516573588466,0.3600649056652223,0.23054259812894456,0.1716486501105821,0.8298381639460529,0.27262097151669445,0.8511228292551745,0.6988813473338499,0.210552756325418,0.6302708693576763,0.626253657575776,0.5117836163946895,0.6477540569165189,0.5528076784697132,0.4527494832460116,0
0.12507202020335212,0.3159663782612013,0.26918508017577475,0.26950957630949457,0.08736049392187001,0.2840188122528155,0.39123451703944545,0.1792335747756174,0.27665118544168527,0.2224078989956511,0.2304835503943831,0.2419020921830085,0.3022351749065131,0.22985456060087223,0.1550034677629879,0.3385860428103377,0.26412165822902756,0.1737163163221057,0.24430782296536935,0.8887525773023576,0.2719098595347171,0.7806896342064673,0.6525752559523754,0.1442092738692804,0.45294366647135964,0.481018344559645,0.4467514294650454,0.8505436512529864,0.675947771504471,0.9936563523542797,0
0.16886849022543152,0.13886328350760724,0.41403119040618613,0.3034117075230933,0.1919228764375841,0.16124136451873267,0.138933911032515,0.2738072126796717,0.20400613607673157,0.1949635266932899,0.20242226028709032,0.28555873059607034,0.14347030666080623,0.19503358976273533,0.1335391871051545,0.15811011083911583,0.1906999188765242,0.2634708793392766,0.2484293323461009,0.7073729901554172,0.21722322983769782,0.7792259683107361,0.7849499224805345,0.3196086677731869,0.5738114906418185,0.4351829129890884,0.6437021631988343,0.22883677840447703,0.7011193390420053,0.5547879235657378,0
0.36045924444094807,0.21551863611213767,0.26031544094552644,0.22959688583052454,0.33871490129683013,0.24809862507828234,0.11402477449952036,0.23891059190034195,0.37550841136586255,0.3155329322371082,0.21470138621645365,0.3497878291619565,0.2788078808544611,0.2883650498699291,0.15542101452240792,0.19545714097992978,0.3381048814754056,0.3182755551154299,0.32462319642236015,0.8180307156782141,0.31118307314634186,0.7768835657323894,0.6799895323634411,0.312123547401006,0.24550170189941856,0.46862909762665983,0.270146839524224,0.3230799927202149,0.8341529394161941,0.017509053239268657,0
0.2048178362289041,0.16799086634059063,0.3812176334674787,0.20525021206294436,0.19052500295378683,0.21660350728746927,0.29283204223794307,0.26848837978450596,0.28684640651053034,0.3315722550523553,0.3239193471762473,0.15188499951100803,0.4321121236020603,0.16322314710918784,0.38407247128587896,0.29621202418910225,0.326354491564653,0.36221649567758196,0.17043972512968453,0.8394873931885187,0.2509579934821708,0.7632522295896501,0.6511624144079563,0.32358331635764326,0.32734033930538164,0.2224464080636247,0.15429577724859622,0.5983575187743614,0.8111374466797987,0.8585874017696935,0
0.2589949190555201,0.20958168415047934,0.3037371987998425,0.28927472625864653,0.1960869894949838,0.2724560687520357,0.20885399296203866,0.1192473538481513,0.3330417057204386,0.30955642835760755,0.3378073019714158,0.29638259937101835,0.2660882666868161,0.11160196485748106,0.2329482403922706,0.2375336390355434,0.23041030267393123,0.23669224990932114,0.28852370841401465,0.8545525659608543,0.08349299761156456,0.8427020299742223,0.7389581056326354,0.34381578466572443,0.4797091611358467,0.817539186284177,0.6172027413936821,0.1653302151629492,0.46900789091794115,0.2940727933873776,0
0.40400070461632653,0.2689430637765988,0.20115443184156392,0.32696862055073017,0.19260104538053294,0.11345582632153073,0.27701646434592464,0.20041790319811603,0.2865321063296057,0.4808634779036639,0.09221403981323548,0.3684580136821208,0.276957961715136,0.2266474858591739,0.20501350298086857,0.2657194253384346,0.13110622648541823,0.14639012610386315,0.23295410849190068,0.6668540845217132,0.27528141201985007,0.8666939644034392,0.7012650680132344,0.278908388063308,0.8875498442960713,0.4040728523321372,0.656161728281029,0.7689775809642757,0.09976608597530212,0.7490079261164839,0
0.22390180567326962,0.19958786653747715,0.16125606430560963,0.14241909189904628,0.2538798892703362,0.3125509020901992,0.20489250026405356,0.17482169657624666,0.2672471072034528,0.3304168440536792,0.2750010688380436,0.23478841938808193,0.3227456802197882,0.2644935927927632,0.3343851058582959,0.1961969818322226,0.21044970707494143,0.30408038122006165,0.18545549625316232,0.7501657825230147,0.31692748026245876,0.7477415460313945,0.7699872693874938,0.128842337165617,0.12459163586354094,0.4394092604373595,0.948058844630086,0.8707226581086099,0.4856468909391861,0.6099705408046172,0
0.27837272795892454,0.13815926960817942,0.25713410966221656,0.23199293146104183,0.3025626930833549,0.2060113697511412,0.2605999359587316,0.09080475197797303,0.23189359413572044,0.23527794377090006,0.25225260450193215,0.24486603345249222,0.21505995824619056,0.11708375816151684,0.2622310602134317,0.3849346810152691,0.16546678366736534,0.32259651864169137,0.16079074387911335,0.8421983566191389,0.23419534413495247,0.7648142390006865,0.8202354441530557,0.3392956154665751,0.2917058249996366,0.18633542229551492,0.05925536117876573,0.07242648630098447,0.22386276743628453,0.05025699298972852,0
0.34267789343718047,0.22188815965481382,0.1714413272631914,0.21226038879812925,0.2211621531904733,0.1254619627174164,0.24734788831212243,0.35088133066520555,0.19638653085910704,0.189932720080256,0.28698485812588576,0.30355452118919796,0.4536045260949757,0.31289821203532237,0.3323554393341621,0.3014936596275551,0.2965758049803714,0.1956309686981402,0.2041430258209125,0.6890149668059563,0.10062116222238954,0.5888243070426854,0.8652025849871168,0.2225332397067093,0.6899456294579354,0.8982534598202875,0.6878099287297538,0.15328270282677026,0.5860288355517552,0.2660065545750685,0
0.19940100475343198,0.20620567620654,0.1960908887731127,0.2122762713777564,0.18155095869067286,0.16427445951814748,0.22056875546322557,0.2620011289810636,0.3266834453308459,0.2906564846119297,0.2127304479562357,0.24440876216702717,0.29352656195683463,0.3197741076782311,0.31266368045897563,0.25474480054381105,0.27491724721035343,0.21970223777223763,0.1971087861710028,0.773610244560328,0.3326465375339617,0.7681616530527984,0.7671318940376848,0.2366219699540266,0.16158601746271606,0.8272638392048179,0.09055236821469059,0.8058826597068682,0.37717069057805164,0.9338427603667038,0
0.2141373432931123,0.14071062095911474,0.3310591854967264,0.3408012877798283,0.26170426474039526,0.2718561730370123,0.10575185622189309,0.24739290860139362,0.3090335090689993,0.23019176709552258,0.3561004657377188,0.3089076690089781,0.3406532155673914,0.3215949646287938,0.2807343344078279,0.21023898626275067,0.2609748201874,0.231602975414123,0.07648176537356477,0.7227257047708513,0.2830289001600859,0.7276033170241373,0.7484062695262715,0.3411984499409793,0.04561784328681706,0.5401478756600786,0.9016097788014308,0.32786184712662825,0.8602266187980672,0.21307450774376513,0
0.23206400986950332,0.10794582613982825,0.32767224191145633,0.33635361567720534,0.36527976944711543,0.3109307434994546,0.32189622757530806,0.2499196070273326,0.24761958272622045,0.2920147561323465,0.2029342681170523,0.28666711497978115,0.21372093057919303,0.3208298325063732,0.2016966663476477,0.2350098611983319,0.32730080640061876,0.24043061599527263,0.37251132789429436,0.71475431397383,0.24685418401883305,0.7484937434897693,0.6898000251498745,0.329520215890775,0.41134762874861264,0.729585876948167,0.9465925913145041,0.8036563132976864,0.3240859328552027,0.3802961468047239,0
0.1354420573652147,0.3096075474977071,0.28179482443633164,0.23868879783362146,0.23751018989797645,0.2229511400382511,0.19753733119346034,0.26702007309179443,0.12663123700123424,0.3318441768308461,0.1860749702916194,0.30085756165907,0.22072176294515616,0.22527821223175318,0.15064553020834331,0.37620896416084015,0.07422865995801398,0.2181887315562663,0.32715874284134383,0.7489025776427011,0.2420816639727553,0.7774195982703765,0.8710359775784376,0.1687966069627045,0.38886376422307434,0.9702904603069804,0.48857111003186604,0.4470889825735106,0.40663367069212253,0.28956876064104076,0
0.34661735219979767,0.18598226924132588,0.2141026569090901,0.32902954210267055,0.21177970569809468,0.31317662262492907,0.27518945917061205,0.1905467385401785,0.2474602243543685,0.2015229308399334,0.3189479391352986,0.1636400918979696,0.11993000537122625,0.21596152989723422,0.3015252264071245,0.31872011597667804,0.24145271301528742,0.20530921775408115,0.22938563425770048,0.8153176797258813,0.37027581583959607,0.8495400828989729,0.7458754004865784,0.3759851267091959,0.20773949936075398,0.4546072605811142,0.3273492363290639,0.11299405361271553,0.07586243661324377,0.7730852571822121,0
0.2490292850043009,0.24794157985634843,0.3095151631603476,0.3556700012208673,0.2929439270011402,0.21586247275690618,0.2794794537493498,0.20263954626083985,0.2453814964657639,0.26127483383858807,0.19871812687177295,0.236775399768227,0.18786889330968196,0.1849771927317544,0.1885245740769852,0.16236682649894332,0.2931394280729003,0.34599570397176266,0.2640263578194336,0.7939135549739733,0.11924352140249364,0.7633333882064539,0.7830211119650463,0.3081621451095626,0.4015342342931071,0.004107437495359911,0.5084525040084693,0.11571848157729303,0.4064241704676673,0.2142229377442716,0
0.062292374067480366,0.17735865533949724,0.25871438654252266,0.22970987683627678,0.3702401307209275,0.2355318099938419,0.3100847826102281,0.2797239245858184,0.25552790944033255,0.3372450191177134,0.2806883460412375,0.31394671244487965,0.284535881422735,0.11212320161721004,0.29931294772147277,0.11952316257901258,0.33644434185838695,0.26961717103610805,0.3106986141835785,0.6581141348756352,0.3310207359795074,0.6918477796696303,0.7626573265773092,0.2935700059764651,0.7419920177834415,0.3313666425351096,0.6677496494425526,0.291518382207424,0.5893686398671615,0.5214972488784645,0
0.22558443066035694,0.23167256871072203,0.3596280105393683,0.21547823126939913,0.21913843135045274,0.35322398387268716,0.26542035847211015,0.24426510807890975,0.18577430348893237,0.19712671048898953,0.20222601690823283,0.3118309433957534,0.2804646122417923,0.3125205723549241,0.26689057726207005,0.3180342168492438,0.23142765513812127,0.15853747067741497,0.1967233576920825,0.7794199324113432,0.3067882740963307,0.8187746008475087,0.7836312546274873,0.040292627291388106,0.7683226684220762,0.49276984930281853,0.9009735847607832,0.6158229005724737,0.2919842162646391,0.7161788408194061,0
0.2458484140888348,0.09598560237803064,0.2714717990822167,0.15673527955088246,0.1687628119878272,0.21039615091684755,0.40352500407785197,0.17496165109831635,0.29623881582626915,0.41508829124277624,0.14603025087036176,0.22711283791197323,0.21551558354760195,0.17769914751647692,0.29748037921155834,0.32644957955481013,0.24801142220154465,0.26728743961148604,0.28644045115597117,0.8603436476054231,0.27315278027990364,0.787906186775697,0.7524824103378274,0.31767173532267495,0.6412819324145747,0.7724805652951279,0.2845259482497161,0.570762797604771,0.5552018427260966,0.5868467655672482,0
0.07829100556307445,0.2783697477092385,0.2915914072836299,0.12419200616275516,0.2929266373470305,0.33437818333417285,0.26730756059678595,0.21967063408467877,0.3210155175422569,0.2977417849859799,0.3878435434336316,0.18229683655681264,0.14201975319482985,0.3373460446843787,0.24379766295309577,0.33180331907942184,0.2869141118329561,0.1985001204554971,0.22220898422940413,0.8059670781219975,0.12990338736289475,0.7666010742611206,0.7039029915011282,0.28720924289195904,0.7232507043174908,0.6883600070969603,0.950938147344064,0.6337683434128801,0.2048006089904545,0.5178457584202113,0
0.25114271453264936,0.2552928732798514,0.28895460261330236,0.23603914088601857,0.23824146983542868,0.2860920604072252,0.23565253141829148,0.3340393003609547,0.21501267926873044,0.1678399949725203,0.3505240606217849,0.35675442101119015,0.361499794614342,0.24662343999985192,0.13677792199342426,0.31039113701524434,0.09232447716759493,0.2545482670837627,0.3400801309407838,0.728551944969757,0.24271127537758116,0.7441227738324437,0.588986253607667,0.17790692999257038,0.4154165148990139,0.2724649590420123,0.5306768494142898,0.09534428479053869,0.29733307396886544,0.004216881386890692,0
0.40555767089134703,0.27054192801159554,0.289780276811205,0.20230333005837803,0.11660765031261436,0.2209754998056083,0.25708101217630114,0.24945830238044697,0.1437543201170512,0.24443056961100498,0.3759001297958274,0.26181009872813,0.12510848881813874,0.233812391686669,0.2975293070199929,0.2798755295493247,0.1092611108169719,0.234927613269386,0.10701887021840914,0.7724856306219248,0.18394158717931736,0.6532894062773359,0.7850009695654565,0.2429954186171761,0.5935856479622993,0.8496836422395762,0.6643724417055403,0.36426561533643265,0.6018013920289113,0.5081607515986684,0
0.11607733838057391,0.12846637602249775,0.2754670602104535,0.13504131737311553,0.18002373174796554,0.29566136055500614,0.27341073418448886,0.2805172089430646,0.3006867152036305,0.3635038709998518,0.2222050163378851,0.23034240690782343,0.14834067558520303,0.2081033703690519,0.19157441063061573,0.30915569753819017,0.2626512272182685,0.270247750959036,0.1617008116939715,0.7382571773066405,0.3064341440752279,0.8277882813890898,0.7671021016475915,0.24779698364926936,0.35261329314186385,0.5126339693495912,0.1966932984631906,0.007037249947824509,0.9270280675523362,0.6916603375794581,0
0.1992093089279566,0.2987290638192891,0.24671148537891993,0.2573793847256745,0.3009344986633682,0.22045771993714994,0.17703358327549623,0.2665516423202663,0.25844035864730275,0.21382249401875897,0.4162881455233334,0.3189436365283327,0.26825487778568347,0.09354733623251199,0.3185933414358542,0.19628967426936636,0.2618254957840562,0.16800822640673424,0.27059186672719887,0.7570039770683163,0.3313036879336962,0.7534695292360944,0.7247133476260823,0.2096957746801204,0.552064023773801,0.6532579449292488,0.6921899989125709,0.436937208126998,0.5445963859019284,0.3084281362284621,0
0.29164433657736866,0.3169322642747354,0.2963397739517607,0.2813441681159728,0.2895270447913937,0.3005760493875222,0.18805722379405038,0.29001020668645355,0.17962255652214404,0.38597469843049736,0.1821509997875382,0.1969066327447,0.13386261543786052,0.246613118383982,0.22541978029345638,0.12470454231674025,0.3179523199509787,0.31270423638040246,0.20095722259210522,0.5755956516460924,0.080234835843251,0.8678617835947764,0.7718347750302339,0.25920792631813877,0.25406441087333154,0.11613692718878843,0.6325139381231379,0.7437669000061993,0.14335746943824068,0.6662301634544008,0
0.2958739408758054,0.26290370106044947,0.08328479626302077,0.16966692124887134,0.36343668327021506,0.24634488175202957,0.17891465843021573,0.3839662107474653,0.2622940041137447,0.33404613991823384,0.21567304581276095,0.3503756816174487,0.3278631870578451,0.2086972415030787,0.4138464624782139,0.22968836207327353,0.29969201458172656,0.2152739310036164,0.2950125777799911,0.7916958839600344,0.16677855587059479,0.8507336971317088,0.6671810006145347,0.18782159444720842,0.7448183828495788,0.7528280559273445,0.15055642370981193,0.689385891113955,0.2476709331293454,0.33755227927478404,0
0.17533947361041785,0.23423696725531587,0.306036839311024,0.27893263203898166,0.23751573778470422,0.21451177231979351,0.1941720733941031,0.17786763524710403,0.21383676637788104,0.15600968637022933,0.3538168726300361,0.19068144672377826,0.23666924329527486,0.177673771243481,0.19718510293997685,0.16779751631688972,0.25243967400673223,0.33990975936805456,0.16948949983703548,0.7839999113358889,0.3013844541482039,0.6742852969471121,0.6801262684193973,0.17972642572131875,0.7135989561192935,0.5854063540292831,0.10340040117586469,0.7189474555694075,0.7143618081197399,0.7156687868343156,0
0.14973644076909778,0.29889877524140396,0.2878426300929164,0.2525791092593081,0.23167459593253686,0.3295552827684414,0.2547188809173741,0.3009154449010515,0.1914646486150969,0.2758020127195727,0.38210904148623287,0.19892909571051248,0.35214786503632545,0.3097646587487588,0.2751606644965283,0.2841249843763143,0.24373427327715083,0.16451890142385248,0.2774609194446263,0.8663450396193237,0.2789444559134386,0.7460257254460846,0.8263468236058052,0.2899583457706988,0.3936528079413907,0.34719959742888973,0.8535526650228455,0.49921498290584154,0.6558280947374329,0.49503525140878135,0
0.09485359296603293,0.2354262118439551,0.2197008991945906,0.22470786045748173,0.17282687194561094,0.1372910191249975,0.33934967601980004,0.3263174822954722,0.23445919820287686,0.16391027483501389,0.14912727357310582,0.21533680184964732,0.2086276924024086,0.17982033525999178,0.1947097341596905,0.24647055665070486,0.18786604051339478,0.3794462993013969,0.20851399590845582,0.8952317771024647,0.32256705949667186,0.6365532481449833,0.6284908004321376,0.24132780777474475,0.7920788997530593,0.21432972212575563,0.2572860921438648,0.4860912924592481,0.2767208936701513,0.19995667606963574,0
