s0,s1,s2,s3,s4,d0,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,d13,d14,d15,d16,d17,d18,d19,cluster
0.21967524677035402,0.6768574046462871,0.6607706874078478,0.7269907280476141,0.31089188793830097,0.4535154502624117,0.8203921405420221,0.34676504440285083,0.30224898487560903,0.5442769797185866,0.2008456245968021,0.3536644962227331,0.9476380352233033,0.3026976091659309,0.6176660865099333,0.07386178146894773,0.6011935158581707,0.08593864150096009,0.08781953771112838,0.405645622044829,0.8839486797158125,0.4899223870531686,0.18366969939490319,0.27815190209314866,0.36021828177712634,0
0.26077626500444356,0.6740581839853956,0.793515448498584,0.7371356564499438,0.34768271453459537,0.8848809354883279,0.9835080679419337,0.3983620674496642,0.16462915857322402,0.8907548350721567,0.5208204044769688,0.9598156709732509,0.48205108649359574,0.9335809020840541,0.8390736592985809,0.31411855694731106,0.3173311992332738,0.3068655387717506,0.204141410695592,0.8229669047723543,0.006847191444762535,0.9225871892490535,0.15271550955097768,0.4642788506934915,0.1374996666004079,0
0.21834750594705038,0.6908993171351652,0.8325038247746875,0.7560298468080162,0.15973296844769702,0.9668073833124612,0.2492795470125514,0.5461593507235171,0.9669039403164439,0.6876100422582143,0.7509527251172519,0.8930355811202233,0.020978514680730975,0.30379685889698105,0.4359977440312811,0.7609269250523568,0.6481391745269948,0.6658829705826689,0.3492458628433146,0.5492937965991066,0.9235366257717114,0.20644829942474052,0.9063737161059185,0.392385058511457,0.7752995382429145,0
0.09295554724620811,0.7849443680320111,0.8510339503868499,0.7286594511365083,0.323382841067188,0.9894362537494803,0.9788040098727285,0.08263565140187379,0.48922187626453617,0.31907673151176164,0.7434341842593888,0.7368983102946635,0.7268709192122781,0.8820888494483725,0.5125409378234541,0.8524236792129065,0.34758235344118604,0.0911243079381453,0.3535037074451496,0.7254588204144906,0.39847771140518295,0.29565507063656116,0.48648517345505593,0.9913632570047536,0.8210099610602,0
0.2826956912810615,0.7098122523542234,0.8749899461239186,0.744008877469286,0.2901407502785993,0.9718293153524236,0.6400023816284817,0.4618729675140145,0.9952394876167974,0.9043564604069539,0.4039710780549305,0.6984173264183278,0.1811187084161161,0.9796993098091306,0.18555631323532062,0.028924576788147083,0.1982190561712983,0.0652069838721886,0.12609129068104152,0.35860604662851725,0.2842645885552041,0.40725076028703255,0.6119598859256034,0.4044195652702931,0.6313593800139425,0
0.17106838887886142,0.7394585648498653,0.6446106887606237,0.731185119853876,0.22933189219043285,0.8653031213289234,0.5433505354151944,0.3769577879056516,0.3672699753233989,0.8253702191451965,0.3493005471256586,0.5738622041626663,0.1602917200062689,0.24622910392319808,0.19572721143662175,0.11479204015824152,0.379027862114517,0.025481926282389433,0.4874882024355639,0.8524257309969838,0.10761805299518079,0.8829704546226369,0.5233885765027534,0.7577974464326046,0.9571599524510913,0
0.1828122548034381,0.7966014745267168,0.6822751468081298,0.7813955173075176,0.3497530479251441,0.9520391035227317,0.677359396809458,0.7642420757528895,0.2562269877813924,0.06174289345885142,0.7089431163846108,0.3186811812334306,0.21836917578642379,0.797651686289288,0.23603679127752264,0.14245314487210248,0.2990608680608753,0.2210998813966678,0.4094134641758288,0.6852073116992291,0.9522672276953162,0.2882874124947118,0.4234846717473726,0.7620145200765293,0.9719630638294613,0
0.26177785186015684,0.678532402012205,0.6724326743915813,0.6977369779677256,0.3757394001591444,0.1619031919116004,0.4014118691159131,0.3917565208250684,0.03956471536138395,0.9633508994872025,0.23567078976556455,0.2736160685329677,0.7553881287491427,0.6360161495934651,0.25201816067734295,0.773415371702985,0.29208681816056115,0.05688647691142745,0.9518627653233162,0.8437151945255514,0.9725344778767212,0.7747065388677196,0.200098201475171,0.88753490107567,0.23455730279202447,0
0.18929285091482909,0.7346796320430051,0.7800908242795859,0.688576204987773,0.15936265221508256,0.06589565023498001,0.5783968737074873,0.31926534151100394,0.40884086324127444,0.06178301599263336,0.11839309675007625,0.5953145272224067,0.6412608925771506,0.3636890371079865,0.7154794797693997,0.014930704151892682,0.2128074357221027,0.039070752575170564,0.18150315507554682,0.6348557443406393,0.99374573092518,0.5259263591520401,0.085462302583455,0.906172454819375,0.22340906365447188,0
0.34928379113042196,0.7508448231451991,0.709738015400006,0.7613027639812044,0.3423529230569792,0.09715896058924212,0.741772653732555,0.37119442558371685,0.06099172015088994,0.4301271366976265,0.9425523239501866,0.45000772812329093,0.43815731555022486,0.5835949647857941,0.6420447051603386,0.003470379021229819,0.9338678173144243,0.060272630496464585,0.5807705605361552,0.38833210829721354,0.4256134460133194,0.6798157689686439,0.8217202874796403,0.0940391699813562,0.7742092756791998,0
0.34999405073080614,0.6745011100848841,0.8007981741162243,0.7480144916358327,0.3021866794237301,0.40628083480393695,0.2630987427873166,0.15813661422619885,0.8010235398379559,0.3267053017478919,0.46154624618826146,0.9865459034964401,0.6886936874898255,0.33904825010633055,0.04024394908473394,0.8571771084074226,0.0019958360506086015,0.9145180727814759,0.8149835052261489,0.2617384074226441,0.8305463991080092,0.7071329011779818,0.5805331575770449,0.8247207977425228,0.6870132977077895,0
0.16930068323265401,0.6734066675614604,0.7482285995900712,0.6789909987126818,0.12472669476706255,0.7480875820424883,0.4909105764005518,0.45596724764721186,0.5971300518421513,0.19809614867854652,0.970114025409507,0.2729839438928471,0.7290409308804181,0.4241274602896078,0.7324118928453514,0.9351020048186381,0.649117008327053,0.3440118617262212,0.1295851018839883,0.9495090897127488,0.33915241513404804,0.060672089681785835,0.6356614963725744,0.609166819512917,0.8147612229450599,0
0.29398300683208256,0.8774075839293092,0.7105504118305155,0.6945719156874343,0.22001818303086487,0.99532197590062,0.42961679888446413,0.02981326826019104,0.7974244350600461,0.2655906049413179,0.7931331847989629,0.47935244817256906,0.5389459997676328,0.11895699069245802,0.004987121810229644,0.07512689097738512,0.4715488657712903,0.8474800023405108,0.20929043413673543,0.1365392333448182,0.9767721983707939,0.404996633153644,0.4078032980774703,0.6962484392957393,0.9481681281857751,0
0.32576766605474006,0.7421513904055514,0.8205269899093899,0.8068220712536375,0.25291288762332753,0.8821108822723724,0.112051157278512,0.30390753058299647,0.15250218631691626,0.24238245570391592,0.15211813416484554,0.6381878011916547,0.8952171721910696,0.6748838977637809,0.19319820383040653,0.5925081866837876,0.3349707234393733,0.7177445868331488,0.4737232509777707,0.13366279096236966,0.10009896583050892,0.25682937237616565,0.26353861723755634,0.4264872429000255,0.7699161972450118,0
0.3381539628893875,0.6819519840136783,0.7666876142322535,0.764321590425151,0.40887430516264656,0.9158019867029558,0.18341049184368685,0.9216346291581266,0.47422722956859653,0.5264670649449931,0.22401557229394986,0.40181829212570164,0.08123328573545263,0.9200997628034233,0.24630203945991413,0.4430946691207772,0.9697437358210181,0.40089858567427106,0.20624942846017813,0.7364368615670462,0.9700416143547596,0.11581547237288536,0.6504699797805309,0.39224165622621276,0.2775362236163619,0
0.08437595925583039,0.9790243252213858,0.7540241741357873,0.6564569738295888,0.24064608636656293,0.791765240432417,0.6651176832712341,0.20370057333691083,0.4654492634684049,0.29971694986239306,0.12765508483896215,0.003468795128865554,0.07368002804428464,0.4150849668810913,0.978704555051361,0.44547084021386585,0.7104398056001309,0.4814256864891566,0.931020380747123,0.6493568656832573,0.5362639243629695,0.39865288032991497,0.8187099587811408,0.014300559657273726,0.017202391120802574,0
0.2838715129776464,0.745097314216266,0.8515640192089181,0.7726860930459291,0.19338320158762087,0.4525728092523449,0.8392832404876585,0.4201591852303037,0.25307526663673663,0.925505655592931,0.5185209492133629,0.10777864041221596,0.26390063266481745,0.031120571554394738,0.5381903660134647,0.2774783165893753,0.30746051868471835,0.32659701950748443,0.5173656282891549,0.21261182705830384,0.08747586099022386,0.1645515019571019,0.9396580424706097,0.17154629337877803,0.8857001163941818,0
0.3950547789259928,0.7358815473449374,0.8342032087158576,0.7219616140045053,0.32709136949771195,0.305548216401724,0.655236678442433,0.531641484363674,0.520935514763782,0.7882242941840086,0.42308696849832983,0.9327294530513655,0.5464330546032099,0.5899396953233668,0.918594818512607,0.007165534627664116,0.3959268222512369,0.6322234120776838,0.3261709694357585,0.3488069122535533,0.5390539608827521,0.9838005417225041,0.19772022454875682,0.20638058705965445,0.2740215887020999,0
0.3253475598149878,0.81128534173257,0.7220672725903318,0.6598138403025663,0.3350884679165609,0.8712288320720417,0.4671112860368445,0.5713185311758637,0.9406544922382196,0.6621381275998832,0.4594990282889446,0.4309785407465624,0.15033202758778608,0.26509807031884147,0.0005103632303417038,0.8921907377229951,0.8676398684527581,0.1757231716607356,0.562338764188373,0.8893771237561159,0.1290393278291374,0.3359668175650725,0.9751285793792906,0.7214613604706083,0.625111908005378,0
0.1964641090002684,0.6857781187384256,0.682554727847489,0.8014779637131819,0.373750898102229,0.1484347252841709,0.15304631310629968,0.4964749428550296,0.26445802427334264,0.33541527855315967,0.2564453626657498,0.9888362473038085,0.8180231185667957,0.05268295968854397,0.7359898164309039,0.0393374191554271,0.9895079778186023,0.25138490308607986,0.9518479790568601,0.051428239231460005,0.32794363051054276,0.17936276705693222,0.8380190054080198,0.6868031005556434,0.7545950752668868,0
0.3944375695860526,0.6891306833881123,0.6534081095818624,0.8745752783034425,0.21676030757222328,0.3505186021540484,0.20935333441297377,0.33001161861323314,0.1878885025355883,0.48678684441664777,0.12078397307395006,0.16709234236619508,0.2995330502504169,0.21159704422689896,0.1334438614979001,0.33564942919292085,0.958879085071431,0.15502474785871667,0.7118123013212063,0.30445026059274494,0.4892973850506742,0.9438499046068101,0.3294862080355877,0.9065300946464876,0.3746035642608785,0
0.27810521989735615,0.7162445164684408,0.816674550515283,0.7363227166488635,0.3620761437909975,0.7629590179482457,0.394809711490547,0.4719081996231852,0.3260987924191848,0.2813590386076257,0.1874701003406649,0.40319952510320534,0.19459465177121094,0.47852583524362224,0.2573966042604,0.12703328434315397,0.42914762919421345,0.057305081291360915,0.7104846174807526,0.33760582077539103,0.8866464125288142,0.33388790402306157,0.4070834788501261,0.5402364989073006,0.5970674407285766,0
0.3255717375339558,0.7630288664112161,0.7745504073366865,0.7307091253341014,0.3142935727548518,0.47362995988317824,0.937026228718004,0.16580517317961851,0.5112923486240052,0.03234243723309049,0.9585504921340107,0.5398587760296004,0.2830931095807143,0.8489989205793032,0.14706485920215207,0.28051980056989057,0.4844393147977445,0.08767555170195251,0.011945106806991346,0.9427603112193321,0.6888963840899033,0.9732965616756006,0.918583542156635,0.45993551952628486,0.013128452340866015,0
0.2738375136375354,0.7209531821945359,0.7918643803300822,0.7132286838263917,0.19753429834253527,0.801189826912267,0.9303792419538959,0.4490626655738439,0.9846120959552384,0.049079612161628705,0.9844783202449692,0.7491252282302233,0.8186979536424219,0.9199200802607364,0.21044065702746673,0.32407745218079,0.7651558816482646,0.9485401707047492,0.2815271942588409,0.4727261671718046,0.6896507252826479,0.008851346889677036,0.5194920724149318,0.8917291920632556,0.757619252140223,0
0.1691454269086896,0.6555577052079781,0.6895466787765532,0.7192674449255766,0.2735649197585839,0.6325663615306887,0.6630643541019574,0.0649145416750736,0.2534061595966386,0.4004908147099373,0.32360296206468653,0.4040715581166666,0.9826443535512845,0.15919871405851294,0.7573880515573904,0.27301245608040947,0.11387950193656782,0.2963456733868284,0.5103447709450666,0.32418100972393094,0.3121006131671683,0.19847353981420124,0.8022309751714001,0.7491206598179703,0.4977514918471285,0
0.2755206745462343,0.684099522023983,0.8022966371930631,0.8520627861364812,0.25238738899078206,0.532151950955909,0.9159638499628576,0.40855727418276655,0.1364212083466152,0.16309738230729598,0.24505070030586407,0.712742531876214,0.6535116105091251,0.40933620499947254,0.43654284749877326,0.9434405767667338,0.96712109567106,0.38312882794822345,0.11693636460242796,0.7400486470838313,0.9080761648539326,0.906631595596258,0.6064389993304317,0.2931776504685054,0.7626855810410041,0
0.2924909517508016,0.6929949874193475,0.7685126945666811,0.8740949657305005,0.1708634615837644,0.18832806318130146,0.9468300083693104,0.23709953582633436,0.4103248818073797,0.19897284929100545,0.09232278277101591,0.37048623226146893,0.41368231428786184,0.22765036177568232,0.005463644695735015,0.4977709410536024,0.3197864181757343,0.913056328932875,0.056768449756261385,0.5190396426629128,0.31942762461132024,0.9186735078080916,0.36484209712180915,0.625387694938968,0.15265320831135953,0
0.31426563933372464,0.8331667307652143,0.7430073787502715,0.6751368965292047,0.28357188596502886,0.6811158114825514,0.8270050134996989,0.16615699219630564,0.8110795204579496,0.4834595515893585,0.009198939894431435,0.08525548775053127,0.4074377645754522,0.66513155993456,0.7058903980114986,0.9968700723496694,0.23204469041348685,0.8524385309633721,0.5707369274988576,0.5261847218265963,0.06713323444771901,0.6412237603955033,0.5269437818034742,0.2539184427445156,0.9557783171231303,0
0.21927046284228058,0.7751695160702531,0.8068817700450808,0.7432909993725525,0.338863572232174,0.891682666500481,0.4172459197309456,0.09628650934120975,0.6598569389516473,0.5426615734515777,0.43727811381814075,0.3213409379179467,0.8381139227935769,0.5881053149164448,0.7772765642465939,0.34078258192172217,0.10801050834844039,0.8255416837101941,0.9720760122127741,0.6790840210753863,0.5688618513298432,0.370946586771591,0.2337108817873308,0.7405367064361953,0.674225346350327,0
0.3641855017096305,0.7664750013060854,0.6706486947852106,0.7923281425252274,0.16751146723653615,0.7349186375238019,0.0026458260315115334,0.0786917342248804,0.5700826162471008,0.13221266117939567,0.7979448461455865,0.4220330676081041,0.9712266680315089,0.988352082420788,0.17080108971667407,0.15972719843993843,0.223889819992116,0.43696473957580795,0.9833852071066627,0.5512454075082889,0.37235215366890273,0.23428174430405646,0.5795423636292534,0.7958829967052815,0.8214491471591906,0
0.18130480509475583,0.8022336283432033,0.7412491577179742,0.7960591337585621,0.1841856134236953,0.005705389128693006,0.5057287587650899,0.10462700706828698,0.4237875561146084,0.19510404580778085,0.8645721431142424,0.7374084189777543,0.44827587787510714,0.25651989442408996,0.9849250409421378,0.7723903509559665,0.6295048728694221,0.9442167571434013,0.453498372433096,0.6329665643505753,0.9606016183695905,0.7699118449721449,0.9092749217490101,0.26373757193553005,0.7609168412731674,0
0.43330303326046427,0.8391781639112448,0.5558183983645067,0.7102177495264573,0.11128644167826912,0.728756117781528,0.6548244017957524,0.19869604098006655,0.5249445059746937,0.46873752431861226,0.44167865255353445,0.882437128537113,0.704253187060446,0.26940863079090194,0.24179625957781747,0.3861505135491353,0.7016861308746375,0.6155672976047574,0.44739396555502675,0.42676721710278287,0.5006642210538417,0.8312285678754794,0.5489541231312292,0.5448004588755224,0.8588764711962449,0
0.17663148191043046,0.733393164158873,0.6905617986399881,0.7606170413755396,0.28285139952277993,0.40839415249544353,0.4595361371889236,0.531165694904472,0.16351170750906252,0.5211985002333431,0.44359472677979406,0.6142112665202591,0.14161984173715914,0.10357458619747073,0.7067847261116229,0.826661219651792,0.6579346374914167,0.9376737392704585,0.6217578963735908,0.055292832070644615,0.5590350853815685,0.4500084824564836,0.4543035655908788,0.08973861320335208,0.1637581939381415,0
0.2170154719384188,0.744876188728082,0.757622014823284,0.8723110183975608,0.1641295162684819,0.358286386680685,0.17479265259401167,0.7998679583187076,0.6464487374472011,0.4238335043789425,0.14205259175067542,0.774207694535809,0.06436663808917398,0.19925276606500042,0.7288014469840216,0.5864809192572976,0.6107184544085039,0.4300145841230826,0.8752724732270142,0.5356056579962938,0.8337110916116707,0.7909697288434608,0.7389857732595325,0.584242413845782,0.36505542087959586,0
0.2584903964456792,0.7327008277247021,0.662003002445891,0.8244348988489909,0.3107840618058764,0.6188734421296366,0.7855630554108949,0.5747135572509994,0.060444187133288585,0.7404768853678729,0.8443359242797027,0.2559280050765399,0.9608766068718825,0.596796021718292,0.19474243105664246,0.9712757762873081,0.5478462677183171,0.06943429737835816,0.7386924055919794,0.9877643315089921,0.31205966919122363,0.3792768731152283,0.04648993421781966,0.33208784199400887,0.8943851223385855,0
0.24541734838643747,0.7368479192179526,0.8858060567117396,0.8021798829830584,0.26846882197146577,0.4013076443360316,0.8208865372911267,0.78173173960486,0.21936851086004905,0.5181437877896005,0.8887030539436657,0.8047369543238605,0.8102673285061156,0.2905978371698045,0.5455577458130398,0.5484200268716942,0.09710769535396047,0.7016874510533303,0.24576951370241984,0.030468475886920143,0.2627475215229351,0.17394750000941883,0.33771437949166305,0.19991623834145822,0.30314553988748805,0
0.26142303760514934,0.8775074826544367,0.7422377180610855,0.6743567720386733,0.24668960283333424,0.14354103865396528,0.9660213217123655,0.03906559198561499,0.1041132561617708,0.7809386303428624,0.010737390624755871,0.308993257038624,0.9156441568117463,0.6300707701673399,0.5890624525530493,0.5849039769431528,0.9684344189024181,0.45454314875227275,0.019868856235314536,0.9535010037663169,0.2661168346234166,0.23199792955614917,0.990135775550712,0.17625766629379902,0.4822926857171198,0
0.17319881201278037,0.8307587692906825,0.8964964800892039,0.742629334656243,0.24076907626013616,0.7495858288858258,0.6390966386108833,0.015312284666241571,0.5306420593053691,0.5840667173099695,0.40705655339962754,0.17583498495552397,0.8846421429079095,0.41944208902512237,0.9866077167994967,0.15098880568117512,0.48238633228717853,0.14113137559006994,0.43541472867454967,0.31843517848288916,0.17988652050380338,0.7108785386931282,0.028337344846155244,0.4225271793151564,0.7957285744224998,0
0.2891275551122444,0.670601252713296,0.8398938123619126,0.8719138280620095,0.3359682901822282,0.11316186121662963,0.14998455661189025,0.10991822255708195,0.13151638881077876,0.4649576917670486,0.058820298807449434,0.8839675976086983,0.8493249821900628,0.13443464547897654,0.5183671626192671,0.8658648661244752,0.9287520048193703,0.8044210568138124,0.30717570966192465,0.418584765622913,0.16472231908156676,0.8973497236101236,0.40900036660575634,0.7809235613229129,0.8044082062037052,0
0.28819509995487524,0.6478100171742255,0.6894012544210497,0.8177149867217215,0.2380078837194824,0.0701599783517678,0.9258493633185926,0.3930178507291502,0.14018222386808277,0.059114759107709025,0.05789806925229257,0.5589879571173686,0.23979512543670178,0.6547248826891725,0.4130334189289604,0.8940851846980611,0.21541053730265536,0.8380107979303731,0.25293039908945136,0.3575512913934057,0.7091634230921697,0.9345162152551327,0.15752319173745677,0.5975572804477303,0.6609579017776548,0
0.300332944064735,0.7482697684549009,0.7092950758501045,0.8841829897041195,0.4066057703572678,0.5966278481519256,0.17173000565630558,0.26170828658545153,0.9948305422722102,0.4587290947624122,0.90722549774471,0.32342580585901914,0.07923873022066996,0.35405231565880313,0.057878000436658694,0.9256210554620594,0.6987283010645451,0.8647637341866182,0.4017088699968241,0.6857609485215141,0.4443614696381051,0.01877408639105227,0.3280416690709155,0.41103286520457494,0.8472157034748425,0
0.1988063953432902,0.8038721104055848,0.7144414747452116,0.8788170068075926,0.2564545312986842,0.13244647818874344,0.39123770992846285,0.029072872759859147,0.9352367787594885,0.04713906753420283,0.4735154344384277,0.0028497509558960132,0.24795874049259437,0.2346883122182718,0.30229433281025275,0.21269002493895484,0.747655853042923,0.9146745775644759,0.8250572838617335,0.817002775971834,0.2577513947332649,0.8918839505442334,0.2029969375836409,0.40388339075702173,0.6115652788370829,0
0.29327405209974294,0.7902167403457702,0.7342487770822012,0.7528503221012166,0.15411916094876155,0.37948272540954375,0.29575457026630503,0.18766455249976122,0.5871424720552874,0.47108470070721564,0.8953860040700417,0.3293247458554033,0.7141623059686436,0.5119023865210435,0.8599316389352272,0.6431110326989387,0.26407822624693433,0.7661135026910368,0.6139058533259958,0.7567752865198035,0.2086609045177249,0.04805050841513059,0.9376058718573039,0.19690158041392114,0.7631655444912266,0
0.19994687029410377,0.7362433550943668,0.7842194057468137,0.6583041396799217,0.2080142705451456,0.48917823072279887,0.8065583728287045,0.1858325742153829,0.12665625730130858,0.7255600386283975,0.7975675931417646,0.7452376410566829,0.7860614614187194,0.35485238063524005,0.9213411991259476,0.18102313519430224,0.9460117805283078,0.7248039725964239,0.4485078120597026,0.3896723190708027,0.6454447346115841,0.5023482394912892,0.4247681544825129,0.7698586772423052,0.5360823572203497,0
0.13716653858905725,0.7318349268003069,0.6824559027004216,0.7666140693853851,0.2524708148261436,0.5861422356888725,0.7262455105854675,0.8668124351128783,0.6713345532972839,0.5185437432271454,0.008001288662634387,0.7207652846127024,0.7157749296202784,0.7115619376701487,0.15626095675078133,0.9320782260330004,0.9451734404758435,0.9908613203161525,0.19910468198001063,0.33886478276167564,0.8128338355916305,0.42839179512570214,0.560581452462456,0.7948976799813678,0.09131039013427455,0
0.2815670876795255,0.7670081700547452,0.7393968924739828,0.8032390928954978,0.3104674977604885,0.5114052015807602,0.45507960871907227,0.8975633018624714,0.03928434223586419,0.08864614950033589,0.5715410029667781,0.6083215045805972,0.0629476969340389,0.6263451403766023,0.6757384478007008,0.10333932952210745,0.5554704749490152,0.8629173374967486,0.5306220358210532,0.3526857219340902,0.47591730526887455,0.12204791470688348,0.866652478298648,0.3234436084008072,0.5963388671643393,0
0.14838550678960588,0.7968814363672819,0.6631872868937884,0.7436246204292961,0.16680844148397728,0.7831686335895908,0.027423885582087082,0.8847958653457386,0.5552217135168036,0.4983681360938732,0.43233025153096927,0.31597018056073434,0.7349210466051921,0.8587514210600332,0.011799667776486333,0.8489455229746118,0.06261854599563532,0.3471001906588126,0.2818999050921799,0.08702024539661135,0.5947668096829225,0.585122884188402,0.6320906620304371,0.11682105871771398,0.2954623998608433,0
0.16515175434669677,0.6745641896016928,0.6600778914076362,0.7174994136626388,0.3366679773569793,0.7949197095734687,0.13337887014223815,0.33807193288724524,0.9992445421046379,0.8146917902346331,0.6058179783925801,0.9124487328692797,0.4683328738827224,0.8333214098349601,0.6791266801758035,0.5191895488820543,0.8891175221670963,0.2808628231038891,0.588222099552739,0.49658890116578625,0.6080654201253419,0.4517984803956405,0.8783063421446783,0.9117499562223854,0.09430080704336674,0
0.15002830560089642,0.650870290773619,0.7566338658473709,0.6754290601729661,0.26802688538667085,0.12480143234233221,0.964439380167479,0.8264651147327137,0.5775759751535482,0.7150883970485973,0.058807170593976,0.08741176511061599,0.44997327390946906,0.8225534547274106,0.46286585764762955,0.2716869305227426,0.2608422391298095,0.4935172877553583,0.7006629424183051,0.5966645721834425,0.7033847059977667,0.5464178545473669,0.08365393966996948,0.686271715221369,0.8583327221460426,0
0.2985515807634544,0.8012700634597908,0.7766764354860887,0.7357411758822753,0.16729911004542442,0.2540214554595559,0.07964633326927673,0.1388819338417544,0.07165078913147471,0.4027277313215768,0.8488814754383879,0.31217763799618603,0.3229071718035059,0.5176794190238249,0.2643512182213198,0.6227231461739008,0.55587447150024,0.23420178212806098,0.49197091506688995,0.15082819313598417,0.4900317841649995,0.13523267657000904,0.4886420799505412,0.044909145059801814,0.5036805874290795,0
0.33330352837156135,0.6959971833181579,0.8262600752628382,0.8168929534169146,0.24203795776541834,0.9564182833197027,0.6217130403721345,0.5294701813581597,0.371022127421221,0.8132460626123825,0.4481176903320315,0.4155941575768233,0.8518558983127656,0.6870368052623691,0.7131745819400254,0.06162319817876161,0.7000557268074868,0.4594020498858683,0.2355551357719925,0.6631456527414828,0.027693550654565913,0.23027936013510097,0.5936838116732898,0.6985368345480459,0.7964236564884859,0
