s0,s1,s2,s3,s4,s5,d0,d1,d2,d3,d4,d5,cluster
0.40077765109624375,0.7555935998704485,0.29126846752777574,0.266705907094273,0.7903304072138012,0.27366070190293357,0.3658233316015298,0.31880002293351506,0.9391936953868638,0.09716590616804566,0.9440884260709665,0.09370114507137761,0
0.3290883568789478,0.7283530308724923,0.2676482088593975,0.25669727091610517,0.6571277849803151,0.2584102848878159,0.07998637935125408,0.5344863155648514,0.5054351848239151,0.47699352339031387,0.4848788974661393,0.0328952641560355,0
0.31038685967727947,0.7361160751234825,0.187174482495932,0.31337032812898424,0.7342988901392096,0.3557618206551699,0.17144827642898564,0.6556369305889905,0.050175679842473064,0.27764908440147706,0.4408326062208249,0.11484379716891158,0
0.31475804035271215,0.7228949448656333,0.2539738459339044,0.2833430401493997,0.7684187901811909,0.2636923740449875,0.3003533046628537,0.964119844152327,0.6500838615456564,0.46664671394726986,0.4873413701501793,0.5447626742920277,0
0.21461637132310618,0.761767915391465,0.25650890167133406,0.2666232158431348,0.6886414566386649,0.24787213277550704,0.8433318756581167,0.21045353836805702,0.3542426160027152,0.8130377855664807,0.10217432154068495,0.9355510677156103,0
0.22049736861970679,0.8004720012553205,0.28199725832042244,0.22818255246767832,0.8449907284823245,0.15536287843546923,0.49758150243974053,0.6650819557912078,0.1375290543451162,0.45467225831163416,0.48813078207447225,0.6033204075755125,0
0.3409849169348011,0.6665421989701803,0.20383474714783262,0.20147495092251716,0.695643032438291,0.22402619110739563,0.9810844343025572,0.11743220157929135,0.11991268859587767,0.6365264115585602,0.6327830225930495,0.6198076340479369,0
0.24611656644152932,0.7509231385131357,0.176746202762743,0.23793202907548644,0.7749581816271469,0.2158888878788613,0.9788924167599183,0.21076360521935766,0.3316592757232125,0.4083695233667395,0.07729360895067239,0.3939309682284373,0
0.2604141665093419,0.7022353122920836,0.23920016968431124,0.27894192138678026,0.7581224529611438,0.26686090911753974,0.15108358812322842,0.03552343971974126,0.11661536119053495,0.9524781101059364,0.15949992825910153,0.42432005982948784,0
0.3396689516415421,0.6758622903662901,0.2696406864915718,0.31544482331280344,0.7020625656677316,0.25727735333956137,0.16647220865975443,0.6195601481541203,0.6391654268781493,0.12303584255199318,0.15665660610173038,0.6064842780788817,0
0.22135730180654573,0.8489345054682286,0.3815914298682508,0.37855480705989464,0.7695695222631653,0.3098142869270694,0.042222624372478146,0.7905050462268225,0.3552227782320826,0.7267422635384192,0.9443080866851973,0.20391650033803466,0
0.22754414364595096,0.6913832530091384,0.24403772336776985,0.24409861727371843,0.8010965002388611,0.23830238937966125,0.054611067785170775,0.46947344979615124,0.7509944627977119,0.8405562484786846,0.7386138959554372,0.15776524292680127,0
0.2790105858529979,0.7949623321694624,0.21305743139243752,0.1894155616826029,0.6608462776560594,0.19552434117145148,0.2090034083467438,0.854066951638263,0.7569771575986192,0.7809297977664642,0.3317115135515115,0.46986580797471045,0
0.24520701393942812,0.7345277963801505,0.3058490597601365,0.3172490142041025,0.8224777446131942,0.2505903976542519,0.24533566685070463,0.9939074778558104,0.2668785821304308,0.6974438973109708,0.2846816065448412,0.3103359511343833,0
0.20785899435013097,0.721783148103534,0.2826645179495807,0.3126091978347918,0.7344403859895807,0.22061155426038487,0.30077200809037263,0.9094435560066976,0.6312928549010751,0.4995259865083119,0.26786527535853055,0.3934426698945934,0
0.21887981941165408,0.7462574243889301,0.28054061306221983,0.18902581488598122,0.715218746844849,0.3085882701586391,0.6674681886007138,0.21246188661482446,0.2470678795939656,0.18114845385290934,0.08971582842778314,0.4496987044383758,0
0.23835278946130165,0.7796173321875491,0.23564945825430977,0.2612032503613845,0.744758391609655,0.3083039956450796,0.9932944700820343,0.31759289382095324,0.7002484184955409,0.15245676861956747,0.7128573633196773,0.5017547714108259,0
0.2549079773369224,0.7369410669541184,0.26298842262168104,0.25533105385764204,0.7179094042487069,0.2502608694966044,0.5728302107678656,0.6419598770225698,0.40844580475439074,0.3552621553841466,0.3029873175959137,0.20975720829702527,0
0.23941622033324242,0.7840260096336918,0.20372486173084908,0.2922916589076132,0.8025538305630434,0.2904131987727475,0.7663089219129614,0.5528075983333716,0.42580061447750284,0.021970328169386266,0.6187240862695086,0.3450103943871028,0
0.23204798341257243,0.7663686746226679,0.23655911714874797,0.3212392742169201,0.7511857324531462,0.3327343675810029,0.8943556705252049,0.32152151664174233,0.14650014405273293,0.4296548239832494,0.42521508974297006,0.5954542222161336,0
0.18966453991950566,0.8684112882836833,0.2386951809059169,0.23141111559065167,0.7697453803596984,0.2946101334875457,0.6195242589742089,0.19529913897604467,0.9241074137729047,0.49588277061913677,0.8036283236599292,0.9121434609856929,0
0.3058618754009882,0.7677686191779267,0.2565505969804081,0.25171802355517864,0.7684235565960464,0.2613956401538218,0.9662374139997385,0.5558815955460101,0.9166826556221347,0.32516798057663854,0.29872520948743797,0.9145768520565518,0
0.22985831743271798,0.747778149570919,0.24247171998969222,0.25914477630281624,0.6889796982912013,0.30575907363965776,0.0032095387651266405,0.5186483752748653,0.5687505504271487,0.9478937663435504,0.49863105813864983,0.39585176232755215,0
0.23142702751174643,0.6514616545648728,0.31582647150905985,0.275978354198086,0.7576694851116986,0.2676136938882676,0.23792646607010415,0.9658957826546697,0.15512445324776203,0.24430590103358374,0.14982419728221508,0.06327595545923714,0
0.22760816682861879,0.7097250611780174,0.2651984564981811,0.23081117008477128,0.7094229915385337,0.24188819944343148,0.41949707288087856,0.20400678237305014,0.28268573807733655,0.48678244764654854,0.21629184188117923,0.37171863957434126,0
0.2701290169794951,0.7781474139065971,0.19333348196721245,0.2617965984953161,0.6761126216414663,0.26823187682532373,0.39293835911896613,0.06122031491827851,0.9044906572857612,0.9105238750028769,0.7723955350667872,0.3839667914642062,0
0.3023237372344579,0.806836766493327,0.14439549985373423,0.35709489134047306,0.6825083276219379,0.22605702803328503,0.7523075341794317,0.8048939570081692,0.9241214082566565,0.735421167931469,0.16143701258485832,0.08648551945787308,0
0.26335420325156933,0.74130930823128,0.22567417516810317,0.30411487328602393,0.6841806857289947,0.16213181450788774,0.9588465840701099,0.7699571174651046,0.003343128401001927,0.9886250889253503,0.2641211068847018,0.5220396097845366,0
0.3209436367273427,0.7401116123702318,0.24420600972252726,0.2625937635892046,0.7476974670919092,0.1998976413814306,0.6155655688550374,0.8923270384875626,0.2727514051056036,0.2949703696663619,0.7696054988762112,0.24737687730156654,0
0.25613383926913963,0.8450658139071678,0.2663827626909441,0.30034141753657506,0.7097258085645517,0.2926263004811388,0.5661543651055736,0.5866745808558382,0.9206950358795681,0.6799371629112482,0.5779766836251906,0.269973657534348,0
0.29593316343596876,0.7150600712408722,0.2392369162012472,0.23354568465867995,0.6612717938654379,0.2516927120527386,0.6821286680452442,0.21087646082015887,0.8448541787569186,0.6565621781932183,0.91194641393847,0.6459955657981593,0
0.2594041318418791,0.6777476343474186,0.24242845380813835,0.1590995622556321,0.8058836898670888,0.26387042505795366,0.5798656926012262,0.43514845194665175,0.2672840567796211,0.711324241026702,0.8455837285418393,0.014702380672126814,0
0.211186569205335,0.7570380907380783,0.2506896598470755,0.3238930999660809,0.7035329272564451,0.27770822263902667,0.31196348960295184,0.012732693478263335,0.3274374628721175,0.6453202731924709,0.6389604438384187,0.14691772909182,0
0.27207307315454754,0.765164667091055,0.31990115827285687,0.2873722838793866,0.7437911957319195,0.20957039588339124,0.39373120593442235,0.6994037521146855,0.030051586203982517,0.9857610804478625,0.22900800222320017,0.06434375930793079,0
0.26015766123476547,0.8354180679260167,0.29302822760459024,0.24074322047844177,0.7310640582939042,0.25924713335427774,0.886175537381046,0.6091153012042808,0.7338683574290885,0.9032652500344818,0.7243076565344354,0.2745870789992606,0
0.23212668442183104,0.7871108587624026,0.42845900067486176,0.1745090532576986,0.7459689415215697,0.2355884065948775,0.4668228568281674,0.0792294256383248,0.13256534571079537,0.5578595063903699,0.38016315212097773,0.8868545597831832,0
0.2812070002857006,0.7186442597975653,0.24889400457666813,0.2374459885000852,0.8313814144962218,0.2174358088567081,0.15561588335276855,0.2411438983046672,0.22178021560629468,0.7067474172040955,0.2155188449321883,0.3753417529834815,0
0.2110471936301493,0.6743752998052795,0.26008098049407163,0.3031197931537138,0.7634394895832944,0.2752097539627857,0.6883088070085251,0.3754790598245278,0.4539309693617053,0.7100036608380668,0.5648177244421405,0.3821064286050252,0
0.2740895166887494,0.7482752158411065,0.25640532923101444,0.14809802048909265,0.7887883980978166,0.34305684850487916,0.41690427220352033,0.1293282326963342,0.3240044393960716,0.7701361049926571,0.5892615809212256,0.06777797317934664,0
0.20233609551184334,0.7109033599092925,0.19874269676619238,0.28589484740519544,0.8040009327727592,0.31364265765096944,0.706899624871763,0.8711642533618222,0.14972393725685063,0.7747745939024248,0.2889464938219073,0.33095469064903615,0
0.2471109314734329,0.8336236833619761,0.216556535247456,0.22916649886376816,0.7445215917461938,0.28066652505116463,0.7916884881084351,0.8075471331506666,0.713660992047828,0.8027501556168112,0.06375129820471137,0.9585916863872993,0
0.2843846719501746,0.824349355862383,0.22361100605166107,0.22399496015894838,0.7214390042334405,0.2397420061100192,0.6721530902701933,0.4421317580208245,0.09733613824195875,0.020908628118830874,0.8724628571354226,0.704617833939637,0
0.30745990165431586,0.7418136110256239,0.18376939962665745,0.2322659238490172,0.7056075444461808,0.22313535719445435,0.8023909458163184,0.39124637423918796,0.017635385490369804,0.7696545077642473,0.022524229093339287,0.9795690552617786,0
0.16862552762073363,0.8313361466959315,0.2768212128142983,0.18214690915733278,0.6769790533860328,0.15984449223599828,0.792702500589996,0.5003557841760675,0.483977142525312,0.4722396123742255,0.8520023942897343,0.8624697647638485,0
0.24474312855515268,0.770326976163774,0.25447478859971684,0.25146853048863654,0.7917727067339521,0.2913744815590528,0.2396459672116389,0.409747289837601,0.22327345267924015,0.8958890650584849,0.9147145602238484,0.9254913616007208,0
0.29560328529858537,0.81781673531967,0.2922870557095111,0.1983653618465295,0.7264495669237645,0.2371283135927497,0.9026310282250061,0.0761926775553583,0.9086606779786153,0.39416658039544206,0.6562879338087838,0.5924931118510268,0
0.26709417855288203,0.7958522179913327,0.20733107446806173,0.3249567747438309,0.8269856498909849,0.1998650178136341,0.9725800661997953,0.11813031253054762,0.4333413013512012,0.7526339413939546,0.209781577311005,0.755835373273467,0
0.15662759783086783,0.6894086141962033,0.24884776260331062,0.28598896136204766,0.6527575409216967,0.2397978691915184,0.7218730868085117,0.7866093140278057,0.8148349799535827,0.6422014940163865,0.3851671185310511,0.2272477377543134,0
0.244312164099587,0.7151119071289653,0.3144314204439125,0.23422057930102247,0.8030209307213947,0.2474182139953552,0.5502272791767796,0.34784069326162903,0.21388122185700187,0.005644060295218689,0.09504286961285813,0.848754318029921,0
0.20293880074241982,0.8349640355904295,0.1900677624534282,0.3058575238933025,0.7025904048231075,0.38350798716688617,0.3743121909176884,0.37619567407712395,0.39432428458912894,0.8585932060463461,0.7642199041629425,0.9633025876405856,0
0.3577935315566029,0.710864109724746,0.15994886407880732,0.2213631891418671,0.7379171430409858,0.2295915063217137,0.27857000304957347,0.4434427345109526,0.05431070048227893,0.22281753505303892,0.3992288464071413,0.3899558050771966,0
0.28139114529357595,0.7473145031830516,0.283559336796244,0.1833890988361952,0.7391103974311211,0.2828619894879181,0.8025844381357443,0.8315049722059499,0.6883439605183989,0.7052426191115361,0.11477318857742203,0.019123833051227446,0
0.18027009391851623,0.7298744947777529,0.3030123167434191,0.21502463154639392,0.7773320464287057,0.3580601537701333,0.8254196488336766,0.37022374216090603,0.7432579924660146,0.9450038406991123,0.35133785217529845,0.21494521105320818,0
0.22819686359636512,0.6530147549529516,0.22910890038379253,0.2508427777683913,0.7723671135334498,0.2946106841744561,0.22658438412996618,0.6326194429820088,0.15018738242622043,0.05953388893804956,0.33829107614849663,0.03404788616909282,0
0.2648143417624651,0.8082900161456255,0.2654166620389412,0.19666045745829103,0.6625645438563355,0.2782298835213354,0.28986180872308875,0.8902050518800776,0.08337642176472038,0.34498838421232214,0.35914737888286274,0.19462363676030425,0
0.3289423445502131,0.7603750205788167,0.29767739917012437,0.21625363903710848,0.7120880464844184,0.28074076907733503,0.9989515327970018,0.9002887387922434,0.5369870456303818,0.6333447513096874,0.49102315103330907,0.7086844269270225,0
0.2534914393162913,0.6698323240411576,0.25408818706537034,0.3324205896005218,0.745651066277306,0.2548484854765472,0.49399307551107985,0.5348399609618505,0.9095820729269614,0.36546046095439166,0.9238691925685563,0.15477874589656582,0
0.23525691419755101,0.7144432584240968,0.16928777520020222,0.307502205579559,0.816708693971284,0.2351536095495089,0.1220287914828132,0.8407190007766978,0.8556240502375508,0.03902473679837126,0.006177119602673087,0.5886936252118276,0
0.20558540243186105,0.7705395886661114,0.23159468221782598,0.30323209793018496,0.6835298147375419,0.34025845506646835,0.28126840557750576,0.32800766003450643,0.8893128574821132,0.19005444972005792,0.1649053765551839,0.9725505515022755,0
0.3842869247781645,0.7375123607536394,0.2259955242495685,0.3336381260909622,0.7647661535846183,0.26463380830087524,0.23648738741014097,0.8606454656155148,0.7613586164857863,0.20421674286862124,0.1591306514588673,0.5224636685812375,0
0.24754131083405448,0.716927653763473,0.22974140483202518,0.25790159831033804,0.6890235294068325,0.17219109488381135,0.38943290167026046,0.6831602348362662,0.004589636666345376,0.9308618234330639,0.9742415913481177,0.5602638312047069,0
0.36028406643122446,0.7222622293305552,0.1680286103235363,0.24031357746041068,0.6852074045207983,0.3326544436144715,0.47726344869744397,0.04968709834918894,0.9415258571203651,0.01355663175060906,0.6300598044258048,0.25908497618985504,0
0.25298600803252963,0.7937591342947042,0.24888344483900152,0.23604810612406235,0.701391919160855,0.2616413925069028,0.6159092895820139,0.6555959844054784,0.37550565599742414,0.6359862099206914,0.8966770934571265,0.9888224538695889,0
0.2864216960815047,0.7703917029403163,0.2707294136432984,0.2560175475102695,0.7804871496104098,0.21947233829430987,0.41628120354203013,0.8184336424411394,0.2629611698637576,0.8415296769899638,0.270841747521239,0.828550858058707,0
0.19831872062253797,0.7255491261708413,0.2825995787133006,0.23752815919568815,0.7733887083297621,0.26039511168421314,0.09916459508081099,0.45070188298780633,0.47454144314840496,0.1958548274857964,0.30178687994100484,0.30303407142896466,0
0.32401662472494835,0.7342448979480137,0.23003076385556642,0.1935258066568971,0.7352249638206034,0.19929002961827988,0.4300077842135357,0.15596536301799513,0.7692380220827781,0.6175668768933767,0.7259152303716954,0.748088707641741,0
0.28941214358454737,0.8325701420160643,0.28228736076260963,0.31976420969975383,0.7633902990498719,0.26112735864838005,0.41979092718397015,0.2593622535536283,0.1696180356097835,0.46952255743795146,0.8052304796795686,0.260968733530645,0
0.13537045759566824,0.765204702072137,0.2150028128798161,0.22485175823294376,0.8271631810941531,0.2921598003665949,0.020815110093218014,0.2667099350460709,0.7187392514141774,0.7789807277229766,0.3846324046555448,0.5158813181575878,0
0.27497258809390185,0.7621650371851398,0.22104661807878043,0.2094390384172958,0.7810819434347271,0.2906419602717427,0.6154301182155134,0.257197991951299,0.5799698960805679,0.3302741898977858,0.8183654359118608,0.5074645273170115,0
0.2846552964585086,0.7558199948753284,0.18726390935568388,0.20102976903902234,0.7958602481387058,0.20744640057900907,0.6337562700073596,0.7757297959505469,0.2443874251861783,0.7202088929834929,0.48169569575150584,0.5898746962554858,0
0.2513921503451131,0.7636785109053534,0.2807922295511288,0.19001178751854508,0.6963008067615264,0.20513603346986617,0.9652308956380239,0.5044670820911541,0.5044618931000987,0.6184736207545305,0.016838233297177596,0.7960942352032421,0
0.21434753327389422,0.6685865414554866,0.14127041978565777,0.33166788571467204,0.711740749973965,0.2800189090479003,0.1442931767027208,0.7675550630807998,0.15483313792206377,0.9824462845731832,0.5638374354201963,0.8091423845434491,0
0.2862475211458094,0.7315853997875814,0.2645553021682817,0.24795993301677002,0.8216068119919641,0.3234589562147808,0.9172386809191908,0.3435907125306743,0.05566765126352857,0.6327956382988495,0.42497886072556956,0.48413101939259784,0
0.1643389000491028,0.6699143444721295,0.25264619213094497,0.1740391559074272,0.7922567261432754,0.2871966471793679,0.944225057423461,0.1598629942593146,0.06195884011702446,0.7738245044689999,0.10811167473582661,0.5665057159239311,0
0.1738068146560225,0.7451545123275298,0.174503913021943,0.36778241513019383,0.7556681578282755,0.19269089252004706,0.9508654555889589,0.08430534442201743,0.6004942471142614,0.3679309309619355,0.3729275176145248,0.8795615285509175,0
0.2098918157734311,0.7394499976352131,0.292171246057018,0.17033050557896512,0.8563546053475314,0.205648380219298,0.8706650383663498,0.40963974940792136,0.12679339852370586,0.2198352861782079,0.108104621659881,0.26722352460134957,0
0.2211540309455851,0.7373104876304488,0.20440035684072355,0.31748780929642156,0.7702182124546239,0.2718439120506592,0.13907914138338728,0.4571556360473097,0.6013619601277952,0.2517404750563551,0.7518128060739667,0.08084194155148916,0
0.21443382328700947,0.7244269294652101,0.1728547667308803,0.2766113170687477,0.7579359843392368,0.20945033635230098,0.2957272539262332,0.4483299787640658,0.955505694887482,0.8653100653760298,0.09853971089393898,0.41844214117308964,0
0.27727937472300723,0.7732821947319969,0.17024756589083362,0.29726043533120916,0.7737349193533956,0.2154208748244948,0.2116266814050315,0.08576174030553418,0.09893305846126832,0.0792215158159707,0.5224694163129308,0.128866766139894,0
0.18772672119484365,0.8269467997309338,0.2735242225903178,0.32946354919903964,0.7817031903079105,0.2506086688438106,0.5237447750442464,0.7868964517966102,0.9086602250382507,0.10611140173609379,0.43165855998923,0.9093676585093262,0
0.3405512159489905,0.6848827014241493,0.23962769700264702,0.19255001251849613,0.795560973544198,0.3077857890646236,0.17791045506992564,0.8027549319791653,0.4493934349273867,0.49658593202628387,0.20938117473794748,0.02453665522135917,0
0.24382176386366575,0.6988638480470335,0.21161947685913368,0.2256643379761094,0.7334026341970368,0.242718651267062,0.3576508493299849,0.18910577551059182,0.3277905801408424,0.4353583647213971,0.4240177954522758,0.8491284000581337,0
0.33786944007079245,0.7571455856970527,0.25038228514121313,0.3115516030906939,0.7452112239950119,0.3079579550067624,0.8666755162804527,0.4247477005892031,0.7126613524021395,0.5901999120607205,0.27146039008635603,0.7227942459881291,0
0.24748056477747932,0.6749098116662815,0.29559935098355283,0.19879245131053394,0.76842176289929,0.2943394692127851,0.7290642903581854,0.5225255804541725,0.0072267070436233816,0.6944789925964893,0.807265638552564,0.4962070981968989,0
0.22283141671211787,0.7534818771147705,0.28987851130825876,0.2667238061911308,0.6439639220768624,0.25976347191520754,0.9630114213078432,0.6650350113033756,0.9723422767886286,0.7883260229966225,0.44588517981813547,0.4926596123730107,0
0.29677228840123937,0.726504079659157,0.3007435210363753,0.2728368066326516,0.7545468328012293,0.1765981008121703,0.5052816647984757,0.7917549248781446,0.7145033285218115,0.011386118765603137,0.1819540649944893,0.06039170716136277,0
0.19384386166198903,0.20793393929390033,0.285277583506886,0.7000663987533653,0.6280358924022428,0.38125376109318476,0.671700072521525,0.16226927890421305,0.6724685946494958,0.10961169565237483,0.6078469911884302,0.24208711530548432,1
0.19652997031532943,0.24208900530639468,0.20852279319074535,0.7604927360415017,0.7591605508106701,0.269715023977424,0.7225739560593107,0.2393898146606397,0.319258471262014,0.11242828314660636,0.4639772271792443,0.46672463035236234,1
0.3131042177633074,0.20154808988114953,0.14013721660208278,0.6431170829512552,0.7505367720982483,0.28562002214252785,0.8832512522899563,0.08786388377203402,0.1636952446038088,0.7898931751704359,0.5038025866696108,0.23034530295395583,1
0.2386600753904952,0.20901800547693836,0.2462118995542897,0.7562755551739908,0.7413213365170368,0.19050011134376166,0.6071874923601835,0.1670098026176816,0.996973367848414,0.39195866798851675,0.35168628632466414,0.20366746620095655,1
0.22664254780351648,0.3030327823095444,0.2341172875384247,0.6747750259532976,0.7321167580735434,0.19260457365186018,0.06881040924541715,0.8329501770771548,0.6210445380428662,0.6825544995296045,0.2086711189187137,0.07347439933398947,1
0.3263232881730515,0.3242834399399257,0.208845227740272,0.7505943302093084,0.7624900929578888,0.29165460356112616,0.43403133802549176,0.8183755026471782,0.9854349607462781,0.5297036742176305,0.06579790971000665,0.8941084852432827,1
0.22781620172532333,0.2731228555229853,0.2092794353288791,0.7929931314806635,0.842839071552296,0.29304222833480653,0.9976027685387918,0.9623626057885237,0.5656765027731671,0.7369434379634788,0.478077745540639,0.6125834048268882,1
0.21324729810406712,0.21783479503829173,0.19696730091530817,0.6654368411591629,0.6733589825834609,0.25920366356304464,0.29951696210990164,0.841205995112033,0.41857509744487675,0.4622488060303839,0.28535729151780787,0.10570950602777651,1
0.20551667563263584,0.21947707491920496,0.2012852074709339,0.7619265981986905,0.7926204337122734,0.2386684003370004,0.2857574082834393,0.9639704995031819,0.1821489004760597,0.03273782724944574,0.3516500314392197,0.09025847423050593,1
0.2711728531981547,0.18729109434986224,0.28975958260598506,0.8179419332453818,0.7109587764610368,0.282011895015358,0.7929595807023128,0.8535010869671269,0.992566946883642,0.6541063490106471,0.1115365125893315,0.03447986414491522,1
0.2881723031542808,0.2184156158962436,0.27643539123952804,0.710058135831622,0.6899001249789611,0.23501107994860876,0.8675544316571453,0.7764055652981178,0.3423124743406778,0.8194790272388844,0.170374164455106,0.9562596140400951,1
0.26590045112264615,0.23181584128464647,0.25732814025175904,0.7917646285020014,0.7078425205517237,0.24851473084058184,0.7594711724964904,0.9946474683897975,0.34571875585381917,0.3471244522550554,0.6076529978454913,0.6495674960326201,1
0.2186665229417834,0.3142340105466737,0.17685012200438002,0.8079976239993352,0.8059243719873964,0.27311669648846953,0.7073602482452789,0.6439802517544477,0.5171088017790549,0.25438293268097,0.8709648089968346,0.049077929714292146,1
0.3136464732113068,0.3193139189496297,0.240180548119524,0.7063018965729856,0.7228667390702876,0.41133976451257076,0.5305436451350499,0.4287423676723059,0.7258133833303737,0.10950494927692844,0.4937727544874265,0.9705963974060303,1
0.28109362181925834,0.22281308340927006,0.23753873060973277,0.7592826367828913,0.7960615648314759,0.2969199259023272,0.39594956821047766,0.3623063991981337,0.5082132414205228,0.1360754857995149,0.661987474647158,0.558266624481655,1
0.24506446967984652,0.28420785079199146,0.3907066818294248,0.8113531948306258,0.7686595869167845,0.20684126802023967,0.33769228458866574,0.8274721762332294,0.2575991071952899,0.41178690046017796,0.22861231703396734,0.021498477649954606,1
0.2706961057717386,0.22089770299803035,0.198240500344838,0.7043586325722146,0.752008275699462,0.267099684792459,0.08952649114727751,0.07159912670221369,0.705034495132022,0.6552898230560231,0.8584555683065679,0.9872989469068919,1
0.2996645186681344,0.2238505352889803,0.2651502738716322,0.7568017356693552,0.7101260775604415,0.15044846976896675,0.6915992322182692,0.11203052742746411,0.9891005110146567,0.37697775007445333,0.13796535910004537,0.41152197974603155,1
0.3346110189083074,0.25461310527022224,0.19036129732607343,0.799408717243291,0.7029766919018963,0.3523192860291652,0.7168634868260685,0.8422663268779027,0.006993518573116364,0.37450660952480785,0.25077010155001833,0.17295871923507566,1
0.255555517213511,0.15429136759904305,0.256224298124414,0.8254176276490234,0.7348120332699479,0.23218302741695535,0.005623669354559158,0.9000231338693274,0.4115758488108645,0.3255840837490692,0.24156641674706125,0.6715990330507623,1
0.20246238947826106,0.20622584005321642,0.20171907497794703,0.800453310744819,0.7450835315360662,0.2389911805655795,0.4015844684392247,0.11808566499142759,0.7791664179041987,0.3535515111714397,0.7785759537578552,0.31373764527905146,1
0.2687394055845334,0.20448595316794885,0.21480095920127162,0.7818765344536169,0.7571890635753926,0.30663966826856576,0.05437048368520092,0.7132507055213472,0.49466978720447363,0.7149637450949748,0.4554854541631075,0.5623015900383008,1
0.296281125598291,0.18098783177602734,0.22158866543584244,0.7547948597511398,0.6850258142535902,0.2780289927126609,0.005043882820976231,0.560645191489507,0.43879359710339216,0.48785517348997487,0.1116853446315903,0.8284437046801343,1
0.23049926402913318,0.29894428254133,0.2763240792422721,0.7907461705469521,0.7723039891296528,0.3296390357479493,0.5890703146612417,0.5366217145075655,0.3753611721836666,0.6740024331157997,0.8258517808862457,0.7486041165055694,1
0.23456215832658533,0.2118926224339007,0.26808639152847,0.727024868598352,0.6894128683525178,0.18338929854807962,0.3159295376172848,0.936071873390331,0.4294975420583863,0.6884702113654919,0.38093553290232396,0.8643007202692228,1
0.29687387517999747,0.27944888437870896,0.23047410670339,0.7003140925325191,0.8003212478631594,0.3274013638851629,0.8855520515512652,0.10663291489425841,0.10057377910466714,0.20719330043046624,0.7941918142116065,0.16854231200430292,1
0.30792333321834725,0.29214721399747673,0.2475944874041525,0.8245802516741647,0.7449115600080612,0.15911540834971988,0.8591124440659333,0.7933863829569588,0.9556122281415116,0.10140252494517576,0.0494774451864467,0.14470938433248992,1
