s0,s1,s2,s3,s4,s5,s6,d0,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,d13,d14,d15,d16,d17,d18,d19,d20,d21,d22,d23,d24,d25,d26,d27,cluster
0.2581815527125139,0.19279999216811944,0.17628156838114742,0.2793427138304631,0.31490875036325483,0.16282013329451855,0.7611318441946441,0.5446177431738534,0.4213957400422018,0.8900041060836916,0.550573213457096,0.8362683733545146,0.7863943561675152,0.6156787012223589,0.04376164167843122,0.7281957685103162,0.04822249670278189,0.028476178688369824,0.42415217663235294,0.283653430027218,0.16761294510165536,0.3948240165394058,0.6217423685427194,0.9203179840680475,0.9626256945227587,0.25309635839735645,0.1508009784137908,0.07348064378947128,0.8182536379031572,0.5758814739677696,0.40502342002672287,0.4837197721358887,0.015341796318211198,0.12562835175334086,0.7326632366848638,0
0.17715929680623566,0.31771557271195405,0.19053544445930887,0.2186704102378982,0.27854001020988395,0.3255460248100327,0.7344695485478214,0.0627616224483123,0.05741345615992366,0.7148073583556426,0.5545231002379756,0.28147610634645726,0.5271596862445617,0.20626974023550082,0.8640098058346716,0.10552166505640204,0.6342787392325484,0.08265134348550196,0.46275578989338184,0.22383869406048107,0.8868239816526974,0.6041993155329847,0.47001755845789184,0.013193538226192514,0.5723342678268551,0.3912985273625985,0.8204250518110139,0.09315749116031957,0.8163661741531323,0.9777538457081985,0.07177907666617589,0.3774726514718313,0.9837165630019417,0.6077024692057725,0.09783753483083013,0
0.2195021991122351,0.2372137466084466,0.194390036265582,0.29340728685114004,0.22982293688348704,0.18814439918633047,0.861126121332831,0.7448488865675689,0.406671387587596,0.8212211638954228,0.23272020944308192,0.7448730965061555,0.4792583150453198,0.5254837470778106,0.5785778321693607,0.4132277891252206,0.695023974645169,0.009752383911347806,0.8597635097137118,0.5959068602464265,0.046388654521736905,0.34918539612946964,0.12704235065564418,0.5492930318547123,0.8997218464513995,0.5275813545928744,0.7825000791951126,0.7490442141714281,0.0411112014314583,0.2581529794102674,0.6428416365330242,0.2968651855568468,0.6111333621219747,0.4784404519269737,0.11906806281688465,0
0.2600862307424512,0.24374397434812892,0.3048413112213249,0.25109213433006,0.2641976685935351,0.33301901499257747,0.826427366583669,0.8075127679509079,0.6250030673802884,0.29449970754884647,0.01971729238428732,0.41320474982719924,0.43897176294735596,0.0455518485222558,0.15714125342469132,0.2009406151333406,0.9791703357151149,0.6907115868360447,0.06927043794465537,0.3093116590273447,0.5335940331694763,0.9270712187227524,0.6084312364340387,0.49600504774861054,0.8306369633400483,0.2451761803253797,0.8798190578901168,0.7482906564338649,0.3466781483143422,0.014508946562407532,0.0846898704146487,0.33226729482159734,0.6040932915233905,0.30800130338602383,0.7686745386051128,0
0.28878524116814414,0.23847593687124308,0.21000189989606594,0.2515654695550032,0.18946160718549376,0.23707655097013014,0.7566185339664669,0.9116590531002183,0.9541024734914778,0.5540001937283843,0.19100510427669037,0.0055572558177152676,0.4771017247797771,0.1014550676266398,0.44172071288319514,0.10944077534408303,0.649096835141348,0.21421087236490954,0.2546760843544098,0.8478954943042905,0.7022959345146318,0.2651745837312717,0.6049694760583932,0.439225341986459,0.11003510816697826,0.43436353279766493,0.010044911503729437,0.7763161639875645,0.5500145180686453,0.25183813707189506,0.7696511552562704,0.6493180980670796,0.8306905498033047,0.36866112881569935,0.1555887127380936,0
0.24175007522219769,0.2873192542910466,0.23322945087154448,0.21541955587641298,0.32427287550857353,0.25552227111005216,0.7109423421829952,0.9462875504012792,0.33928906617631893,0.237295854442111,0.2134350075413619,0.7946616498115536,0.6550506487349412,0.7298242353361368,0.34422446550421315,0.7281282243606171,0.299262314881404,0.49441678467612693,0.31034448010489435,0.5188710674694612,0.5781479369944545,0.5667523272644095,0.3740170853587884,0.34972794966887977,0.9492136402047764,0.6167262147776551,0.18447098295256636,0.43287562528835544,0.20134967444177887,0.25662359182056205,0.83066975176519,0.3211976651859785,0.000729356649202928,0.29316292631691776,0.5536634862512133,0
0.12985704860756653,0.3308718454539643,0.31350844739396894,0.20978993390948925,0.28208751393392817,0.21542635400908197,0.8485149323533338,0.689968430924895,0.6602899283899805,0.7225525898676063,0.48770465515203887,0.42593683139542027,0.6811179894995542,0.8717284364212728,0.6668263544747087,0.014207079075261975,0.560067491628592,0.777988491187102,0.4656944850427127,0.014612908401530511,0.3430774657657152,0.7841415344818513,0.7639788240172087,0.055756626841803825,0.5166022156497322,0.07948220253363836,0.844447536016534,0.9388110502895921,0.2945443500863192,0.7180084847796832,0.457108351494688,0.04141365281211751,0.7283096324175404,0.7786899198851347,0.6886224546794284,0
0.2709981185981739,0.20788760596166866,0.3426229851835932,0.2858387582465956,0.20627713910891748,0.2779125292980449,0.7787684290636292,0.34723362228366306,0.19101771439243098,0.5005151866756186,0.9154541946072361,0.6454853946368548,0.13568732832009178,0.2127241434407301,0.7246482116294114,0.3831992159616415,0.182718897355997,0.11392177521021507,0.19595648693580758,0.9534178785084901,0.667806333136285,0.5615606299791362,0.4789603626836917,0.8015560338410341,0.24561426928838637,0.1061553932742828,0.1505074908840056,0.16445462085465634,0.589643911508887,0.029123612830966428,0.18368444539299444,0.66830970395811,0.5086725830764013,0.18841786572476615,0.9516295914687685,0
0.27065850934989155,0.26647819329450767,0.36382742759936537,0.35181732009567135,0.30425870117445525,0.20207381932467666,0.7796416272420321,0.48380911049484676,0.052905305662835134,0.7556071615218009,0.5980200138305307,0.43023102386888745,0.6831894010338441,0.05578932978689122,0.6288189043095256,0.4563164859541067,0.5135091162381219,0.8302215743081112,0.7001779295209288,0.904728598159973,0.6738271289626785,0.40178341988903177,0.016671628980175823,0.3986019034391515,0.987740275858566,0.8275989481952892,0.49549328081795674,0.6317445126353776,0.5599123105274755,0.044746252816049825,0.6837042872649677,0.8245263951434081,0.11690615175236774,0.8429799088683276,0.6107210430598229,0
0.2639742858869108,0.2865306327697302,0.2388999984548574,0.23624448608008103,0.2756522289905561,0.218058147697216,0.6546555667177589,0.36741800028047655,0.09990459697129295,0.8260285124989576,0.5684096233472256,0.16315911658035398,0.8321456278792903,0.8311092259855111,0.3004569982134182,0.9420746980227839,0.800889905887251,0.6532710071963216,0.010105741010086433,0.6813497664648192,0.49547700054725996,0.9792297357702532,0.3199892757172099,0.09803464628432679,0.39274909592353147,0.859068464840003,0.24942562085570563,0.3827841317483631,0.3425359837606673,0.8127087966300282,0.5562743686751213,0.7637374767988352,0.7478483290994983,0.9862969232027544,0.28475750754698403,0
0.217528397049167,0.23931914679884,0.28603110605946763,0.24571766571935655,0.2761740720006869,0.24771542129114252,0.7494877449898086,0.5936565731832164,0.5618450341913124,0.6735602637158355,0.611863964436098,0.5706633223960172,0.659966608693244,0.4234183796218305,0.7435513206264224,0.30457095331147155,0.3021977414608371,0.7379043912515432,0.6818203030011512,0.37255813527029835,0.7055480322193891,0.4007541418401126,0.13444576885644643,0.6174349615525769,0.32214571517002233,0.7238072945296953,0.4182064887235224,0.5380307101282005,0.25620478355868603,0.39556187278154686,0.12758735973812352,0.1475890752954493,0.8152958304871326,0.3660739403256541,0.550718509709679,0
0.321373545928346,0.2329169570527893,0.20233248806732654,0.13569939160737188,0.3169596591048939,0.19473199926148166,0.7523461665546842,0.44471339682643674,0.3683991637652114,0.9983988507843439,0.7433649066742861,0.1390196537088284,0.43391958968971667,0.3130985205974054,0.899304296472862,0.9641064684543995,0.008481319254210806,0.5774504258835876,0.15069391865168846,0.1490044545758381,0.004039428183702176,0.5255928621189604,0.8916913810368713,0.10508898568146718,0.023253947901308525,0.9205319147332507,0.20697856392090974,0.17616832183338893,0.39440057435482045,0.6526794466345253,0.8825999196676185,0.0742617702140771,0.13209064307474838,0.514643324455033,0.6662996300293788,0
0.19891558433529707,0.11099510099496979,0.21876660464699849,0.207765411099931,0.2787414661699515,0.224835272879204,0.7703995542753244,0.48874716951668706,0.1635575023217014,0.2673111367543245,0.43036641493156014,0.3183678271129623,0.7900866980489417,0.7909156967269042,0.573656672726065,0.5979232096752178,0.6601155277038995,0.0676564368499244,0.7301423022521907,0.43412323979183454,0.7247164713832834,0.5448807932585791,0.8278342898510749,0.7261977665297006,0.16669203865110138,0.9915795504711468,0.42515369246062196,0.8744122936763373,0.3140544983027943,0.5421558840315108,0.8689450063290075,0.817394101399222,0.5241477224128385,0.4326652151650907,0.6845336967593786,0
0.3524546229382185,0.29705983467288677,0.18993773037203623,0.2706980372697131,0.2605345612666635,0.17171005831775318,0.735107416459885,0.9851504280597979,0.6913007796050044,0.5352947678059438,0.5387764626349831,0.19501819540229326,0.004335757471740309,0.932715358477328,0.9045180414880943,0.09958732952186267,0.34306579875298815,0.7997215064132386,0.28450522743122364,0.2225558399846843,0.6069644843655861,0.829912087102107,0.6805226123341448,0.5974058130027412,0.5988881713571826,0.7175843281118465,0.5618084349053842,0.6518858502432073,0.23202730438508767,0.9805079955696632,0.9720968275569969,0.4914468309127822,0.2669466628433882,0.9774455996131418,0.785573005250683,0
0.24922091536579286,0.3608629963349073,0.21171375409708842,0.24077682347202328,0.32056627826487893,0.32954262116042987,0.7766993196551872,0.6788863607856819,0.927357498988312,0.5276543851516763,0.6524135524172043,0.9888672366424825,0.7462456254754227,0.37527450284911246,0.018640500459128795,0.9913262709218428,0.5533496567076407,0.46209178305878984,0.7555446674521419,0.03008258806072872,0.5922309811657998,0.8426298342428252,0.5162723841289142,0.4727906822665916,0.30588058478084,0.38763461985879377,0.34246227817239794,0.1870195489617481,0.5546869997296558,0.35744274752260907,0.7920901014443299,0.7590866972542386,0.5830925295083977,0.16030714464562879,0.9185213449504905,0
0.22337493570770967,0.3501540785649153,0.21379412158341543,0.29967459315825007,0.27825961315466535,0.21523587330767563,0.7250640756539366,0.3054077572627364,0.09869496392787169,0.2945394352752596,0.7984020631367078,0.6287372120586137,0.9881551897226685,0.06405373501078049,0.1479604644397926,0.22268344537181806,0.05332070149632506,0.43225527667284613,0.4420168196701958,0.7546746518639939,0.035177136287605326,0.822116800655092,0.18672998823526143,0.26854157948298873,0.13975573796225926,0.022903427884707006,0.4462279592605095,0.5282094746853156,0.4851071452998791,0.31466328337440475,0.24538909976099355,0.20252502790685822,0.7181331269144611,0.16442052919206596,0.6563326139372303,0
0.253676260463283,0.2010710018816258,0.1986735758066255,0.26222882476935466,0.26160450149929754,0.2159206428182346,0.7478758060791334,0.6767125431632073,0.5335735075118101,0.5366158866894766,0.7264245766554079,0.5426101471710942,0.7884328702509906,0.8072263599200724,0.346673053252997,0.9802487860879638,0.01600467541696382,0.23775227449990366,0.4558237032951534,0.1639307106448098,0.478342879111301,0.47384989090439134,0.3483995324514606,0.24238797031293335,0.5506978690011286,0.39628041186538865,0.4865897022140019,0.04255960859392405,0.31427097231160916,0.6448838626343455,0.98900202247253,0.8623780606133084,0.03547138107005254,0.9994916765509723,0.5505856771686152,0
0.3415690426052258,0.2203230737152934,0.3869187047517409,0.23810385262839712,0.3156525102593117,0.2408864056512556,0.7525369870578192,0.010986151156648472,0.8342746275766354,0.26870706880591233,0.6695847025936489,0.09552774570233014,0.6749589039186479,0.2879834278934372,0.709544082546865,0.23136426887403116,0.12239159187840909,0.9713217634640734,0.5203638129532735,0.8817811600894804,0.053418417702134624,0.5803296871566198,0.04085028433219651,0.9422332476491302,0.34183935946482946,0.8173631450172648,0.04744534162578007,0.1156234349372518,0.7072903813306326,0.4388883364042211,0.9037506938978638,0.9481209721710658,0.7223718815824871,0.46298538936615363,0.3103045644446041,0
0.1785045644509749,0.20356333864137993,0.34686414365404206,0.26112095163353183,0.31718773403461714,0.31699708551156713,0.7444595478837341,0.3356920609677295,0.8727166783703071,0.718531807010935,0.4351133219599631,0.5101578997450035,0.8393087738575433,0.8191089317448842,0.1498729630216149,0.5105760140802021,0.76986890291615,0.6748708840339441,0.2095688510533794,0.9167183750450009,0.6908367874960624,0.865314548569969,0.49265373624603714,0.3553266273424781,0.15324446138739511,0.6380461760751279,0.6368811995432174,0.536443518233545,0.6311254540078572,0.2508863584030574,0.589141435790941,0.8709661990104929,0.32186514321341086,0.13245972457398403,0.45425155052044075,0
0.2550429774748645,0.21227183080613188,0.35864084649829764,0.3149980932495161,0.26074046724904254,0.2295072405502564,0.7142884538587274,0.6808778543501404,0.9679226943083765,0.8999351362802261,0.5974477712566434,0.5301232634739605,0.13688488100054763,0.37974684101589484,0.5325773615070685,0.18104735614746015,0.9564177160912885,0.514043016246585,0.9650626191523728,0.7701071570612074,0.06989472705733857,0.2392789377422182,0.9621474983916444,0.8625981297313122,0.36110704485030976,0.7734253338204443,0.322715464083395,0.11924055929364885,0.6784912490520151,0.7793014905155357,0.8133599559715686,0.582538839680006,0.45975647352112015,0.8874425846370323,0.02303081421820996,0
0.29449549330206115,0.14393381117528542,0.26651955686651874,0.2871679111457592,0.26617968307142564,0.2548856624123915,0.772996958052479,0.5223819483160046,0.7460301676915294,0.5361206218326161,0.08989946284352213,0.2900653015036224,0.6364331690835532,0.8444309040613237,0.7347131502080584,0.9546145133458833,0.021608539818094963,0.9463955422445893,0.5810242446856895,0.9722712341473942,0.5959762443554163,0.12418630703063549,0.962189074194237,0.34302017477119107,0.9708580691543505,0.2171626674610535,0.5499940556514925,0.8724862204885008,0.3672767402020969,0.5655031033934873,0.9473925793716056,0.21323493877035538,0.3346020584357292,0.6380862597809751,0.5405411882587372,0
0.2182189980077254,0.24548025978625423,0.18908002731804963,0.27768221818307304,0.2937921334821992,0.24135515858142492,0.8623545223212188,0.30420209333386805,0.1567287883523487,0.09732371989739996,0.6979481696167894,0.010105451860203618,0.5128911160533902,0.41659371518680977,0.45794890552392553,0.06992940572667039,0.6561232408048168,0.5810829274946321,0.6116940619698876,0.5780802904335861,0.14005981002009538,0.45584912300759783,0.43875219654944164,0.2079463661349399,0.695373337837987,0.3856333430916652,0.11670677121760209,0.4910341386518883,0.3770242679179274,0.18733958669543194,0.5240698780198774,0.6834538025421049,0.8146926019419565,0.8025988827777047,0.14132974962415656,0
0.20311024674617167,0.22928466640877646,0.24111571243277127,0.24909754967794262,0.14215101340406833,0.19823569686428721,0.6502848456049652,0.2581189281822669,0.8736366931703894,0.2136183231667872,0.47534806258229145,0.18874415824562463,0.2718754698033008,0.9168638633162928,0.30582512284792074,0.07485020518541252,0.28727891842155373,0.41465671184212893,0.8925785243356531,0.07252248095057279,0.886836659565678,0.7658489785274705,0.0832426453983034,0.440048872749517,0.7324458517905891,0.09101917069019316,0.3056469429120904,0.8621819005560368,0.3082230017152968,0.7866530218346334,0.8647280114383155,0.321907198842758,0.390914018151746,0.6766157689816629,0.3183552961682564,0
0.27206724793639503,0.3368975606019929,0.34213204646627005,0.25957829847733643,0.27541026144103997,0.23359663471418476,0.7214883145640505,0.42085160838347435,0.09385739151225714,0.824732323739108,0.5838906925867059,0.1926417909413095,0.9829546253101703,0.9123266466535249,0.3620452373328227,0.5401260136464392,0.10280745971075622,0.7960001607107158,0.2034677643064574,0.8165383633625453,0.01813489367100085,0.02867120466809092,0.9052525007526381,0.056156471277312714,0.7043011957274018,0.2545710359179808,0.8173308547420798,0.7026904805970243,0.8977468245638748,0.5781814533790008,0.8335679041987153,0.17577144731190508,0.07311495641258747,0.47536016892639943,0.7883765976361541,0
