s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,d0,d1,d2,d3,cluster
0.29499540250164386,0.23768230133676585,0.2895272557475146,0.22251501390442913,0.22210563176173764,0.287921635360924,0.2666274958373749,0.162806293649804,0.21447268930300628,0.24963463724486545,0.293046386361838,0.23355039291200413,0.32051308292498104,0.7498607847412261,0.2815713632146694,0.20698089160847624,0.04043397627714618,0.45587232319915105,0.9502320756326154,0.29118806337924785,0
0.21602963820579119,0.22732504520164787,0.24078741467480766,0.28004638385761116,0.24540594690143294,0.25918812186079254,0.23161730070761904,0.24375684424126354,0.2277757560605057,0.2959942401292015,0.3500652751872194,0.23386073853959086,0.3270544501152306,0.7864007609380682,0.25893222661305104,0.3221665826281564,0.46021041399139095,0.8232683594729442,0.3242734363776226,0.4406220684845972,0
0.3264266791933883,0.2847395496845696,0.2558841778158535,0.19633653767208892,0.2966740529527089,0.19905600905457937,0.24696667874510075,0.24504502628755487,0.2116276176361606,0.3177009130809595,0.30659182421464465,0.34154877897622415,0.31601281823331434,0.7675850370853479,0.2515532852209724,0.25246137840013594,0.8505544376803348,0.694279261868779,0.3592677566440914,0.3313002557992605,0
0.3271039493738759,0.2621588916675218,0.18957687268039838,0.23342567181299406,0.22284086325488192,0.37132874469289195,0.30504027446580534,0.31163680508426994,0.19953022383699406,0.1628757919328254,0.17294001773516798,0.17895810416947466,0.17217665612990546,0.7668037052985736,0.275645743462948,0.20398576541964264,0.7313971421806548,0.6287806803256871,0.1346261438842119,0.22310237692644952,0
0.35000507331411423,0.23775619027745382,0.2224226108750738,0.21082767319571535,0.25660672369530446,0.2326007364083108,0.239812398754631,0.2894150697172838,0.23221543078571688,0.2078229916755613,0.3349023048652559,0.26833619002080644,0.35740196637148447,0.7442171130785975,0.24024216327482525,0.2846287964380793,0.532924476871533,0.11673354065349661,0.7209609389586696,0.7187811508069598,0
0.2011308337677589,0.23706313253052752,0.20768056914919802,0.2656292288233367,0.2829975297806696,0.2837055328072696,0.2606526404034677,0.19644870137340914,0.32477929293189334,0.2437366967630621,0.28990583894591065,0.35610086771849114,0.19159350739617206,0.769146257928518,0.2841591709937779,0.1905285415438244,0.11637747617479277,0.0194120867929245,0.34299213124858086,0.14140907265385183,0
0.3494241935905272,0.31286563577897547,0.3038761465858344,0.22085492989446442,0.26159809702660625,0.1880999391298136,0.3398586711343871,0.3141590602512956,0.24866178361574476,0.2875864283298471,0.28825993940636646,0.24626725896050686,0.29187201700982,0.7841771390943522,0.30017532590927776,0.16623019525923394,0.5481945464364134,0.9445232576982656,0.8008583196682566,0.13995467626988356,0
0.2532685533728905,0.17085871330493313,0.2829706339587275,0.23976874159266715,0.2725844080263637,0.25674630399309356,0.23844976623946526,0.2274315535411393,0.20492603494193887,0.2364044791994527,0.243765418491805,0.29360330626323167,0.2522617412221431,0.7237770684719124,0.25699657339453297,0.16121980146969275,0.2888720550144305,0.430920176822688,0.47870119630335295,0.39887802314085197,0
0.26620211823244144,0.24702966828272857,0.2730823223687506,0.3153110518359797,0.35829832407229956,0.35500206546583296,0.34929976057562606,0.267367205804705,0.1906666028114212,0.21718569063382348,0.2133597485485056,0.3074986980493842,0.21594930118842076,0.7831866535590861,0.25739819929805763,0.275086264168003,0.8576908770696573,0.9509269582403408,0.036902275480810376,0.9530457447197768,0
0.319029698099907,0.21730478641855527,0.2885719377365318,0.3339375837221811,0.23903902684535647,0.2593647498906988,0.16823179724334913,0.19271545378289404,0.26504653294552377,0.253587145948524,0.2740064184814452,0.24453363388943045,0.17316562539524213,0.7398188265763096,0.2569677142311253,0.2476450882362767,0.817986835630206,0.1671681514092418,0.4124839034213187,0.39221625485929645,0
0.27134133741165384,0.3496775783825043,0.3069975088113144,0.27344401866203977,0.25561921631001844,0.19714686531567263,0.2619003362405637,0.319730057961636,0.29329815766237594,0.29189153764413867,0.3348897623653698,0.12555927864430877,0.25982286554201994,0.69091041765967,0.23332767650471445,0.246838923465684,0.25652645364889526,0.2542907947170929,0.8721146493998061,0.5695617574287796,0
0.1685101066023343,0.2523407295862565,0.18467988693076165,0.3139914523280686,0.343042593025683,0.2016429046360929,0.2745578568261325,0.2510451660953328,0.2854702933787622,0.24699388954831314,0.3166244586757506,0.2020799225389581,0.250067402380841,0.7684730666169995,0.26199714012159736,0.21374172715422368,0.5795395129371371,0.5920989639853652,0.10099660655171105,0.9565148530411266,0
0.07006134989334836,0.1913701760438167,0.3073223386769778,0.3644988238916785,0.24896455167918724,0.20806179125591284,0.24086359979597372,0.3275225390388043,0.3319536954721482,0.2812919267587478,0.3243730586381842,0.22939478805804164,0.2512219816899559,0.7453820744840243,0.22564397875619505,0.27625904714755284,0.7172501442235234,0.26353454290071443,0.7255298541597521,0.8949275599863014,0
0.26979722941536066,0.29986386429006195,0.17470606031034683,0.1903698861804722,0.22724532780009016,0.40921736932315966,0.2587253844022428,0.2195183070545431,0.25618162199652417,0.29281786430403367,0.2682493089897779,0.2321255891495434,0.21801633353843827,0.7103534052331933,0.2250820825319212,0.25815102179253707,0.7264677107110545,0.3984725263376816,0.8538221872439701,0.10802130585235137,0
0.2850029256732261,0.15140537413561567,0.20869609375899426,0.33752735433366426,0.2366851495410046,0.21272560417405403,0.2556528374642981,0.24227243385294572,0.2574940102556249,0.2259288808019579,0.1621744485329487,0.22127131748611398,0.26141968021088374,0.7907105433712764,0.2834075737366982,0.32711453718682537,0.8796977561059773,0.6291586954325027,0.020045153634861368,0.4465904522864498,0
0.2721203881260795,0.1659020089508626,0.1731648494483013,0.3345082390432691,0.23400787532614573,0.21400534655521072,0.21807501801500984,0.312117973381676,0.3003615069863479,0.23806932813702253,0.25083175843995104,0.2558741646401301,0.20740857034080057,0.7095697586664356,0.1579493829962613,0.21283167643603904,0.47031762074696404,0.5689004510180328,0.2818814069866403,0.45447958593448845,0
0.26688935551821624,0.2600867864810814,0.19595168089888126,0.24107696015152827,0.32503597993320754,0.26720575969189175,0.2609446688921936,0.239853419519097,0.19436807443844129,0.24028422719679435,0.3012074854378705,0.18735390958065495,0.28104407564830375,0.7110275893285259,0.3164894045768918,0.30355945923472805,0.7341097030340583,0.3970440532406878,0.6519731230046362,0.4488578938981871,0
0.29932653677407195,0.2811032799438063,0.21330667863998878,0.274494942208259,0.27902710964746646,0.23892508909729204,0.22328924610879106,0.23687892177506398,0.2224839612464264,0.21187324746657643,0.2813449762908874,0.27423566776401503,0.26580850413582174,0.7649891952766178,0.1975638929844844,0.2640589831879397,0.5672595215777994,0.6343580402203894,0.9849273746424831,0.02468370006959464,0
0.16207593063180037,0.2873373682982048,0.2262138840718087,0.2151124862545232,0.3483087149247627,0.20942252211080867,0.2354264927579625,0.31782330830662875,0.26622925834077854,0.31842695651825664,0.1791953153955869,0.2501585682681624,0.17012630228554743,0.7708603097990794,0.32052607459855587,0.23927105971167373,0.0874761762704579,0.13465153856226886,0.1531055902697681,0.8599198557902131,0
0.24042787101768942,0.23012579657481622,0.2517712551403129,0.2407139604416346,0.31289733705294415,0.3040114226792499,0.27215335890711817,0.2920968557876093,0.20139358673398816,0.22355005062237682,0.26123045873300405,0.21860746910182774,0.24758762429760645,0.8092486448322994,0.22822058830357034,0.28995357204130734,0.8759492375253823,0.29663586275427645,0.7476500317952738,0.3207184887712201,0
0.2342862864985499,0.35628773019175125,0.27538928729691664,0.1640180887554228,0.19826414919170182,0.22292994173052524,0.28958846501851726,0.2630687148240869,0.2464351470367002,0.3421458732520969,0.27780518790546804,0.2458690794571884,0.1694829350888029,0.7557547019052518,0.3934856799800748,0.23612795403724204,0.24233088602935227,0.017685620136851266,0.9344985925105126,0.8338246657256962,0
0.318470433869036,0.27875393057205644,0.2631796471706882,0.2847136079223337,0.22606559599037127,0.26632487894172385,0.17943380102690099,0.2674481739026544,0.2414237440955483,0.23345734995585538,0.20486239922060093,0.23020852372537792,0.24483363769217004,0.8138067044887085,0.24093155816242748,0.20647427669846538,0.050964738182641134,0.36384735693205117,0.5831011809790406,0.43440303878923314,0
0.21873569299508996,0.22769856053015133,0.2946021327156721,0.24094204753254408,0.2986560950854631,0.3627366225981435,0.1869670636103034,0.22659560621874095,0.17852411941471763,0.3120177861274983,0.2527895872680461,0.24357851481236475,0.23594943476766359,0.7166282779077342,0.36299029948340306,0.26788676422410396,0.6886218801609114,0.26090171537885964,0.9341369070438703,0.3183761802610042,0
0.23069180647441745,0.24051819720929585,0.1643403322561425,0.28104749639328885,0.2507558615799102,0.21729511652989578,0.26213823029923455,0.33414221221510493,0.2785793203443378,0.25824693927671205,0.26432120339639503,0.2723020100505895,0.20928870746693257,0.8083462177765219,0.254986899762282,0.3075805788207912,0.77268328995891,0.2153595520088768,0.10886891736712168,0.7081431125265144,0
0.2848568560702245,0.1772948114823219,0.20626295351191898,0.2590499069481912,0.34757866176409424,0.2417559035966793,0.25768543779623143,0.20020657036393985,0.18336056915498547,0.14925593805066784,0.358356838746857,0.22923235835782943,0.2258534421060346,0.8217322959083418,0.2923612509518268,0.22232712092505508,0.3432086091257013,0.33698342749975163,0.8914360716594389,0.8336713090410136,0
0.18742844663152353,0.25630330555029823,0.24834465814665485,0.2819222816372785,0.12140671369359354,0.21177130690652674,0.2813205632622193,0.11127036546415267,0.231512321727572,0.25553380876601933,0.2608863819927442,0.2756417304043632,0.27098871833530114,0.7668156753836362,0.13769462174028954,0.2113523906164924,0.18550003656718594,0.7839516876364279,0.7272009974117832,0.2862461681894035,0
0.20235762323278517,0.2962973125003133,0.2592552767832344,0.29379351748122673,0.271264028806976,0.21000793879445798,0.2569148576916728,0.1698370229482185,0.2824697528265398,0.28530620756177344,0.29716200536644044,0.2753224636685655,0.22143175787297376,0.6777019197643671,0.22620034470032202,0.16448332311762537,0.14453422744963507,0.4892281246545136,0.5821128474973897,0.24901064950788854,0
0.2742952081486483,0.31144212537327914,0.21819240603865003,0.30711805373154905,0.14903863869372225,0.23316411253767075,0.2055605961879859,0.2889288870612241,0.29791276932277183,0.24814926243799523,0.35118377546971535,0.30957700691917683,0.2592905704169315,0.7581908238807334,0.19887404729331584,0.2186595215333369,0.9364410936156,0.5884497735064843,0.7372873122181377,0.4239518053043013,0
0.262205150648478,0.2143748116537792,0.24800714126913223,0.28296483288670027,0.20352181852423695,0.18056981801440117,0.2671654506338904,0.2594074544009088,0.2526934857658206,0.2818713226768043,0.24599422114839312,0.2428935097342937,0.20410328652769366,0.6984202485442701,0.2635768119081424,0.20001928583514608,0.5600087246439428,0.7304811679540357,0.9997486191702064,0.9722490447063177,0
0.30867957713238536,0.3173283432245618,0.2918160619965562,0.24258567188981556,0.2818984519849111,0.3310264158099099,0.21040353869667747,0.2868870294055007,0.24506498569009066,0.24172183400777392,0.18972092026015755,0.24500926641966378,0.2357916878019918,0.7493624606465021,0.26669864611660465,0.18317457218974198,0.6562261279494991,0.46172023126358863,0.6284818420771702,0.5384245184645676,0
0.38510731515234964,0.21463940533632497,0.2735255009447493,0.22904362942945558,0.1620909485885871,0.2514424000111664,0.19619757607547686,0.2916437927460092,0.26553653271547856,0.2838159726380142,0.18113278857676235,0.30403115405333025,0.20125132409023053,0.7357248397249512,0.2358023133324523,0.23163811550779637,0.5982592393041749,0.9511148534649795,0.6922085822003442,0.9303558463106469,0
0.15490264374103158,0.23425000479302865,0.22296465449871147,0.23808614859239088,0.199010207211194,0.21795970031359416,0.22138721662313537,0.3107124491768042,0.257725661171728,0.2469776929348992,0.24002806447839442,0.1664544451564815,0.2509561815209871,0.7138542083573352,0.20309484768919397,0.36443722007693613,0.5392612120789634,0.16215869161129404,0.2880962965756193,0.41552059143137976,0
0.14011281717754198,0.28015510200973137,0.21253225766780626,0.19391174436911227,0.23876282222394665,0.31529006772127394,0.30781249725022247,0.2958421577090497,0.23221869204080858,0.13368528960700785,0.2627556122627258,0.23521413669737565,0.28461700413468305,0.7312980265448564,0.2875919722741979,0.14983928556302847,0.42440725174224814,0.03489352310599758,0.3649762737968043,0.5307339663191761,0
0.2949550307832859,0.22181828368551298,0.3364423727708742,0.22820522957563305,0.3123901056994855,0.26918992595854857,0.3372931335289569,0.2021414824743484,0.15175799055670303,0.2958980395124916,0.24625780331742111,0.24752677878602566,0.2876603245343146,0.7190233468127427,0.28142423856868937,0.2537194256132716,0.16462077164990774,0.9694952325971049,0.39683625619627694,0.9246964884550114,0
0.3217982582812262,0.25728611031052057,0.15885590499794577,0.22007374476924746,0.2919764361702799,0.2712992662442003,0.2733737310617926,0.20817751150212235,0.281179157107026,0.2353820754592709,0.23907696527857442,0.23842273760876254,0.27708462109517235,0.8255493213886508,0.3538659454051424,0.25717042966813736,0.20206472280683851,0.9788961778475913,0.5840375484234732,0.7779573633494661,0
0.3059000270614934,0.3204817206942959,0.29954103241227503,0.27047139861753033,0.20316478448354433,0.27812519731222296,0.18757899961569818,0.26490970111659534,0.1740606055627641,0.21922234306822178,0.2859391794918424,0.20917734803244425,0.2430424806294106,0.7742351983978351,0.26749191187229665,0.23366219100582633,0.8661467956081749,0.48741816606270194,0.2542406840522382,0.7077787105617539,0
0.2567810648070134,0.18192801400811526,0.23783244270333906,0.14341002095194078,0.15221274728265782,0.3259717173341567,0.27944255723331207,0.23521313380244724,0.3038726164391585,0.27179320832626747,0.2014882278977607,0.23802345313723217,0.28374216358175064,0.7435394431742579,0.2605056465728764,0.22000326645019713,0.31344936775104204,0.6378623540478124,0.2100014095556172,0.2716107804737037,0
0.268854449819462,0.21814635343459937,0.35317312509204274,0.20159721301853634,0.15656597633418662,0.2982854243528444,0.21616303890859298,0.21497063719686635,0.2174099342628665,0.34107342449677125,0.24396677413949153,0.3090371057262534,0.17787956967254476,0.7734891689127209,0.20664421999596236,0.3403260344411218,0.9269323238626732,0.6199430052193611,0.3324970888528279,0.8560736929514866,0
